#{"t_start": 1525356790.6065857, "env_id": "RockSample"}
r,l,t
-149.806157,710,790.562908
30.026615,1000,792.462828
-111.418194,477,792.907532
-13.136618,1000,794.449902
-62.50377,863,795.711461
-30.151972,762,796.96413
4.968583,1000,799.704561
-30.663226,1000,801.751573
-31.952937,1000,803.622078
-56.525226,1000,805.541534
-7.036377,706,806.420146
-32.179918,1000,808.27433
-133.259185,451,808.780433
5.620981,1000,810.492336
-226.280458,606,811.057127
-34.467944,1000,812.839283
11.991255,715,814.235395
-41.05788,1000,815.501011
1.589688,1000,818.244701
-47.494081,1000,820.575926
3.549521,1000,823.339011
-67.552502,790,824.783702
-47.844992,681,825.794613
-32.718767,1000,828.454498
6.397957,843,829.633403
13.548279,1000,831.599602
-38.744189,739,832.992412
-34.79408,1000,835.31244
-8.311371,1000,837.110955
10.491107,1000,839.311456
2.305131,1000,841.464909
-81.434023,1000,842.971617
-64.461396,1000,845.497027
-3.023254,1000,847.809153
2.277956,723,848.71473
-21.057259,669,849.391123
18.758445,1000,850.763584
-62.344623,1000,852.607626
26.435141,1000,855.365315
-27.488911,947,857.522624
11.347275,1000,859.070149
-89.681158,1000,860.828444
-46.820407,892,891.52741
-10.613475,1000,904.1622
14.573164,708,904.90647
-4.673296,1000,907.773404
-59.197663,805,909.065057
15.119311,1000,911.316825
1.530152,605,912.23792
-10.120904,655,913.033811
6.610404,1000,915.469615
-6.194118,1000,916.963917
12.564176,591,918.160548
-4.552731,1000,920.119955
-15.537751,924,922.087094
1.883489,1000,923.729818
-10.106776,1000,925.3092
-40.143634,961,927.073728
-15.415264,859,928.211919
-14.574968,802,930.333731
53.123932,1000,931.983077
-12.283317,774,933.502909
16.624278,1000,935.380129
-14.850201,1000,938.201733
34.625755,1000,940.763605
-17.236107,645,941.658507
22.749169,1000,943.307152
-30.173766,708,944.261114
4.59822,915,946.244868
-4.849067,1000,949.112602
28.226041,1000,950.936062
8.04678,1000,952.974473
35.336106,1000,954.916997
-17.341179,1000,956.535611
20.236426,648,957.457615
-8.538504,830,958.997801
7.529011,589,959.680371
4.080922,663,960.564451
-22.767156,1000,962.449521
-12.799796,658,963.345053
-22.164342,1000,965.501845
-64.085645,1000,967.438108
-4.130181,1000,969.740662
-23.960821,1000,971.532605
15.458202,764,972.7164
6.930021,1000,974.923502
-5.88113,1000,976.809553
3.673755,644,977.701341
18.347078,1000,979.205719
36.754755,648,980.150468
-22.598621,968,981.765576
-38.595804,1000,984.515512
26.141084,1000,986.313643
15.154245,1000,988.00071
47.446135,1000,990.29114
-44.664655,931,992.592803
-32.071473,1000,994.233469
-13.256316,549,995.008158
66.207191,1000,997.346913
-50.031495,1000,998.784351
-7.028205,1000,1001.084247
-260.634934,791,1002.194191
-13.664269,691,1003.478246
-102.370672,580,1004.227869
34.250935,1000,1005.878396
65.409363,1000,1007.290294
39.77744,1000,1009.440927
-2.075037,1000,1011.616091
-113.893011,830,1012.530951
25.738243,611,1013.181515
-9.285079,1000,1015.185595
6.581289,1000,1016.906433
-43.56648,1000,1018.516505
64.56044,1000,1020.166041
8.087427,1000,1022.104474
41.661325,1000,1024.194938
6.337822,1000,1027.182164
3.716507,1000,1029.423003
-46.936591,1000,1031.906933
-3.156543,1000,1034.414772
2.19932,1000,1036.670659
11.841067,665,1037.552861
-23.00903,490,1038.061408
14.850442,660,1039.263889
46.276386,906,1040.867374
32.221619,1000,1043.189235
32.740349,1000,1044.775692
-8.927449,965,1046.994599
-18.114469,1000,1048.690499
17.619482,1000,1051.058157
33.218023,1000,1052.339432
-59.738412,774,1053.628562
34.498223,1000,1055.183581
-262.401108,718,1055.873995
-63.496657,1000,1057.729439
24.778799,1000,1059.895967
5.350481,1000,1061.420892
7.875095,682,1062.406219
12.10091,1000,1064.27695
24.008459,1000,1066.189093
-3.948368,1000,1069.247657
19.619728,834,1070.314298
41.129574,581,1070.982915
24.263124,1000,1073.176268
-27.953467,735,1074.447046
