EpThisIter,entropy,TimestepsSoFar,EpLenMean,EpRewMean,TimeElapsed,surrgain,optimgain,EpisodesSoFar,ev_tdlam_before,Iteration,trial,meankl,entloss
5,0.8522449,389000,200.0,-146.48064636560756,176.79299116134644,0.0653624,0.0653624,1945,0.9966369671747088,380,0,0.01025975,0.0
5,0.8481294,390000,200.0,-138.26663631583565,177.23836708068848,0.030046545,0.030046545,1950,0.994610927067697,381,0,0.006664198,0.0
5,0.8487585,391000,200.0,-135.1904297582303,177.69607710838318,0.03428354,0.03428354,1955,0.9963993285782635,382,0,0.004739139,0.0
5,0.84854215,392000,200.0,-142.96369558344983,178.1479630470276,0.022434719,0.022434719,1960,0.9747116547077894,383,0,0.005019645,0.0
6,0.8551059,393200,200.0,-136.3261041167767,178.59430503845215,0.051214457,0.051214457,1966,0.969964312389493,384,0,0.01004199,0.0
5,0.8553914,394200,200.0,-132.92298364962386,179.0380620956421,0.01820882,0.01820882,1971,0.9114814326167107,385,0,0.004220874,0.0
5,0.8541914,395200,200.0,-138.11408056496694,179.47939610481262,0.041194413,0.041194413,1976,0.9950373969040811,386,0,0.0101856645,0.0
5,0.85325634,396200,200.0,-141.26788913094987,179.92225289344788,0.03720069,0.03720069,1981,0.9960293425247073,387,0,0.00721322,0.0
5,0.8548701,397200,200.0,-141.86493462682466,180.36600303649902,0.0414115,0.0414115,1986,0.9622454531490803,388,0,0.012506255,0.0
5,0.8543865,398200,200.0,-141.98429548729376,180.80298805236816,0.09816543,0.09816543,1991,0.987867939285934,389,0,0.004880104,0.0
5,0.8532984,399200,200.0,-148.79644786805548,181.24860000610352,0.03654939,0.03654939,1996,0.984145974740386,390,0,0.004914132,0.0
5,0.8392523,400200,200.0,-143.9651093697813,181.6854100227356,0.044636935,0.044636935,2001,0.9718268550932407,391,0,0.01055616,0.0
6,0.83209115,401400,200.0,-155.21000492374793,182.12742018699646,0.030748442,0.030748442,2007,0.9740585628896952,392,0,0.014453865,0.0
5,0.8362885,402400,200.0,-164.48712117955168,182.57340502738953,0.080928385,0.080928385,2012,0.9951397837139666,393,0,0.0045267856,0.0
5,0.8336486,403400,200.0,-165.16740713823074,183.00590991973877,0.040334977,0.040334977,2017,0.9509105086326599,394,0,0.012538656,0.0
5,0.8323257,404400,200.0,-171.36283535001178,183.45262718200684,0.035836443,0.035836443,2022,0.9785052966326475,395,0,0.0066828215,0.0
5,0.82757455,405400,200.0,-159.51929186802062,183.89144587516785,0.0057640364,0.0057640364,2027,0.9822859037667513,396,0,0.0042343526,0.0
5,0.82785404,406400,200.0,-159.17870045982497,184.33542704582214,0.05790664,0.05790664,2032,0.9747231267392635,397,0,0.007480597,0.0
5,0.82655245,407400,200.0,-163.61547527854844,184.77377700805664,0.043791406,0.043791406,2037,0.9768876694142818,398,0,0.014810042,0.0
5,0.82777417,408400,200.0,-168.83149073803892,185.2154998779297,0.02473738,0.02473738,2042,0.9934577229432762,399,0,0.0038078544,0.0
6,0.8279068,409600,200.0,-166.08538648798088,185.64817094802856,0.002426067,0.002426067,2048,0.9374342933297157,400,0,0.008076837,0.0
5,0.82812387,410600,200.0,-153.70846121404253,186.08899807929993,0.021376632,0.021376632,2053,0.9639403484761715,401,0,0.00448307,0.0
5,0.83983195,411600,200.0,-162.32062150144685,186.53992009162903,0.055946607,0.055946607,2058,0.9782769177109003,402,0,0.012375472,0.0
5,0.83953744,412600,200.0,-156.370512809441,186.98670411109924,0.047231313,0.047231313,2063,0.9587902650237083,403,0,0.004281048,0.0
5,0.84128237,413600,200.0,-173.7970408941677,187.4799370765686,0.03569001,0.03569001,2068,0.9855728009715676,404,0,0.012367402,0.0
5,0.8417548,414600,200.0,-171.2024997586981,187.9215452671051,0.054390006,0.054390006,2073,0.9886061558499932,405,0,0.010536732,0.0
5,0.84154844,415600,200.0,-170.962564079295,188.39095497131348,0.17787254,0.17787254,2078,0.9893746981397271,406,0,0.011628829,0.0
5,0.84062284,416600,200.0,-165.5876909703266,188.840430021286,0.04249764,0.04249764,2083,0.9670703932642937,407,0,0.00981779,0.0
5,0.8413852,417600,200.0,-177.38239619368477,189.29292607307434,0.04720829,0.04720829,2088,0.9931284058839083,408,0,0.012435753,0.0
6,0.8386372,418800,200.0,-162.87880790529505,189.75945591926575,0.025067437,0.025067437,2094,0.9533301033079624,409,0,0.012346794,0.0
5,0.83841395,419800,200.0,-167.49933936925663,190.20426321029663,0.03575168,0.03575168,2099,0.9854676239192486,410,0,0.0117673,0.0
5,0.8457793,420800,200.0,-175.68387627541674,190.63841915130615,0.035409063,0.035409063,2104,0.9757448397576809,411,0,0.011627123,0.0
5,0.8307498,421800,200.0,-175.22721145430958,191.06921911239624,0.009705963,0.009705963,2109,0.988839446566999,412,0,0.013962985,0.0
5,0.8335157,422800,200.0,-169.16077130598035,191.51599717140198,0.0479058,0.0479058,2114,0.968541756272316,413,0,0.009665718,0.0
5,0.8305051,423800,200.0,-172.65316829580223,191.9652750492096,0.025664767,0.025664767,2119,0.9723135754466057,414,0,0.004252825,0.0
5,0.82963574,424800,200.0,-182.01779225767737,192.41703605651855,0.029196313,0.029196313,2124,0.9953847359865904,415,0,0.00481671,0.0
5,0.83400077,425800,200.0,-176.37116785182596,192.8615689277649,0.034487084,0.034487084,2129,0.9472864121198654,416,0,0.009859238,0.0
6,0.8382862,427000,200.0,-169.4879033780109,193.31788420677185,0.023945,0.023945,2135,0.9887438099831343,417,0,0.0070089707,0.0
5,0.8355444,428000,200.0,-174.40313099729022,193.7595911026001,0.037612684,0.037612684,2140,0.980512198060751,418,0,0.011668903,0.0
5,0.8419657,429000,200.0,-167.48507471632698,194.20170998573303,0.049584754,0.049584754,2145,0.9798068199306726,419,0,0.010792304,0.0
5,0.824497,430000,200.0,-157.22989109225708,194.6499900817871,0.012485199,0.012485199,2150,0.9853417249396443,420,0,0.012808148,0.0
5,0.8250381,431000,200.0,-160.3203428882067,195.0923249721527,0.03205651,0.03205651,2155,0.9933484517969191,421,0,0.0093372995,0.0
5,0.8247387,432000,200.0,-160.20308829581413,195.53749299049377,0.038155455,0.038155455,2160,0.992881998885423,422,0,0.011089189,0.0
5,0.8244126,433000,200.0,-161.8607416524896,195.9763481616974,0.047398403,0.047398403,2165,0.9932809825986624,423,0,0.004997023,0.0
5,0.8200416,434000,200.0,-161.12304764300822,196.43010091781616,0.036130793,0.036130793,2170,0.9683349840342999,424,0,0.009054984,0.0
6,0.8135845,435200,200.0,-172.46293529795554,196.87370896339417,0.01403213,0.01403213,2176,0.9706719368696213,425,0,0.006857154,0.0
5,0.81589204,436200,200.0,-171.90056250691805,197.32010793685913,0.02832415,0.02832415,2181,0.9827680997550488,426,0,0.006415624,0.0
5,0.81384736,437200,200.0,-174.18143321092967,197.76813101768494,0.047417037,0.047417037,2186,0.9933594968169928,427,0,0.013510436,0.0
5,0.8147123,438200,200.0,-183.55688455592568,198.20666909217834,0.043293793,0.043293793,2191,0.9731199033558369,428,0,0.009638047,0.0
5,0.8023227,439200,200.0,-180.4843247112674,198.64032411575317,0.014707051,0.014707051,2196,0.9955957233905792,429,0,0.011910822,0.0
5,0.8028269,440200,200.0,-168.45864537586627,199.08528923988342,0.0639859,0.0639859,2201,0.9682264551520348,430,0,0.011407463,0.0
5,0.7942764,441200,200.0,-167.96335723950355,199.53122806549072,0.018234745,0.018234745,2206,0.9889192199334502,431,0,0.0063596023,0.0
5,0.7934266,442200,200.0,-176.98581791811256,199.97720217704773,0.03366261,0.03366261,2211,0.9967334847897291,432,0,0.01464316,0.0
5,0.795201,443200,200.0,-174.12011891421702,200.42440700531006,0.09437189,0.09437189,2216,0.9970229011960328,433,0,0.008456185,0.0
6,0.7942095,444400,200.0,-169.82803029023188,200.87495112419128,0.022589995,0.022589995,2222,0.9982497525634244,434,0,0.0064065373,0.0
5,0.7830161,445400,200.0,-172.45681251294354,201.3238160610199,0.050795294,0.050795294,2227,0.998304191394709,435,0,0.011458379,0.0
5,0.7831916,446400,200.0,-166.0456670618672,201.77665495872498,0.024145428,0.024145428,2232,0.9955389252863824,436,0,0.0043733562,0.0
5,0.78321725,447400,200.0,-166.01616374976166,202.21919512748718,0.041058242,0.041058242,2237,0.983937269076705,437,0,0.00643217,0.0
5,0.78265405,448400,200.0,-165.07853513533342,202.65246605873108,0.05249964,0.05249964,2242,0.9973614162299782,438,0,0.0039192876,0.0
5,0.78294,449400,200.0,-168.4611599407846,203.10049104690552,0.025522128,0.025522128,2247,0.9980710837990046,439,0,0.006571022,0.0
5,0.7867539,450400,200.0,-150.98648572968943,203.55266499519348,0.107637286,0.107637286,2252,0.9955941177904606,440,0,0.01404953,0.0
5,0.7930871,451400,200.0,-162.36905968274894,203.9914231300354,0.1278418,0.1278418,2257,0.9941037562675774,441,0,0.011862548,0.0
6,0.79358304,452600,200.0,-164.1689964057037,204.43742990493774,0.06433432,0.06433432,2263,0.9837412070482969,442,0,0.013468354,0.0
5,0.79387295,453600,200.0,-158.79463221658597,204.88012623786926,0.043002345,0.043002345,2268,0.9905475042760372,443,0,0.0075470316,0.0
5,0.79429746,454600,200.0,-165.3674441449278,205.31775307655334,0.029147124,0.029147124,2273,0.9714692495763302,444,0,0.005391159,0.0
5,0.78679353,455600,200.0,-167.6734336397641,205.77185821533203,0.03906992,0.03906992,2278,0.9972086157649755,445,0,0.014425572,0.0
5,0.78227115,456600,200.0,-167.55046518381732,206.26864194869995,0.020365957,0.020365957,2283,0.9869785346090794,446,0,0.004807145,0.0
5,0.8008306,457600,200.0,-172.14669249418438,206.74525713920593,0.04250545,0.04250545,2288,0.9830668680369854,447,0,0.01034251,0.0
5,0.8008997,458600,200.0,-171.5404264010038,207.22736310958862,0.026594676,0.026594676,2293,0.9986692264210433,448,0,0.0089373235,0.0
5,0.8016557,459600,200.0,-167.27686731692285,207.6680920124054,0.22688581,0.22688581,2298,0.9905596952885389,449,0,0.013944059,0.0
6,0.80025166,460800,200.0,-156.42224045905533,208.15251922607422,0.046849065,0.046849065,2304,0.8191297054290771,450,0,0.008253415,0.0
5,0.79521626,461800,200.0,-161.80419632774334,208.60456895828247,0.01316046,0.01316046,2309,0.9394171945750713,451,0,0.010886321,0.0
5,0.79531866,462800,200.0,-155.08721504612998,209.04895615577698,0.027499188,0.027499188,2314,0.9695257004350424,452,0,0.006486553,0.0
5,0.79331875,463800,200.0,-149.48758847585614,209.49953413009644,0.0248251,0.0248251,2319,0.9813377652317286,453,0,0.009619642,0.0
5,0.79319644,464800,200.0,-145.89983353462463,209.94388389587402,0.03381461,0.03381461,2324,0.9823302160948515,454,0,0.0044274316,0.0
5,0.78933614,465800,200.0,-143.33591834171443,210.385822057724,0.069502205,0.069502205,2329,0.9699917919933796,455,0,0.012681801,0.0
5,0.790867,466800,200.0,-161.43727732351635,210.8302390575409,0.046228997,0.046228997,2334,0.9000405892729759,456,0,0.012460838,0.0
5,0.79660153,467800,200.0,-182.179196021587,211.27763199806213,0.042610206,0.042610206,2339,0.934662476181984,457,0,0.013514202,0.0
5,0.8039811,468800,200.0,-182.1388129913493,211.7047941684723,0.06836821,0.06836821,2344,0.9697362910956144,458,0,0.013472531,0.0
6,0.8034962,470000,200.0,-177.40612218589263,212.14719104766846,0.03372837,0.03372837,2350,0.9922683159820735,459,0,0.010744852,0.0
5,0.806515,471000,200.0,-187.38481990958152,212.6210231781006,0.026932763,0.026932763,2355,0.9750254712998867,460,0,0.004576016,0.0
5,0.8045664,472000,200.0,-200.55054986211528,213.05422616004944,0.032676045,0.032676045,2360,0.9851596709340811,461,0,0.0062066875,0.0
5,0.8045643,473000,200.0,-207.4288515728888,213.496994972229,0.027596451,0.027596451,2365,0.9571932293474674,462,0,0.0074406057,0.0
5,0.8013602,474000,200.0,-222.0668884446815,213.94664692878723,0.019183151,0.019183151,2370,0.9960623341612518,463,0,0.0044891546,0.0
5,0.79843616,475000,200.0,-212.42850176524388,214.38252305984497,0.046598054,0.046598054,2375,0.9867860367521644,464,0,0.014049852,0.0
5,0.8029928,476000,200.0,-212.75734856944797,214.8163812160492,0.12269579,0.12269579,2380,0.9860365465283394,465,0,0.0069598635,0.0
5,0.79825217,477000,200.0,-218.51109129279675,215.24971318244934,0.023562154,0.023562154,2385,0.9479837901890278,466,0,0.0083189495,0.0
6,0.7985239,478200,200.0,-226.05151013697815,215.69071412086487,0.024133831,0.024133831,2391,0.9967724187299609,467,0,0.0044170865,0.0
5,0.8000943,479200,200.0,-236.49291930120575,216.13226699829102,0.02395882,0.02395882,2396,0.9759496133774519,468,0,0.0041073076,0.0
5,0.8054083,480200,200.0,-216.8270651156341,216.57214498519897,0.048406117,0.048406117,2401,0.9968186740297824,469,0,0.0046233432,0.0
5,0.80504316,481200,200.0,-205.49519824062708,217.0148961544037,0.028883336,0.028883336,2406,0.995869716629386,470,0,0.004249109,0.0
5,0.80610543,482200,200.0,-194.1875535430593,217.49108386039734,0.042453635,0.042453635,2411,0.9969232941512018,471,0,0.009932233,0.0
5,0.8060188,483200,200.0,-188.60935724362875,217.93086194992065,0.016709976,0.016709976,2416,0.9947771928273141,472,0,0.006650181,0.0
5,0.80256295,484200,200.0,-184.47613221837096,218.3667390346527,0.04397212,0.04397212,2421,0.9977252467069775,473,0,0.013943745,0.0
5,0.80270857,485200,200.0,-181.54886150120984,218.8115749359131,0.03385212,0.03385212,2426,0.9838556237518787,474,0,0.0043310137,0.0
6,0.7998696,486400,200.0,-165.67499293977895,219.25489020347595,0.041323107,0.041323107,2432,0.9955917689949274,475,0,0.013593207,0.0
5,0.7972858,487400,200.0,-148.08788210030187,219.69551920890808,0.042130433,0.042130433,2437,0.9783902075141668,476,0,0.009843026,0.0
5,0.79581743,488400,200.0,-157.25747211497702,220.13727402687073,0.030952554,0.030952554,2442,0.9670623764395714,477,0,0.004048258,0.0
5,0.79873294,489400,200.0,-165.3865879766557,220.57611417770386,0.01896824,0.01896824,2447,0.9772104267030954,478,0,0.0040974263,0.0
5,0.7992099,490400,200.0,-173.49846642928128,221.02146911621094,0.03541649,0.03541649,2452,0.9933393918909132,479,0,0.0067435,0.0
5,0.79851246,491400,200.0,-166.22436428760753,221.46919322013855,0.04181473,0.04181473,2457,0.9817456435412169,480,0,0.00906266,0.0
5,0.8039201,492400,200.0,-167.36325600356264,221.91047430038452,0.06508954,0.06508954,2462,0.871289074420929,481,0,0.010516649,0.0
5,0.80482477,493400,200.0,-165.02782665455908,222.3512601852417,0.045849066,0.045849066,2467,0.9891009451821446,482,0,0.0081258435,0.0
5,0.8066865,494400,200.0,-176.03354921272802,222.81996893882751,0.04496822,0.04496822,2472,0.8492067158222198,483,0,0.012408983,0.0
6,0.8052099,495600,200.0,-181.1919594356625,223.31825709342957,0.025454812,0.025454812,2478,0.9917477583512664,484,0,0.0070115486,0.0
5,0.80633664,496600,200.0,-178.00888489589968,223.79658699035645,0.017385282,0.017385282,2483,0.9337334483861923,485,0,0.00794613,0.0
5,0.80232596,497600,200.0,-160.9085939223752,224.31471991539001,0.028906167,0.028906167,2488,0.9954566112719476,486,0,0.0039193355,0.0
5,0.79871744,498600,200.0,-154.8265641751565,224.81732606887817,0.026890226,0.026890226,2493,0.9966661087237298,487,0,0.004984695,0.0
5,0.79991126,499600,200.0,-157.34146658185986,225.31426095962524,0.033150513,0.033150513,2498,0.9962754379957914,488,0,0.006063273,0.0
5,0.8009482,500600,200.0,-148.08185711009298,225.81409907341003,0.38078836,0.38078836,2503,0.9888369282707572,489,0,0.006075224,0.0
5,0.8052934,501600,200.0,-156.24847173107,226.32961201667786,0.03291872,0.03291872,2508,0.9978181903716177,490,0,0.0067655845,0.0
5,0.80586255,502600,200.0,-150.85578011565318,226.8709921836853,0.053429205,0.053429205,2513,0.9811238162219524,491,0,0.011649766,0.0
6,0.8077125,503800,200.0,-160.8070014249782,227.4036910533905,0.021246873,0.021246873,2519,0.9981035117525607,492,0,0.0050003333,0.0
5,0.8112185,504800,200.0,-175.87727633368286,227.90188789367676,0.05100462,0.05100462,2524,0.9760261308401823,493,0,0.010499703,0.0
5,0.80506533,505800,200.0,-169.96336465523643,228.57641792297363,0.023110747,0.023110747,2529,0.9960706890560687,494,0,0.0046459637,0.0
5,0.8038835,506800,200.0,-167.15305529837073,229.12531185150146,0.030330312,0.030330312,2534,0.996335907606408,495,0,0.007308811,0.0
5,0.79634213,507800,200.0,-162.11252539947162,229.65412712097168,0.025932508,0.025932508,2539,0.995518930722028,496,0,0.0072546722,0.0
5,0.795604,508800,200.0,-162.27169667529492,230.1985981464386,0.023349676,0.023349676,2544,0.9965925323776901,497,0,0.008829927,0.0
5,0.7916108,509800,200.0,-153.72193529524483,230.72308015823364,0.06092809,0.06092809,2549,0.9521966837346554,498,0,0.005012878,0.0
5,0.7950487,510800,200.0,-152.09823970800835,231.1896140575409,0.048433214,0.048433214,2554,0.9621939584612846,499,0,0.008740757,0.0
6,0.7916002,512000,200.0,-144.92104005100794,231.6498851776123,0.042136714,0.042136714,2560,0.9897127002477646,500,0,0.006195451,0.0
5,0.79020786,513000,200.0,-140.68968590594713,232.11047101020813,0.05573088,0.05573088,2565,0.9985249458113685,501,0,0.0046178456,0.0
5,0.79074216,514000,200.0,-158.54212077706862,232.56983494758606,0.019152956,0.019152956,2570,0.9981811988400295,502,0,0.004387114,0.0
5,0.7933499,515000,200.0,-167.8299859904525,233.0491921901703,0.052901573,0.052901573,2575,0.9939902001060545,503,0,0.0057325847,0.0
5,0.7963523,516000,200.0,-173.48502477438646,233.51075291633606,0.0474532,0.0474532,2580,0.983280673623085,504,0,0.009440271,0.0
5,0.7959759,517000,200.0,-183.93817530430834,233.97209000587463,0.02716496,0.02716496,2585,0.9969681217335165,505,0,0.005185093,0.0
5,0.79423404,518000,200.0,-191.16824946137862,234.430016040802,0.0835625,0.0835625,2590,0.9976231891196221,506,0,0.012281927,0.0
5,0.79507434,519000,200.0,-184.23988844967514,234.8785171508789,0.05244244,0.05244244,2595,0.991707625798881,507,0,0.005422583,0.0
5,0.7967108,520000,200.0,-185.68821622478626,235.34909296035767,0.014306081,0.014306081,2600,0.9875500667840242,508,0,0.004512557,0.0
6,0.79018694,521200,200.0,-184.386368083702,235.8075339794159,0.009980611,0.009980611,2606,0.963307935744524,509,0,0.005716402,0.0
5,0.7835987,522200,200.0,-169.0147190721826,236.26921701431274,0.030234348,0.030234348,2611,0.9958151141181588,510,0,0.0093870405,0.0
5,0.7833444,523200,200.0,-175.1835657632576,236.7163360118866,0.038685836,0.038685836,2616,0.9957704790867865,511,0,0.008471506,0.0
5,0.78212005,524200,200.0,-168.37232787641588,237.1721911430359,0.05729929,0.05729929,2621,0.9498979598283768,512,0,0.0063992133,0.0
5,0.7824507,525200,200.0,-159.60267009040058,237.622483253479,0.026735593,0.026735593,2626,0.9973667783197016,513,0,0.009002188,0.0
5,0.7833853,526200,200.0,-155.44120303448682,238.0840392112732,0.043053895,0.043053895,2631,0.9319778755307198,514,0,0.006840585,0.0
5,0.7855185,527200,200.0,-152.65098547829248,238.54613494873047,0.20962591,0.20962591,2636,0.9829834830015898,515,0,0.006206225,0.0
5,0.7852888,528200,200.0,-146.71723416347155,239.01868796348572,0.024179908,0.024179908,2641,0.9985202704556286,516,0,0.004300337,0.0
6,0.7853701,529400,200.0,-154.39953814121165,239.4762191772461,0.018994883,0.018994883,2647,0.9982730793999508,517,0,0.014543792,0.0
5,0.7806713,530400,200.0,-163.02839597050576,239.91504502296448,0.0460011,0.0460011,2652,0.9979674429632723,518,0,0.0076272553,0.0
5,0.77995694,531400,200.0,-148.318863740479,240.3773899078369,0.021858798,0.021858798,2657,0.996568291215226,519,0,0.012694903,0.0
5,0.7793225,532400,200.0,-157.80247610056833,240.83691787719727,0.02366653,0.02366653,2662,0.9919716194272041,520,0,0.009532179,0.0
5,0.7736665,533400,200.0,-175.8470387785705,241.29228711128235,0.04826659,0.04826659,2667,0.9970544127281755,521,0,0.007416573,0.0
5,0.7691946,534400,200.0,-171.21017267628966,241.742427110672,0.018530987,0.018530987,2672,0.9954618425108492,522,0,0.0064954497,0.0
5,0.7696839,535400,200.0,-168.76154037290232,242.20983695983887,0.015986927,0.015986927,2677,0.9989297200227156,523,0,0.005417291,0.0
5,0.76765907,536400,200.0,-168.5565953707241,242.65858006477356,0.017683033,0.017683033,2682,0.9470073841512203,524,0,0.013931809,0.0
6,0.76683426,537600,200.0,-176.2228186715043,243.11665511131287,0.025592787,0.025592787,2688,0.995294168125838,525,0,0.0035590283,0.0
5,0.7767795,538600,200.0,-170.6528493452873,243.56459093093872,0.03996347,0.03996347,2693,0.985855171456933,526,0,0.010360697,0.0
5,0.7778055,539600,200.0,-187.57931297799558,244.02620196342468,0.029943196,0.029943196,2698,0.9710449334233999,527,0,0.0051183393,0.0
5,0.7778788,540600,200.0,-175.62176873868603,244.4782590866089,0.035238307,0.035238307,2703,0.9973571898881346,528,0,0.007499921,0.0
5,0.7807006,541600,200.0,-165.6436438718124,244.924476146698,0.025273198,0.025273198,2708,0.9775238297879696,529,0,0.004764327,0.0
5,0.7774508,542600,200.0,-169.90810801139182,245.38851714134216,0.025769182,0.025769182,2713,0.9943829611875117,530,0,0.004311812,0.0
5,0.7557691,543600,200.0,-168.3249640930565,245.84008693695068,0.004497405,0.004497405,2718,0.9894079500809312,531,0,0.013944248,0.0
5,0.7382049,544600,200.0,-165.43853980821177,246.2990961074829,0.040952057,0.040952057,2723,0.8192840069532394,532,0,0.008854879,0.0
5,0.74261343,545600,200.0,-156.37804126296732,246.76180601119995,0.0699191,0.0699191,2728,0.9363355860114098,533,0,0.010833962,0.0
6,0.74978226,546800,200.0,-165.66179169119263,247.23379397392273,0.027389789,0.027389789,2734,0.9913373421877623,534,0,0.0058974694,0.0
5,0.7239087,547800,200.0,-159.80697299224548,247.7231900691986,0.0281113,0.0281113,2739,0.9865485774353147,535,0,0.0136128925,0.0
5,0.7242777,548800,200.0,-178.36836478987988,248.18372511863708,0.03862521,0.03862521,2744,0.9737052116543055,536,0,0.0074937544,0.0
5,0.76346856,549800,200.0,-198.9508305193668,248.6325879096985,0.013348881,0.013348881,2749,0.906273253262043,537,0,0.009670439,0.0
5,0.76173806,550800,200.0,-193.15139994109919,249.09807920455933,0.015037469,0.015037469,2754,0.9925439786165953,538,0,0.004005191,0.0
5,0.7628375,551800,200.0,-189.79324777841663,249.56570315361023,0.23092309,0.23092309,2759,0.9965455057099462,539,0,0.008629731,0.0
5,0.7616233,552800,200.0,-183.64284952332338,250.01568722724915,0.01813105,0.01813105,2764,0.9952892838045955,540,0,0.004241941,0.0
5,0.7680826,553800,200.0,-184.47600308765294,250.49115014076233,0.06732504,0.06732504,2769,0.9749548938125372,541,0,0.004350915,0.0
6,0.76181024,555000,200.0,-166.6904960264622,250.94086503982544,0.058454216,0.058454216,2775,0.9007200375199318,542,0,0.013058771,0.0
5,0.76028347,556000,200.0,-175.38973563297836,251.40294814109802,0.0158539,0.0158539,2780,0.979071743786335,543,0,0.010502502,0.0
5,0.76255333,557000,200.0,-161.85186996032238,251.85716009140015,0.046022795,0.046022795,2785,0.9813680145889521,544,0,0.01076713,0.0
5,0.74514264,558000,200.0,-143.2587335869934,252.31804299354553,0.019814774,0.019814774,2790,0.9776571709662676,545,0,0.014936143,0.0
5,0.75008136,559000,200.0,-143.07934764132105,252.76720905303955,0.03566401,0.03566401,2795,0.8608691394329071,546,0,0.0037643956,0.0
5,0.7477875,560000,200.0,-151.73217191440548,253.23026394844055,0.02351245,0.02351245,2800,0.9846684066578746,547,0,0.0043036225,0.0
5,0.7460593,561000,200.0,-166.854284475866,253.68349313735962,0.028501991,0.028501991,2805,0.9922273922711611,548,0,0.006859399,0.0
5,0.74941987,562000,200.0,-166.64054587829233,254.1435670852661,0.044046246,0.044046246,2810,0.9966709369327873,549,0,0.0139544895,0.0
6,0.7473144,563200,200.0,-159.01840802213624,254.59878587722778,0.028669668,0.028669668,2816,0.9890855671837926,550,0,0.013625733,0.0
5,0.7445524,564200,200.0,-156.17922540711092,255.05286121368408,0.016068097,0.016068097,2821,0.9978208090178668,551,0,0.008767327,0.0
5,0.7394877,565200,200.0,-151.46611735699634,255.51460218429565,0.027124852,0.027124852,2826,0.9951475444249809,552,0,0.0040420396,0.0
5,0.7393351,566200,200.0,-149.2052062529038,255.96512818336487,0.027257143,0.027257143,2831,0.9965338713955134,553,0,0.006064588,0.0
5,0.733826,567200,200.0,-157.97373972523468,256.4295189380646,0.039291985,0.039291985,2836,0.9855050751939416,554,0,0.011044751,0.0
5,0.74063593,568200,200.0,-170.2736902988979,256.9033498764038,0.030995093,0.030995093,2841,0.9773419015109539,555,0,0.014455527,0.0
5,0.74448043,569200,200.0,-176.002666125324,257.3875832557678,0.031669214,0.031669214,2846,0.7430320084095001,556,0,0.009206744,0.0
5,0.75120443,570200,200.0,-191.14581704449492,257.85033321380615,0.04268728,0.04268728,2851,0.8302939385175705,557,0,0.012006214,0.0
5,0.7670443,571200,200.0,-192.87628079242927,258.31824707984924,0.07268259,0.07268259,2856,0.9548572078347206,558,0,0.009357052,0.0
6,0.76658726,572400,200.0,-206.1494944540174,258.77582716941833,0.048657835,0.048657835,2862,0.9476051963865757,559,0,0.0075173797,0.0
5,0.76508063,573400,200.0,-211.88811484680218,259.2813501358032,0.055901393,0.055901393,2867,0.9872759049758315,560,0,0.010368362,0.0
5,0.771062,574400,200.0,-214.57591971767116,259.84620094299316,0.07812002,0.07812002,2872,0.996666667284444,561,0,0.009448145,0.0
5,0.7707254,575400,200.0,-223.00768209056156,260.36493706703186,0.016055347,0.016055347,2877,0.6235807836055756,562,0,0.0039131213,0.0
5,0.76938266,576400,200.0,-205.14141306245438,260.81400895118713,0.092225015,0.092225015,2882,0.9080434367060661,563,0,0.009829706,0.0
5,0.77488714,577400,200.0,-168.7600455870242,261.3156199455261,0.069802605,0.069802605,2887,0.7332089841365814,564,0,0.0105134025,0.0
5,0.7964678,578400,200.0,-215.66519073036324,261.80956625938416,0.054377344,0.054377344,2892,0.6923189759254456,565,0,0.010951642,0.0
5,0.79500866,579400,200.0,-229.1490296286758,262.2976050376892,0.028262848,0.028262848,2897,0.6427194774150848,566,0,0.010392134,0.0
6,0.7779235,580600,200.0,-290.3331431537723,263.0124478340149,0.02223191,0.02223191,2903,0.7586440443992615,567,0,0.012787607,0.0
5,0.7760303,581600,200.0,-335.89514344665446,263.56033515930176,0.037773956,0.037773956,2908,0.8293687552213669,568,0,0.011319714,0.0
5,0.8027449,582600,200.0,-401.0091097198473,264.0806200504303,0.023073474,0.023073474,2913,0.7984730750322342,569,0,0.009987976,0.0
5,0.7972062,583600,200.0,-441.72569356892,264.6352858543396,0.038339105,0.038339105,2918,0.774310827255249,570,0,0.01294237,0.0
5,0.8060916,584600,200.0,-464.17257987454985,265.15376925468445,0.04190591,0.04190591,2923,0.8550597280263901,571,0,0.010437424,0.0
5,0.79566926,585600,200.0,-495.38385528015334,265.637332201004,0.04229215,0.04229215,2928,0.935747966170311,572,0,0.012842504,0.0
5,0.77751136,586600,200.0,-498.47281053094014,266.08787202835083,0.023423288,0.023423288,2933,0.8294129520654678,573,0,0.010482509,0.0
5,0.7809604,587600,200.0,-526.187900528981,266.5419411659241,0.028431723,0.028431723,2938,0.85419100522995,574,0,0.0050731394,0.0
6,0.8177338,588800,200.0,-468.4258550282875,266.9865720272064,0.024763232,0.024763232,2944,0.874243825674057,575,0,0.0100680385,0.0
5,0.80203694,589800,200.0,-440.176444494368,267.4373652935028,0.038468756,0.038468756,2949,0.8138458877801895,576,0,0.009740984,0.0
5,0.80899036,590800,200.0,-452.24305181598055,267.8776009082794,0.03575009,0.03575009,2954,0.8233287483453751,577,0,0.010561105,0.0
