#{"t_start": 1522682156.678105, "env_id": "Pendulum-v0"}
r,l,t
-881.915586,200,49.945783
-867.968618,200,50.024934
-760.668328,200,50.093586
-1347.876975,200,50.245772
-751.06328,200,50.31448
-661.518895,200,50.385929
-893.779973,200,50.456059
-741.557278,200,50.537402
-759.438657,200,50.698719
-630.490658,200,50.77184
-1025.622899,200,50.841619
-1025.240445,200,50.914688
-749.554094,200,50.983629
-867.718998,200,51.149847
-894.723582,200,51.219892
-1154.664799,200,51.290087
-846.020655,200,51.357471
-884.537388,200,51.432668
-1064.52044,200,51.603246
-842.517419,200,51.674122
-761.030058,200,51.746901
-1157.192753,200,51.81977
-634.089603,200,51.893774
-756.561898,200,52.058933
-727.016753,200,52.129616
-746.471998,200,52.201006
-697.360519,200,52.2698
-873.266516,200,52.340842
-1294.721439,200,52.502039
-1227.246795,200,52.579477
-1515.401482,200,52.654744
-633.240713,200,52.726331
-636.26785,200,52.800179
-749.871372,200,52.955006
-634.729942,200,53.033868
-1556.496488,200,53.104054
-632.489035,200,53.173693
-796.634355,200,53.243971
-755.476548,200,53.315328
-1033.101418,200,53.474087
-1552.822999,200,53.551525
-764.950583,200,53.621433
-864.816275,200,53.690334
-756.24734,200,53.763547
-647.157668,200,53.914119
-1000.046038,200,53.981603
-851.353085,200,54.059965
-769.701343,200,54.132609
-884.722188,200,54.200484
-848.637245,200,54.355834
-879.539496,200,54.430658
-701.208554,200,54.501828
-801.26342,200,54.581044
-757.917468,200,54.65425
-752.444243,200,54.824724
-745.654585,200,54.897057
-1127.577699,200,54.964558
-1386.924189,200,55.032613
-992.342513,200,55.112502
-1274.7499,200,55.267341
-867.798576,200,55.336824
-765.54586,200,55.407838
-1182.935004,200,55.477036
-607.110431,200,55.555602
-759.834672,200,55.714246
-638.25337,200,55.783936
-628.949131,200,55.857077
-870.150545,200,55.927799
-803.186655,200,55.995989
-1506.723164,200,56.152733
-888.223428,200,56.223109
-746.230288,200,56.289754
-773.247034,200,56.356911
-753.607935,200,56.427819
-862.324969,200,56.586613
-1016.936333,200,56.655492
-506.984909,200,56.723738
-886.095956,200,56.793006
-1121.224731,200,56.861683
-767.946468,200,57.012856
-885.468295,200,57.088346
-1167.746648,200,57.159275
-1009.104006,200,57.227576
-759.979785,200,57.294079
-1029.898033,200,57.361365
-1046.465882,200,57.514597
-850.242132,200,57.587902
-1499.128074,200,57.657154
-611.758871,200,57.724751
-1326.315274,200,57.795608
-1508.166238,200,57.937188
-611.455844,200,58.006086
-504.534098,200,58.082302
-754.278891,200,58.151024
-639.157787,200,58.217534
-1110.477014,200,58.362262
-767.442494,200,58.432299
-996.543303,200,58.499807
-1465.525138,200,58.572565
-645.252904,200,58.640614
-952.016415,200,58.798302
-758.674951,200,58.865001
-748.361531,200,58.941274
-774.593006,200,59.008254
-1516.952907,200,59.082539
-737.769699,200,59.230934
-631.755934,200,59.297032
-1017.74372,200,59.363991
-1158.051017,200,59.433308
-1487.675475,200,59.502906
-885.579509,200,59.660663
-803.238754,200,59.728112
-424.122868,200,59.798149
-886.512831,200,59.867928
-637.383435,200,59.937172
-1008.658967,200,60.100126
-755.021242,200,60.166265
-1407.61679,200,60.23193
-1037.609477,200,60.298512
-639.508278,200,60.363742
-1412.232851,200,60.519712
-889.473233,200,60.593146
-758.351001,200,60.664926
-891.903726,200,60.732532
-546.356006,200,60.800893
-987.882374,200,60.872573
-759.606121,200,61.022273
-728.931218,200,61.098241
-758.905482,200,61.165995
-1080.389935,200,61.234122
-996.85299,200,61.300837
-754.680093,200,61.455184
-640.518049,200,61.526428
-1261.986948,200,61.600761
-649.339402,200,61.668779
-756.503246,200,61.737786
-757.643055,200,61.884138
-1015.260146,200,61.954164
-657.995692,200,62.021578
-627.737633,200,62.096545
-1544.896756,200,62.163388
-756.37487,200,62.313615
-637.719453,200,62.380276
-888.05736,200,62.451197
-878.459807,200,62.520537
-1575.397769,200,62.593949
-1469.727887,200,62.747333
-900.712963,200,62.818709
-784.160013,200,62.883873
-503.645129,200,62.950779
-699.644045,200,63.017382
-1032.616098,200,63.173104
-881.857328,200,63.238992
-629.166958,200,63.307527
-740.858959,200,63.374401
-507.260967,200,63.447672
-896.116511,200,63.608571
-640.30896,200,63.675634
-764.299796,200,63.744747
-639.053907,200,63.814999
-504.070491,200,63.889429
-645.40284,200,64.040978
-759.340667,200,64.114964
-625.817258,200,64.183407
-894.369476,200,64.252662
-503.335309,200,64.32035
-767.367802,200,64.385759
-636.432261,200,64.553509
-625.219878,200,64.644475
-1354.227506,200,64.722806
-631.750545,200,64.805762
-781.95014,200,64.888703
-627.759676,200,65.044286
-504.031759,200,65.1255
-380.844425,200,65.200031
-748.903494,200,65.270243
-540.777146,200,65.343729
-873.089114,200,65.50395
-1558.052282,200,65.573043
-1578.400057,200,65.656476
-505.954725,200,65.72765
-498.70734,200,65.799979
-382.149211,200,65.944338
-1543.784836,200,66.015616
-1172.325639,200,66.08509
-627.556283,200,66.160414
-636.243792,200,66.228508
-1561.651903,200,66.383879
-508.279903,200,66.454491
-1557.223452,200,66.524311
-506.498779,200,66.59073
-937.916236,200,66.669613
-616.809701,200,66.829925
-636.349371,200,66.897231
-1589.805116,200,66.964954
-508.67658,200,67.030044
-571.179723,200,67.097665
-631.968284,200,67.256559
-539.230365,200,67.325779
-1027.01654,200,67.396944
-502.302229,200,67.465514
-630.351452,200,67.534615
-624.971498,200,67.695261
-1569.450209,200,67.765749
-627.628463,200,67.838452
-502.185817,200,67.910561
-1571.578874,200,67.978794
-625.502336,200,68.133105
-391.59439,200,68.199167
-625.796147,200,68.267605
-629.936817,200,68.334997
-385.003103,200,68.404002
-388.397913,200,68.471337
-510.509975,200,68.630376
-382.585839,200,68.699152
-1525.207036,200,68.767482
-1534.579257,200,68.839744
-1582.738941,200,68.910606
-622.598013,200,69.058844
-491.475318,200,69.135847
-1551.461841,200,69.206112
-1564.41483,200,69.273324
-1568.936195,200,69.338565
-510.004104,200,69.492916
-380.278778,200,69.559576
-1274.256779,200,69.636565
-1318.357069,200,69.707304
-1552.419829,200,69.785275
-630.889334,200,69.955643
-395.386164,200,70.026523
-503.806928,200,70.09206
-1556.68978,200,70.168661
-630.12856,200,70.2346
-1577.601779,200,70.382071
-1554.256127,200,70.450962
-1587.820035,200,70.520683
-324.483262,200,70.586238
-492.752124,200,70.663861
-1585.041251,200,70.821532
-1571.685011,200,70.892469
-254.480797,200,70.964781
-489.058053,200,71.031342
-1544.120365,200,71.098019
-509.012113,200,71.262588
-509.352987,200,71.33051
-521.021251,200,71.396944
-942.80756,200,71.466735
-627.226571,200,71.535718
-698.341748,200,71.705044
-502.086673,200,71.773811
-375.434355,200,71.844021
-1569.506552,200,71.916079
-1219.401552,200,71.982128
-510.682659,200,72.050226
-396.166678,200,72.202325
-1385.029012,200,72.270023
-366.662812,200,72.336677
-800.728785,200,72.406263
-255.054068,200,72.473722
-502.887371,200,72.626097
-642.539511,200,72.70131
-258.20439,200,72.772325
-376.777034,200,72.840614
-637.975291,200,72.908904
-643.349286,200,73.056285
-387.779784,200,73.121041
-386.367086,200,73.200204
-382.300416,200,73.266362
-376.004585,200,73.333511
-678.574677,200,73.484481
-628.041244,200,73.551702
-247.927996,200,73.620081
-398.905019,200,73.692222
-379.549614,200,73.761746
-510.472644,200,73.910064
-388.314953,200,73.977074
-127.682884,200,74.047341
-126.354628,200,74.114876
-127.242588,200,74.189764
-648.684082,200,74.331272
-2.981516,200,74.397288
-2.401428,200,74.465631
-376.671346,200,74.53319
-249.386889,200,74.599713
-257.969439,200,74.759789
-509.559146,200,74.826865
-399.499274,200,74.895125
-124.768083,200,74.96292
-125.462509,200,75.02976
-5.5806,200,75.189189
-2.635388,200,75.257145
-3.155466,200,75.326067
-127.846989,200,75.397798
-380.672053,200,75.467363
-252.109473,200,75.536068
-250.225433,200,75.695654
-803.58932,200,75.766588
-253.164201,200,75.835398
-248.789832,200,75.903063
-123.377126,200,75.974479
-1.683004,200,76.123433
