EpThisIter,ev_tdlam_before,entropy,EpLenMean,EpRewMean,trial,TimestepsSoFar,TimeElapsed,Iteration,surrgain,entloss,EpisodesSoFar,meankl,optimgain
5,0.9509105086326599,0.8336486,200.0,-165.16740713823074,0,403400,183.00807309150696,394,0.040334977,0.0,2017,0.012538656,0.040334977
5,0.9785052966326475,0.8323257,200.0,-171.36283535001178,0,404400,183.47193884849548,395,0.035836443,0.0,2022,0.0066828215,0.035836443
5,0.9822859037667513,0.82757455,200.0,-159.51929186802062,0,405400,183.93336510658264,396,0.0057640364,0.0,2027,0.0042343526,0.0057640364
5,0.9747231267392635,0.82785404,200.0,-159.17870045982497,0,406400,184.39169216156006,397,0.05790664,0.0,2032,0.007480597,0.05790664
5,0.9768876694142818,0.82655245,200.0,-163.61547527854844,0,407400,184.85329484939575,398,0.043791406,0.0,2037,0.014810042,0.043791406
5,0.9934577229432762,0.82777417,200.0,-168.83149073803892,0,408400,185.31379890441895,399,0.02473738,0.0,2042,0.0038078544,0.02473738
6,0.9374342933297157,0.8279068,200.0,-166.08538648798088,0,409600,185.7719030380249,400,0.002426067,0.0,2048,0.008076837,0.002426067
5,0.9639403484761715,0.82812387,200.0,-153.70846121404253,0,410600,186.2288510799408,401,0.021376632,0.0,2053,0.00448307,0.021376632
5,0.9782769177109003,0.83983195,200.0,-162.32062150144685,0,411600,186.6835401058197,402,0.055946607,0.0,2058,0.012375472,0.055946607
5,0.9587902650237083,0.83953744,200.0,-156.370512809441,0,412600,187.13878512382507,403,0.047231313,0.0,2063,0.004281048,0.047231313
5,0.9855728009715676,0.84128237,200.0,-173.7970408941677,0,413600,187.5930278301239,404,0.03569001,0.0,2068,0.012367402,0.03569001
5,0.9886061558499932,0.8417548,200.0,-171.2024997586981,0,414600,188.06722497940063,405,0.054390006,0.0,2073,0.010536732,0.054390006
5,0.9893746981397271,0.84154844,200.0,-170.962564079295,0,415600,188.52968502044678,406,0.17787254,0.0,2078,0.011628829,0.17787254
5,0.9670703932642937,0.84062284,200.0,-165.5876909703266,0,416600,188.99775791168213,407,0.04249764,0.0,2083,0.00981779,0.04249764
5,0.9931284058839083,0.8413852,200.0,-177.38239619368477,0,417600,189.46203994750977,408,0.04720829,0.0,2088,0.012435753,0.04720829
6,0.9533301033079624,0.8386372,200.0,-162.87880790529505,0,418800,189.92798018455505,409,0.025067437,0.0,2094,0.012346794,0.025067437
5,0.9854676239192486,0.83841395,200.0,-167.49933936925663,0,419800,190.38788986206055,410,0.03575168,0.0,2099,0.0117673,0.03575168
5,0.9757448397576809,0.8457793,200.0,-175.68387627541674,0,420800,190.84590697288513,411,0.035409063,0.0,2104,0.011627123,0.035409063
5,0.988839446566999,0.8307498,200.0,-175.22721145430958,0,421800,191.30980682373047,412,0.009705963,0.0,2109,0.013962985,0.009705963
5,0.968541756272316,0.8335157,200.0,-169.16077130598035,0,422800,191.7728488445282,413,0.0479058,0.0,2114,0.009665718,0.0479058
5,0.9723135754466057,0.8305051,200.0,-172.65316829580223,0,423800,192.24245405197144,414,0.025664767,0.0,2119,0.004252825,0.025664767
5,0.9953847359865904,0.82963574,200.0,-182.01779225767737,0,424800,192.68742895126343,415,0.029196313,0.0,2124,0.00481671,0.029196313
5,0.9472864121198654,0.83400077,200.0,-176.37116785182596,0,425800,193.13490390777588,416,0.034487084,0.0,2129,0.009859238,0.034487084
6,0.9887438099831343,0.8382862,200.0,-169.4879033780109,0,427000,193.60099697113037,417,0.023945,0.0,2135,0.0070089707,0.023945
5,0.980512198060751,0.8355444,200.0,-174.40313099729022,0,428000,194.05606508255005,418,0.037612684,0.0,2140,0.011668903,0.037612684
5,0.9798068199306726,0.8419657,200.0,-167.48507471632698,0,429000,194.51652479171753,419,0.049584754,0.0,2145,0.010792304,0.049584754
5,0.9853417249396443,0.824497,200.0,-157.22989109225708,0,430000,194.97124481201172,420,0.012485199,0.0,2150,0.012808148,0.012485199
5,0.9933484517969191,0.8250381,200.0,-160.3203428882067,0,431000,195.43057203292847,421,0.03205651,0.0,2155,0.0093372995,0.03205651
5,0.992881998885423,0.8247387,200.0,-160.20308829581413,0,432000,195.89245700836182,422,0.038155455,0.0,2160,0.011089189,0.038155455
5,0.9932809825986624,0.8244126,200.0,-161.8607416524896,0,433000,196.35817885398865,423,0.047398403,0.0,2165,0.004997023,0.047398403
5,0.9683349840342999,0.8200416,200.0,-161.12304764300822,0,434000,196.81119394302368,424,0.036130793,0.0,2170,0.009054984,0.036130793
6,0.9706719368696213,0.8135845,200.0,-172.46293529795554,0,435200,197.2657389640808,425,0.01403213,0.0,2176,0.006857154,0.01403213
5,0.9827680997550488,0.81589204,200.0,-171.90056250691805,0,436200,197.7193319797516,426,0.02832415,0.0,2181,0.006415624,0.02832415
5,0.9933594968169928,0.81384736,200.0,-174.18143321092967,0,437200,198.1727991104126,427,0.047417037,0.0,2186,0.013510436,0.047417037
5,0.9731199033558369,0.8147123,200.0,-183.55688455592568,0,438200,198.63409113883972,428,0.043293793,0.0,2191,0.009638047,0.043293793
5,0.9955957233905792,0.8023227,200.0,-180.4843247112674,0,439200,199.116308927536,429,0.014707051,0.0,2196,0.011910822,0.014707051
5,0.9682264551520348,0.8028269,200.0,-168.45864537586627,0,440200,199.55911779403687,430,0.0639859,0.0,2201,0.011407463,0.0639859
5,0.9889192199334502,0.7942764,200.0,-167.96335723950355,0,441200,200.01670002937317,431,0.018234745,0.0,2206,0.0063596023,0.018234745
5,0.9967334847897291,0.7934266,200.0,-176.98581791811256,0,442200,200.4756429195404,432,0.03366261,0.0,2211,0.01464316,0.03366261
5,0.9970229011960328,0.795201,200.0,-174.12011891421702,0,443200,200.9259238243103,433,0.09437189,0.0,2216,0.008456185,0.09437189
6,0.9982497525634244,0.7942095,200.0,-169.82803029023188,0,444400,201.38985991477966,434,0.022589995,0.0,2222,0.0064065373,0.022589995
5,0.998304191394709,0.7830161,200.0,-172.45681251294354,0,445400,201.83975505828857,435,0.050795294,0.0,2227,0.011458379,0.050795294
5,0.9955389252863824,0.7831916,200.0,-166.0456670618672,0,446400,202.30278515815735,436,0.024145428,0.0,2232,0.0043733562,0.024145428
5,0.983937269076705,0.78321725,200.0,-166.01616374976166,0,447400,202.75822591781616,437,0.041058242,0.0,2237,0.00643217,0.041058242
5,0.9973614162299782,0.78265405,200.0,-165.07853513533342,0,448400,203.20786380767822,438,0.05249964,0.0,2242,0.0039192876,0.05249964
5,0.9980710837990046,0.78294,200.0,-168.4611599407846,0,449400,203.66680598258972,439,0.025522128,0.0,2247,0.006571022,0.025522128
5,0.9955941177904606,0.7867539,200.0,-150.98648572968943,0,450400,204.11851811408997,440,0.107637286,0.0,2252,0.01404953,0.107637286
5,0.9941037562675774,0.7930871,200.0,-162.36905968274894,0,451400,204.57797574996948,441,0.1278418,0.0,2257,0.011862548,0.1278418
6,0.9837412070482969,0.79358304,200.0,-164.1689964057037,0,452600,205.04587602615356,442,0.06433432,0.0,2263,0.013468354,0.06433432
5,0.9905475042760372,0.79387295,200.0,-158.79463221658597,0,453600,205.50764179229736,443,0.043002345,0.0,2268,0.0075470316,0.043002345
5,0.9714692495763302,0.79429746,200.0,-165.3674441449278,0,454600,205.96974277496338,444,0.029147124,0.0,2273,0.005391159,0.029147124
5,0.9972086157649755,0.78679353,200.0,-167.6734336397641,0,455600,206.42202186584473,445,0.03906992,0.0,2278,0.014425572,0.03906992
5,0.9869785346090794,0.78227115,200.0,-167.55046518381732,0,456600,206.87368083000183,446,0.020365957,0.0,2283,0.004807145,0.020365957
5,0.9830668680369854,0.8008306,200.0,-172.14669249418438,0,457600,207.32387781143188,447,0.04250545,0.0,2288,0.01034251,0.04250545
5,0.9986692264210433,0.8008997,200.0,-171.5404264010038,0,458600,207.78055000305176,448,0.026594676,0.0,2293,0.0089373235,0.026594676
5,0.9905596952885389,0.8016557,200.0,-167.27686731692285,0,459600,208.25978183746338,449,0.22688581,0.0,2298,0.013944059,0.22688581
6,0.8191297054290771,0.80025166,200.0,-156.42224045905533,0,460800,208.71846675872803,450,0.046849065,0.0,2304,0.008253415,0.046849065
5,0.9394171945750713,0.79521626,200.0,-161.80419632774334,0,461800,209.19346380233765,451,0.01316046,0.0,2309,0.010886321,0.01316046
5,0.9695257004350424,0.79531866,200.0,-155.08721504612998,0,462800,209.64373397827148,452,0.027499188,0.0,2314,0.006486553,0.027499188
5,0.9813377652317286,0.79331875,200.0,-149.48758847585614,0,463800,210.10804986953735,453,0.0248251,0.0,2319,0.009619642,0.0248251
5,0.9823302160948515,0.79319644,200.0,-145.89983353462463,0,464800,210.5682089328766,454,0.03381461,0.0,2324,0.0044274316,0.03381461
5,0.9699917919933796,0.78933614,200.0,-143.33591834171443,0,465800,211.01935696601868,455,0.069502205,0.0,2329,0.012681801,0.069502205
5,0.9000405892729759,0.790867,200.0,-161.43727732351635,0,466800,211.474848985672,456,0.046228997,0.0,2334,0.012460838,0.046228997
5,0.934662476181984,0.79660153,200.0,-182.179196021587,0,467800,211.9263780117035,457,0.042610206,0.0,2339,0.013514202,0.042610206
5,0.9697362910956144,0.8039811,200.0,-182.1388129913493,0,468800,212.38038301467896,458,0.06836821,0.0,2344,0.013472531,0.06836821
6,0.9922683159820735,0.8034962,200.0,-177.40612218589263,0,470000,212.8396499156952,459,0.03372837,0.0,2350,0.010744852,0.03372837
5,0.9750254712998867,0.806515,200.0,-187.38481990958152,0,471000,213.29674887657166,460,0.026932763,0.0,2355,0.004576016,0.026932763
5,0.9851596709340811,0.8045664,200.0,-200.55054986211528,0,472000,213.76142287254333,461,0.032676045,0.0,2360,0.0062066875,0.032676045
5,0.9571932293474674,0.8045643,200.0,-207.4288515728888,0,473000,214.223797082901,462,0.027596451,0.0,2365,0.0074406057,0.027596451
5,0.9960623341612518,0.8013602,200.0,-222.0668884446815,0,474000,214.6879439353943,463,0.019183151,0.0,2370,0.0044891546,0.019183151
5,0.9867860367521644,0.79843616,200.0,-212.42850176524388,0,475000,215.13451600074768,464,0.046598054,0.0,2375,0.014049852,0.046598054
5,0.9860365465283394,0.8029928,200.0,-212.75734856944797,0,476000,215.59573888778687,465,0.12269579,0.0,2380,0.0069598635,0.12269579
5,0.9479837901890278,0.79825217,200.0,-218.51109129279675,0,477000,216.05351305007935,466,0.023562154,0.0,2385,0.0083189495,0.023562154
6,0.9967724187299609,0.7985239,200.0,-226.05151013697815,0,478200,216.50449109077454,467,0.024133831,0.0,2391,0.0044170865,0.024133831
5,0.9759496133774519,0.8000943,200.0,-236.49291930120575,0,479200,216.95556902885437,468,0.02395882,0.0,2396,0.0041073076,0.02395882
5,0.9968186740297824,0.8054083,200.0,-216.8270651156341,0,480200,217.41537499427795,469,0.048406117,0.0,2401,0.0046233432,0.048406117
5,0.995869716629386,0.80504316,200.0,-205.49519824062708,0,481200,217.86759305000305,470,0.028883336,0.0,2406,0.004249109,0.028883336
5,0.9969232941512018,0.80610543,200.0,-194.1875535430593,0,482200,218.31873273849487,471,0.042453635,0.0,2411,0.009932233,0.042453635
5,0.9947771928273141,0.8060188,200.0,-188.60935724362875,0,483200,218.77779483795166,472,0.016709976,0.0,2416,0.006650181,0.016709976
5,0.9977252467069775,0.80256295,200.0,-184.47613221837096,0,484200,219.23687982559204,473,0.04397212,0.0,2421,0.013943745,0.04397212
5,0.9838556237518787,0.80270857,200.0,-181.54886150120984,0,485200,219.70399689674377,474,0.03385212,0.0,2426,0.0043310137,0.03385212
6,0.9955917689949274,0.7998696,200.0,-165.67499293977895,0,486400,220.15871691703796,475,0.041323107,0.0,2432,0.013593207,0.041323107
5,0.9783902075141668,0.7972858,200.0,-148.08788210030187,0,487400,220.6198649406433,476,0.042130433,0.0,2437,0.009843026,0.042130433
5,0.9670623764395714,0.79581743,200.0,-157.25747211497702,0,488400,221.07634377479553,477,0.030952554,0.0,2442,0.004048258,0.030952554
5,0.9772104267030954,0.79873294,200.0,-165.3865879766557,0,489400,221.53791284561157,478,0.01896824,0.0,2447,0.0040974263,0.01896824
5,0.9933393918909132,0.7992099,200.0,-173.49846642928128,0,490400,221.99501490592957,479,0.03541649,0.0,2452,0.0067435,0.03541649
5,0.9817456435412169,0.79851246,200.0,-166.22436428760753,0,491400,222.45581793785095,480,0.04181473,0.0,2457,0.00906266,0.04181473
5,0.871289074420929,0.8039201,200.0,-167.36325600356264,0,492400,222.9144310951233,481,0.06508954,0.0,2462,0.010516649,0.06508954
5,0.9891009451821446,0.80482477,200.0,-165.02782665455908,0,493400,223.36792612075806,482,0.045849066,0.0,2467,0.0081258435,0.045849066
5,0.8492067158222198,0.8066865,200.0,-176.03354921272802,0,494400,223.84037899971008,483,0.04496822,0.0,2472,0.012408983,0.04496822
6,0.9917477583512664,0.8052099,200.0,-181.1919594356625,0,495600,224.30351901054382,484,0.025454812,0.0,2478,0.0070115486,0.025454812
5,0.9337334483861923,0.80633664,200.0,-178.00888489589968,0,496600,224.77983808517456,485,0.017385282,0.0,2483,0.00794613,0.017385282
5,0.9954566112719476,0.80232596,200.0,-160.9085939223752,0,497600,225.25798511505127,486,0.028906167,0.0,2488,0.0039193355,0.028906167
5,0.9966661087237298,0.79871744,200.0,-154.8265641751565,0,498600,225.7053928375244,487,0.026890226,0.0,2493,0.004984695,0.026890226
5,0.9962754379957914,0.79991126,200.0,-157.34146658185986,0,499600,226.16627311706543,488,0.033150513,0.0,2498,0.006063273,0.033150513
5,0.9888369282707572,0.8009482,200.0,-148.08185711009298,0,500600,226.6318700313568,489,0.38078836,0.0,2503,0.006075224,0.38078836
5,0.9978181903716177,0.8052934,200.0,-156.24847173107,0,501600,227.08390879631042,490,0.03291872,0.0,2508,0.0067655845,0.03291872
5,0.9811238162219524,0.80586255,200.0,-150.85578011565318,0,502600,227.55045676231384,491,0.053429205,0.0,2513,0.011649766,0.053429205
6,0.9981035117525607,0.8077125,200.0,-160.8070014249782,0,503800,228.01764678955078,492,0.021246873,0.0,2519,0.0050003333,0.021246873
5,0.9760261308401823,0.8112185,200.0,-175.87727633368286,0,504800,228.48062586784363,493,0.05100462,0.0,2524,0.010499703,0.05100462
5,0.9960706890560687,0.80506533,200.0,-169.96336465523643,0,505800,228.941388130188,494,0.023110747,0.0,2529,0.0046459637,0.023110747
5,0.996335907606408,0.8038835,200.0,-167.15305529837073,0,506800,229.4012749195099,495,0.030330312,0.0,2534,0.007308811,0.030330312
5,0.995518930722028,0.79634213,200.0,-162.11252539947162,0,507800,229.86335396766663,496,0.025932508,0.0,2539,0.0072546722,0.025932508
5,0.9965925323776901,0.795604,200.0,-162.27169667529492,0,508800,230.33688497543335,497,0.023349676,0.0,2544,0.008829927,0.023349676
5,0.9521966837346554,0.7916108,200.0,-153.72193529524483,0,509800,230.7998869419098,498,0.06092809,0.0,2549,0.005012878,0.06092809
5,0.9621939584612846,0.7950487,200.0,-152.09823970800835,0,510800,231.23940205574036,499,0.048433214,0.0,2554,0.008740757,0.048433214
6,0.9897127002477646,0.7916002,200.0,-144.92104005100794,0,512000,231.7084140777588,500,0.042136714,0.0,2560,0.006195451,0.042136714
5,0.9985249458113685,0.79020786,200.0,-140.68968590594713,0,513000,232.16747283935547,501,0.05573088,0.0,2565,0.0046178456,0.05573088
5,0.9981811988400295,0.79074216,200.0,-158.54212077706862,0,514000,232.63144493103027,502,0.019152956,0.0,2570,0.004387114,0.019152956
5,0.9939902001060545,0.7933499,200.0,-167.8299859904525,0,515000,233.0902259349823,503,0.052901573,0.0,2575,0.0057325847,0.052901573
5,0.983280673623085,0.7963523,200.0,-173.48502477438646,0,516000,233.55936908721924,504,0.0474532,0.0,2580,0.009440271,0.0474532
5,0.9969681217335165,0.7959759,200.0,-183.93817530430834,0,517000,234.0283968448639,505,0.02716496,0.0,2585,0.005185093,0.02716496
5,0.9976231891196221,0.79423404,200.0,-191.16824946137862,0,518000,234.49592876434326,506,0.0835625,0.0,2590,0.012281927,0.0835625
5,0.991707625798881,0.79507434,200.0,-184.23988844967514,0,519000,234.95402812957764,507,0.05244244,0.0,2595,0.005422583,0.05244244
5,0.9875500667840242,0.7967108,200.0,-185.68821622478626,0,520000,235.40982508659363,508,0.014306081,0.0,2600,0.004512557,0.014306081
6,0.963307935744524,0.79018694,200.0,-184.386368083702,0,521200,235.86349081993103,509,0.009980611,0.0,2606,0.005716402,0.009980611
5,0.9958151141181588,0.7835987,200.0,-169.0147190721826,0,522200,236.3185601234436,510,0.030234348,0.0,2611,0.0093870405,0.030234348
5,0.9957704790867865,0.7833444,200.0,-175.1835657632576,0,523200,236.76223587989807,511,0.038685836,0.0,2616,0.008471506,0.038685836
5,0.9498979598283768,0.78212005,200.0,-168.37232787641588,0,524200,237.22280097007751,512,0.05729929,0.0,2621,0.0063992133,0.05729929
5,0.9973667783197016,0.7824507,200.0,-159.60267009040058,0,525200,237.68142294883728,513,0.026735593,0.0,2626,0.009002188,0.026735593
5,0.9319778755307198,0.7833853,200.0,-155.44120303448682,0,526200,238.16234803199768,514,0.043053895,0.0,2631,0.006840585,0.043053895
5,0.9829834830015898,0.7855185,200.0,-152.65098547829248,0,527200,238.62580585479736,515,0.20962591,0.0,2636,0.006206225,0.20962591
5,0.9985202704556286,0.7852888,200.0,-146.71723416347155,0,528200,239.08627009391785,516,0.024179908,0.0,2641,0.004300337,0.024179908
6,0.9982730793999508,0.7853701,200.0,-154.39953814121165,0,529400,239.5396749973297,517,0.018994883,0.0,2647,0.014543792,0.018994883
5,0.9979674429632723,0.7806713,200.0,-163.02839597050576,0,530400,239.9954960346222,518,0.0460011,0.0,2652,0.0076272553,0.0460011
5,0.996568291215226,0.77995694,200.0,-148.318863740479,0,531400,240.4609670639038,519,0.021858798,0.0,2657,0.012694903,0.021858798
5,0.9919716194272041,0.7793225,200.0,-157.80247610056833,0,532400,240.91587901115417,520,0.02366653,0.0,2662,0.009532179,0.02366653
5,0.9970544127281755,0.7736665,200.0,-175.8470387785705,0,533400,241.37008500099182,521,0.04826659,0.0,2667,0.007416573,0.04826659
5,0.9954618425108492,0.7691946,200.0,-171.21017267628966,0,534400,241.83084988594055,522,0.018530987,0.0,2672,0.0064954497,0.018530987
5,0.9989297200227156,0.7696839,200.0,-168.76154037290232,0,535400,242.28842186927795,523,0.015986927,0.0,2677,0.005417291,0.015986927
5,0.9470073841512203,0.76765907,200.0,-168.5565953707241,0,536400,242.74981689453125,524,0.017683033,0.0,2682,0.013931809,0.017683033
6,0.995294168125838,0.76683426,200.0,-176.2228186715043,0,537600,243.20802688598633,525,0.025592787,0.0,2688,0.0035590283,0.025592787
5,0.985855171456933,0.7767795,200.0,-170.6528493452873,0,538600,243.66774106025696,526,0.03996347,0.0,2693,0.010360697,0.03996347
5,0.9710449334233999,0.7778055,200.0,-187.57931297799558,0,539600,244.12758207321167,527,0.029943196,0.0,2698,0.0051183393,0.029943196
5,0.9973571898881346,0.7778788,200.0,-175.62176873868603,0,540600,244.58621191978455,528,0.035238307,0.0,2703,0.007499921,0.035238307
5,0.9775238297879696,0.7807006,200.0,-165.6436438718124,0,541600,245.03474593162537,529,0.025273198,0.0,2708,0.004764327,0.025273198
5,0.9943829611875117,0.7774508,200.0,-169.90810801139182,0,542600,245.4989719390869,530,0.025769182,0.0,2713,0.004311812,0.025769182
5,0.9894079500809312,0.7557691,200.0,-168.3249640930565,0,543600,245.95197296142578,531,0.004497405,0.0,2718,0.013944248,0.004497405
5,0.8192840069532394,0.7382049,200.0,-165.43853980821177,0,544600,246.39711380004883,532,0.040952057,0.0,2723,0.008854879,0.040952057
5,0.9363355860114098,0.74261343,200.0,-156.37804126296732,0,545600,246.84865283966064,533,0.0699191,0.0,2728,0.010833962,0.0699191
6,0.9913373421877623,0.74978226,200.0,-165.66179169119263,0,546800,247.29227495193481,534,0.027389789,0.0,2734,0.0058974694,0.027389789
5,0.9865485774353147,0.7239087,200.0,-159.80697299224548,0,547800,247.74219298362732,535,0.0281113,0.0,2739,0.0136128925,0.0281113
5,0.9737052116543055,0.7242777,200.0,-178.36836478987988,0,548800,248.19778299331665,536,0.03862521,0.0,2744,0.0074937544,0.03862521
5,0.906273253262043,0.76346856,200.0,-198.9508305193668,0,549800,248.6542191505432,537,0.013348881,0.0,2749,0.009670439,0.013348881
5,0.9925439786165953,0.76173806,200.0,-193.15139994109919,0,550800,249.11973094940186,538,0.015037469,0.0,2754,0.004005191,0.015037469
5,0.9965455057099462,0.7628375,200.0,-189.79324777841663,0,551800,249.57583498954773,539,0.23092309,0.0,2759,0.008629731,0.23092309
5,0.9952892838045955,0.7616233,200.0,-183.64284952332338,0,552800,250.02454495429993,540,0.01813105,0.0,2764,0.004241941,0.01813105
5,0.9749548938125372,0.7680826,200.0,-184.47600308765294,0,553800,250.48272490501404,541,0.06732504,0.0,2769,0.004350915,0.06732504
6,0.9007200375199318,0.76181024,200.0,-166.6904960264622,0,555000,250.9340660572052,542,0.058454216,0.0,2775,0.013058771,0.058454216
5,0.979071743786335,0.76028347,200.0,-175.38973563297836,0,556000,251.38547372817993,543,0.0158539,0.0,2780,0.010502502,0.0158539
5,0.9813680145889521,0.76255333,200.0,-161.85186996032238,0,557000,251.84771990776062,544,0.046022795,0.0,2785,0.01076713,0.046022795
5,0.9776571709662676,0.74514264,200.0,-143.2587335869934,0,558000,252.28693509101868,545,0.019814774,0.0,2790,0.014936143,0.019814774
5,0.8608691394329071,0.75008136,200.0,-143.07934764132105,0,559000,252.7368037700653,546,0.03566401,0.0,2795,0.0037643956,0.03566401
5,0.9846684066578746,0.7477875,200.0,-151.73217191440548,0,560000,253.18743300437927,547,0.02351245,0.0,2800,0.0043036225,0.02351245
5,0.9922273922711611,0.7460593,200.0,-166.854284475866,0,561000,253.64190697669983,548,0.028501991,0.0,2805,0.006859399,0.028501991
5,0.9966709369327873,0.74941987,200.0,-166.64054587829233,0,562000,254.1006841659546,549,0.044046246,0.0,2810,0.0139544895,0.044046246
6,0.9890855671837926,0.7473144,200.0,-159.01840802213624,0,563200,254.55840277671814,550,0.028669668,0.0,2816,0.013625733,0.028669668
5,0.9978208090178668,0.7445524,200.0,-156.17922540711092,0,564200,255.00623178482056,551,0.016068097,0.0,2821,0.008767327,0.016068097
5,0.9951475444249809,0.7394877,200.0,-151.46611735699634,0,565200,255.46009302139282,552,0.027124852,0.0,2826,0.0040420396,0.027124852
5,0.9965338713955134,0.7393351,200.0,-149.2052062529038,0,566200,255.918879032135,553,0.027257143,0.0,2831,0.006064588,0.027257143
5,0.9855050751939416,0.733826,200.0,-157.97373972523468,0,567200,256.37898087501526,554,0.039291985,0.0,2836,0.011044751,0.039291985
5,0.9773419015109539,0.74063593,200.0,-170.2736902988979,0,568200,256.83339977264404,555,0.030995093,0.0,2841,0.014455527,0.030995093
5,0.7430320084095001,0.74448043,200.0,-176.002666125324,0,569200,257.2938139438629,556,0.031669214,0.0,2846,0.009206744,0.031669214
5,0.8302939385175705,0.75120443,200.0,-191.14581704449492,0,570200,257.7501859664917,557,0.04268728,0.0,2851,0.012006214,0.04268728
5,0.9548572078347206,0.7670443,200.0,-192.87628079242927,0,571200,258.21224308013916,558,0.07268259,0.0,2856,0.009357052,0.07268259
6,0.9476051963865757,0.76658726,200.0,-206.1494944540174,0,572400,258.67881989479065,559,0.048657835,0.0,2862,0.0075173797,0.048657835
5,0.9872759049758315,0.76508063,200.0,-211.88811484680218,0,573400,259.17474007606506,560,0.055901393,0.0,2867,0.010368362,0.055901393
5,0.996666667284444,0.771062,200.0,-214.57591971767116,0,574400,259.65452909469604,561,0.07812002,0.0,2872,0.009448145,0.07812002
5,0.6235807836055756,0.7707254,200.0,-223.00768209056156,0,575400,260.1386740207672,562,0.016055347,0.0,2877,0.0039131213,0.016055347
5,0.9080434367060661,0.76938266,200.0,-205.14141306245438,0,576400,260.62521982192993,563,0.092225015,0.0,2882,0.009829706,0.092225015
5,0.7332089841365814,0.77488714,200.0,-168.7600455870242,0,577400,261.10400891304016,564,0.069802605,0.0,2887,0.0105134025,0.069802605
5,0.6923189759254456,0.7964678,200.0,-215.66519073036324,0,578400,261.58987975120544,565,0.054377344,0.0,2892,0.010951642,0.054377344
5,0.6427194774150848,0.79500866,200.0,-229.1490296286758,0,579400,262.06371212005615,566,0.028262848,0.0,2897,0.010392134,0.028262848
6,0.7586440443992615,0.7779235,200.0,-290.3331431537723,0,580600,262.5357599258423,567,0.02223191,0.0,2903,0.012787607,0.02223191
5,0.8293687552213669,0.7760303,200.0,-335.89514344665446,0,581600,263.00667810440063,568,0.037773956,0.0,2908,0.011319714,0.037773956
5,0.7984730750322342,0.8027449,200.0,-401.0091097198473,0,582600,263.4779438972473,569,0.023073474,0.0,2913,0.009987976,0.023073474
5,0.774310827255249,0.7972062,200.0,-441.72569356892,0,583600,263.9364948272705,570,0.038339105,0.0,2918,0.01294237,0.038339105
5,0.8550597280263901,0.8060916,200.0,-464.17257987454985,0,584600,264.4046468734741,571,0.04190591,0.0,2923,0.010437424,0.04190591
5,0.935747966170311,0.79566926,200.0,-495.38385528015334,0,585600,264.8664200305939,572,0.04229215,0.0,2928,0.012842504,0.04229215
5,0.8294129520654678,0.77751136,200.0,-498.47281053094014,0,586600,265.32968306541443,573,0.023423288,0.0,2933,0.010482509,0.023423288
5,0.85419100522995,0.7809604,200.0,-526.187900528981,0,587600,265.78538489341736,574,0.028431723,0.0,2938,0.0050731394,0.028431723
6,0.874243825674057,0.8177338,200.0,-468.4258550282875,0,588800,266.24437403678894,575,0.024763232,0.0,2944,0.0100680385,0.024763232
5,0.8138458877801895,0.80203694,200.0,-440.176444494368,0,589800,266.7148540019989,576,0.038468756,0.0,2949,0.009740984,0.038468756
5,0.8233287483453751,0.80899036,200.0,-452.24305181598055,0,590800,267.163507938385,577,0.03575009,0.0,2954,0.010561105,0.03575009
5,0.9481407590210438,0.79881257,200.0,-391.8434657767896,0,591800,267.6172409057617,578,0.04064621,0.0,2959,0.010800863,0.04064621
5,0.7563250362873077,0.80645394,200.0,-447.176672779328,0,592800,268.10428285598755,579,0.021152262,0.0,2964,0.011483096,0.021152262
5,0.8149818032979965,0.7993939,200.0,-480.02509720841164,0,593800,268.5578889846802,580,0.018420354,0.0,2969,0.008351014,0.018420354
5,-0.17093229293823242,0.80148405,200.0,-429.90778184452967,0,594800,269.01143884658813,581,0.07281328,0.0,2974,0.008068436,0.07281328
5,0.9081814289093018,0.8023072,200.0,-424.9645688698853,0,595800,269.47287774086,582,0.10191942,0.0,2979,0.004435016,0.10191942
5,0.8272401690483093,0.8026429,200.0,-449.6292628999345,0,596800,269.93085074424744,583,0.013715942,0.0,2984,0.0047841826,0.013715942
6,0.7977792322635651,0.7869418,200.0,-454.3533899011245,0,598000,270.38828587532043,584,0.030991662,0.0,2990,0.013856344,0.030991662
5,0.7124708592891693,0.7877349,200.0,-435.96975715161625,0,599000,270.83604407310486,585,0.059889887,0.0,2995,0.0092978105,0.059889887
5,0.6990674138069153,0.78480047,200.0,-444.7917490831339,0,600000,271.2906699180603,586,0.0625102,0.0,3000,0.014108626,0.0625102
5,0.7813849598169327,0.78704715,200.0,-341.8428169715036,0,601000,271.75156593322754,587,0.041687906,0.0,3005,0.006237631,0.041687906
5,0.8935569226741791,0.7821466,200.0,-298.4763190311327,0,602000,272.2145709991455,588,0.025740866,0.0,3010,0.0038564508,0.025740866
5,0.422768235206604,0.7906542,200.0,-312.60819966959343,0,603000,272.6797778606415,589,0.2606645,0.0,3015,0.010317965,0.2606645
5,0.8056555092334747,0.80350196,200.0,-295.8734967777544,0,604000,273.13874793052673,590,0.04315886,0.0,3020,0.010158345,0.04315886
5,0.9444592408835888,0.80256647,200.0,-234.9331049349728,0,605000,273.5939447879791,591,0.018036576,0.0,3025,0.004306564,0.018036576
