policy_loss,value_loss,explained_variance,EpRewMean,Iteration,serial_timesteps,fps,trial,loss_ent,total_timesteps,nupdates,approxkl,Name,clipfrac,time_elapsed,EpLenMean
0.000112687136,0.010246327,0.9078973829746246,121.01467801999998,347,710656,624,0,-1.16589,710656,347,0.015954502,PP02,0.18515626,1424.3525063991547,507.24
0.0026117645,0.009399353,0.9000025764107704,125.10065907999999,348,712704,541,0,-1.1774981,712704,348,0.01426733,PP02,0.16538087,1428.1334898471832,509.26
0.003927787,0.0037858863,0.9584799520671368,126.58936995,349,714752,551,0,-1.180789,714752,349,0.012967246,PP02,0.1616211,1431.8497095108032,507.24
0.0039376453,0.0033249662,0.9275436326861382,126.50860018999998,350,716800,388,0,-1.1865566,716800,350,0.010144257,PP02,0.13203125,1437.122573375702,511.08
0.0028655166,0.007818554,0.9193016365170479,127.90983349,351,718848,658,0,-1.1732519,718848,351,0.015681576,PP02,0.17626953,1440.2312183380127,508.9
0.0036500033,0.008968865,0.8780848905444145,127.07500110999999,352,720896,445,0,-1.1525321,720896,352,0.01268636,PP02,0.16992188,1444.824886083603,511.8
0.0076592145,0.0034915148,0.954546645283699,127.84811481000001,353,722944,513,0,-1.1562788,722944,353,0.0149377035,PP02,0.17504883,1448.8155283927917,508.26
0.0013562711,0.0052674958,0.9399838857352734,128.25651367000003,354,724992,556,0,-1.1578515,724992,354,0.017023418,PP02,0.19892578,1452.497883796692,510.75
0.00018072556,0.0074231513,0.9236055165529251,129.14483172,355,727040,460,0,-1.1699065,727040,355,0.01499656,PP02,0.18833008,1456.9448614120483,511.0
0.0009410181,0.008437442,0.9073737263679504,135.17742411999996,356,729088,535,0,-1.1903133,729088,356,0.014635486,PP02,0.17861328,1460.7661683559418,514.0
0.003810693,0.005026285,0.8931548148393631,133.35266377,357,731136,481,0,-1.2007502,731136,357,0.011302187,PP02,0.15361328,1465.0232615470886,519.5
0.0063996003,0.0066728825,0.8327551484107971,133.09742208999998,358,733184,517,0,-1.1968219,733184,358,0.015897427,PP02,0.17080078,1468.9830827713013,528.95
0.0055618873,0.009478415,0.884168840944767,133.45691842,359,735232,544,0,-1.2082015,735232,359,0.014339899,PP02,0.1696289,1472.7422828674316,529.01
0.0016034618,0.00538119,0.9122428819537163,135.57997869,360,737280,493,0,-1.2151542,737280,360,0.01306698,PP02,0.16293946,1476.891182899475,531.94
-0.0008233604,0.02397791,0.6774765253067017,135.5078678,361,739328,674,0,-1.2112908,739328,361,0.020109897,PP02,0.20566407,1479.926417350769,540.09
0.0024650164,0.0047051073,0.9292281270027161,136.66004266,362,741376,573,0,-1.224572,741376,362,0.014208426,PP02,0.17695312,1483.4985027313232,532.97
0.00067244197,0.004670339,0.9435340091586113,138.14898399999998,363,743424,635,0,-1.2379308,743424,363,0.017067969,PP02,0.19350585,1486.7198841571808,526.48
-0.0031053193,0.07495855,0.31060224771499634,132.69100430000003,364,745472,776,0,-1.2250917,745472,364,0.02448937,PP02,0.2131836,1489.3593056201935,514.71
-0.0037672494,0.033642493,0.7150228321552277,129.28154596000002,365,747520,480,0,-1.2112621,747520,365,0.017026668,PP02,0.17666015,1493.6180672645569,519.3
0.0018787818,0.0067685037,0.9066631868481636,129.2855298,366,749568,549,0,-1.2208024,749568,366,0.016561354,PP02,0.18564454,1497.347882270813,520.78
-0.0005908626,0.0091416035,0.9134372919797897,128.1562179,367,751616,510,0,-1.2410333,751616,367,0.014381424,PP02,0.17197266,1501.358389377594,526.92
0.0034531136,0.0043157535,0.9299629777669907,129.51057654000002,368,753664,480,0,-1.2727996,753664,368,0.015838828,PP02,0.19311523,1505.6217250823975,526.91
0.0084348265,0.003721527,0.9318191558122635,129.41399532000003,369,755712,465,0,-1.2919003,755712,369,0.01480568,PP02,0.1828125,1510.0203635692596,531.55
0.0057848752,0.010662106,0.8706065863370895,128.27316255999997,370,757760,642,0,-1.2772125,757760,370,0.014505464,PP02,0.1775879,1513.2101237773895,537.28
0.0035197916,0.0057197236,0.920453317463398,127.99288598999999,371,759808,634,0,-1.2631079,759808,371,0.014194024,PP02,0.18413086,1516.440702676773,538.43
0.0034444532,0.008718123,0.8996374309062958,127.53866694999996,372,761856,529,0,-1.2747204,761856,372,0.016652556,PP02,0.19335938,1520.3059213161469,546.18
0.004392839,0.0032017776,0.9603633359074593,127.06116516000002,373,763904,540,0,-1.2842566,763904,373,0.014302924,PP02,0.16826172,1524.0964453220367,549.55
0.0063535646,0.009993285,0.8609730899333954,126.30707656999999,374,765952,462,0,-1.2949713,765952,374,0.013350973,PP02,0.16435547,1528.5252933502197,558.48
0.0025590104,0.0055342843,0.923531137406826,125.88679457999999,375,768000,499,0,-1.3008853,768000,375,0.01659983,PP02,0.19946289,1532.6296927928925,562.75
-0.00074163964,0.006665965,0.9256827235221863,125.51332430000001,376,770048,558,0,-1.3089467,770048,376,0.02292933,PP02,0.25063476,1536.2972249984741,556.22
0.005141956,0.010390891,0.8884470239281654,126.23873963000001,377,772096,647,0,-1.3207996,772096,377,0.016911712,PP02,0.18608399,1539.4587075710297,551.0
-0.0053614164,0.03155397,0.6634266972541809,124.96828162000001,378,774144,579,0,-1.3347613,774144,378,0.037930377,PP02,0.22490235,1542.9935281276703,554.88
0.006594108,0.009695237,0.8938990235328674,124.94147724999999,379,776192,601,0,-1.3530777,776192,379,0.017631706,PP02,0.20581055,1546.3999876976013,545.6
0.0013796355,0.0036361094,0.9633946307003498,125.14729717999998,380,778240,665,0,-1.3554862,778240,380,0.016996631,PP02,0.19868164,1549.4795744419098,545.65
0.0017594086,0.0017853888,0.967617142945528,126.12004827999999,381,780288,504,0,-1.3584108,780288,381,0.013372804,PP02,0.15229492,1553.5354461669922,543.63
0.002570054,0.00447866,0.9524332098662853,126.41082294,382,782336,540,0,-1.3618739,782336,382,0.016034786,PP02,0.19042969,1557.3277277946472,545.62
0.0037746795,0.010874169,0.8567588329315186,125.66793718999999,383,784384,648,0,-1.3693873,784384,383,0.014770138,PP02,0.17563477,1560.4882616996765,548.04
0.0053414353,0.02094043,0.8144836872816086,125.42782141000002,384,786432,538,0,-1.3831036,786432,384,0.023733247,PP02,0.24165039,1564.2901890277863,537.92
0.0018183736,0.024534084,0.8125819712877274,122.03280694000003,385,788480,583,0,-1.3788426,788480,385,0.018760908,PP02,0.20175782,1567.8014295101166,536.62
0.0068217167,0.0037994427,0.9577036909759045,122.75594840000002,386,790528,523,0,-1.3660522,790528,386,0.01562989,PP02,0.1878418,1571.7130739688873,528.63
-0.0012576977,0.037969608,0.7053300440311432,121.78881625000002,387,792576,622,0,-1.3481313,792576,387,0.030984974,PP02,0.18803711,1575.003362417221,528.54
3.5804453e-05,0.007090904,0.9345650672912598,120.56967555,388,794624,633,0,-1.3387364,794624,388,0.013801468,PP02,0.15605469,1578.2369968891144,528.1
0.0020670774,0.004273572,0.9604231044650078,119.40474219,389,796672,531,0,-1.3461874,796672,389,0.015734673,PP02,0.17509766,1582.0882143974304,528.53
0.002092507,0.0070817955,0.9113641232252121,124.77050556,390,798720,545,0,-1.3624214,798720,390,0.019111564,PP02,0.19555664,1585.844685792923,534.86
-0.006382206,0.030765047,0.7014931738376617,125.79535788999999,391,800768,521,0,-1.3736566,800768,391,0.02244467,PP02,0.22041015,1589.7743191719055,529.96
0.0027339591,0.008166323,0.8942991346120834,124.76226547,392,802816,644,0,-1.3739016,802816,392,0.017616665,PP02,0.18066406,1592.9515571594238,525.23
-0.0049599004,0.0043065166,0.9454313963651657,126.73505589,393,804864,591,0,-1.3823088,804864,393,0.01602583,PP02,0.18911132,1596.4158611297607,522.16
0.0007954825,0.0048335833,0.957403689622879,127.46666594000003,394,806912,693,0,-1.3865693,806912,394,0.015069018,PP02,0.19130859,1599.369261264801,515.89
0.0032389045,0.0062735565,0.9368882328271866,127.83614115000002,395,808960,600,0,-1.3889738,808960,395,0.022548137,PP02,0.22436523,1602.7773129940033,512.5
0.0030073775,0.022223208,0.8355205208063126,124.68392014999996,396,811008,731,0,-1.385386,811008,396,0.018204981,PP02,0.20317383,1605.5778653621674,510.61
0.0038518372,0.0094690155,0.8969610780477524,125.69228397,397,813056,594,0,-1.3936346,813056,397,0.015358904,PP02,0.18354492,1609.0203473567963,500.93
0.0070693456,0.03002417,0.7232069075107574,123.90643582000001,398,815104,595,0,-1.3914813,815104,398,0.016002648,PP02,0.17709962,1612.4576125144958,496.26
0.008219262,0.0074241296,0.8910167589783669,123.59590252,399,817152,564,0,-1.3702863,817152,399,0.017605348,PP02,0.20195313,1616.082739830017,496.64
0.004749921,0.00555422,0.9501190483570099,124.64084682999999,400,819200,532,0,-1.352764,819200,400,0.016494803,PP02,0.17607422,1619.9313321113586,499.04
-0.0061130845,0.0044792485,0.949040099978447,125.20005250999999,401,821248,662,0,-1.3402195,821248,401,0.02049086,PP02,0.1763672,1646.9498462677002,497.07
0.0060851118,0.06772908,0.49361664056777954,122.59503327,402,823296,538,0,-1.3228287,823296,402,0.06683557,PP02,0.18881837,1650.752899646759,496.67
0.0016875718,0.002787065,0.9760329984128475,123.40579106999999,403,825344,581,0,-1.3259372,825344,403,0.014997654,PP02,0.1763672,1654.2728157043457,495.1
0.001923526,0.0058888495,0.9437533840537071,123.48064842,404,827392,612,0,-1.3227189,827392,404,0.015375148,PP02,0.17861328,1657.618819475174,494.67
0.0018689381,0.0032816255,0.9353297874331474,122.57414945999999,405,829440,656,0,-1.3068578,829440,405,0.013279294,PP02,0.16625977,1660.7403836250305,498.32
0.0028687965,0.02640587,0.7722278535366058,118.60425993999999,406,831488,617,0,-1.2853426,831488,406,0.019645229,PP02,0.21044922,1664.0592226982117,491.43
0.00054367405,0.00202444,0.9822927229106426,121.32948449999999,407,833536,564,0,-1.2854421,833536,407,0.015973525,PP02,0.18354492,1667.6898024082184,488.05
0.00090058905,0.031436186,0.7190890610218048,121.72139727000001,408,835584,643,0,-1.3041794,835584,408,0.026938027,PP02,0.24633789,1670.8734102249146,482.48
-0.0019131625,0.05129041,0.5862979292869568,119.96822001000001,409,837632,577,0,-1.3252356,837632,409,0.018412247,PP02,0.19140625,1674.4208483695984,482.95
-0.0050298893,0.03777341,0.6798270642757416,119.42292506000001,410,839680,547,0,-1.3446587,839680,410,0.025253093,PP02,0.16586915,1678.161286830902,483.56
0.0011722049,0.0050537596,0.947474479675293,120.05241448000002,411,841728,510,0,-1.3682323,841728,411,0.01754973,PP02,0.1841797,1682.1699211597443,484.15
-0.00036008292,0.025478218,0.8232998102903366,118.43326226,412,843776,637,0,-1.3751073,843776,412,0.017830841,PP02,0.18579102,1685.3808443546295,485.39
0.0035305482,0.021097295,0.827195405960083,117.09316808999998,413,845824,698,0,-1.3689249,845824,413,0.014380594,PP02,0.1644043,1688.3122584819794,484.58
-0.0012000494,0.008129266,0.9203231856226921,119.54754218999999,414,847872,605,0,-1.3732517,847872,414,0.015657498,PP02,0.18745117,1691.6972115039825,483.01
0.0029793412,0.0032162908,0.9579640589654446,120.23908494,415,849920,613,0,-1.38713,849920,415,0.013329829,PP02,0.15766601,1695.0381789207458,486.05
0.0052236654,0.0054274034,0.9542174227535725,121.60736698000001,416,851968,608,0,-1.3894694,851968,416,0.0140384855,PP02,0.16899414,1698.405728816986,490.0
0.0014446002,0.04463217,0.7075145542621613,117.05673672,417,854016,648,0,-1.3788651,854016,417,0.019229693,PP02,0.21142578,1701.5662643909454,489.99
0.008174457,0.013383696,0.8806779757142067,116.32907506000001,418,856064,556,0,-1.361123,856064,418,0.014650814,PP02,0.1708496,1705.2481758594513,496.11
0.003380503,0.017714452,0.8351804167032242,115.10353258,419,858112,629,0,-1.3596225,858112,419,0.022378892,PP02,0.19868164,1708.504285812378,494.63
0.0021014484,0.007744862,0.8866262808442116,115.36104466,420,860160,533,0,-1.3638694,860160,420,0.011330003,PP02,0.14526367,1712.3458700180054,499.55
-0.002788371,0.005556193,0.9477407522499561,117.55832646000003,421,862208,579,0,-1.3701613,862208,421,0.018477488,PP02,0.21816406,1715.8812651634216,503.97
0.0009274804,0.0053559425,0.9454254396259785,117.88088610000001,422,864256,623,0,-1.3911035,864256,422,0.016465722,PP02,0.19228515,1719.1645455360413,501.15
0.00373737,0.0077586537,0.885310173034668,120.02399910999999,423,866304,556,0,-1.3993676,866304,423,0.01233366,PP02,0.15976563,1722.8460748195648,506.52
0.0048823594,0.010705068,0.8347755819559097,120.55143608,424,868352,676,0,-1.3939401,868352,424,0.013287936,PP02,0.17177734,1725.872261762619,507.43
0.002359917,0.037943028,0.6639897525310516,115.27484770999999,425,870400,716,0,-1.3868773,870400,425,0.020110765,PP02,0.17436524,1728.7309975624084,503.65
0.004011802,0.004054619,0.9261664599180222,115.02226159000001,426,872448,445,0,-1.3845298,872448,426,0.016847124,PP02,0.20117188,1733.3248252868652,508.66
0.0030251588,0.0025424627,0.9462705962359905,119.10150765000002,427,874496,668,0,-1.3803908,874496,427,0.011220045,PP02,0.15249023,1736.3888688087463,512.91
0.0004343308,0.002211528,0.9796117749065161,118.65696821,428,876544,668,0,-1.3869656,876544,428,0.018412944,PP02,0.17607422,1739.4525980949402,513.78
0.004105456,0.0035628998,0.9185766726732254,118.28616819999999,429,878592,509,0,-1.4036381,878592,429,0.013950867,PP02,0.17905274,1743.4742002487183,520.22
-0.004629355,0.0016065357,0.9829637389630079,119.75062623999999,430,880640,633,0,-1.3893764,880640,430,0.015074806,PP02,0.18188477,1746.7090547084808,516.6
0.0038533069,0.01248404,0.8480233401060104,122.79104122999999,431,882688,530,0,-1.3834804,882688,431,0.014568076,PP02,0.17822266,1750.569631099701,519.59
0.008049978,0.0075285234,0.921116828918457,123.12461851000002,432,884736,718,0,-1.3826773,884736,432,0.016513813,PP02,0.18344727,1753.4189021587372,517.35
0.0011799688,0.0044888286,0.9591296017169952,123.19075421000004,433,886784,683,0,-1.3708055,886784,433,0.0135676935,PP02,0.16171876,1756.4167041778564,522.39
0.0030972806,0.02213848,0.8112423717975616,125.44691397999995,434,888832,696,0,-1.3621804,888832,434,0.022253003,PP02,0.24082032,1759.3575897216797,522.2
0.000504773,0.0019187042,0.9871717970818281,129.76535883,435,890880,570,0,-1.3788273,890880,435,0.012491335,PP02,0.15024415,1762.9463293552399,519.42
0.0025664272,0.0032008872,0.9654821529984474,133.96306602,436,892928,593,0,-1.3891186,892928,436,0.0124188345,PP02,0.1540039,1766.3970174789429,521.15
0.0047521554,0.028505122,0.808478906750679,131.15826167,437,894976,724,0,-1.3782401,894976,437,0.016882291,PP02,0.16748047,1769.2247519493103,520.11
-1.0035734e-05,0.0016482236,0.9837451707571745,134.96446917,438,897024,604,0,-1.3739349,897024,438,0.016750094,PP02,0.19086914,1772.610561132431,521.43
-0.004793939,0.0017980865,0.9833430126309395,138.18127068,439,899072,698,0,-1.377939,899072,439,0.021306477,PP02,0.18613282,1775.5440247058868,524.5
0.0045107347,0.008004126,0.9055917263031006,137.66910380000002,440,901120,635,0,-1.3688349,901120,440,0.01643031,PP02,0.15029296,1778.765591621399,525.32
0.003000196,0.026494566,0.8446763455867767,134.66447832,441,903168,577,0,-1.3511837,903168,441,0.01636787,PP02,0.16967773,1782.3100411891937,519.62
0.002253396,0.004160843,0.967202790081501,137.8666381,442,905216,708,0,-1.350811,905216,442,0.012495814,PP02,0.15908203,1785.202145576477,520.94
-0.0006453759,0.0023005498,0.9734255485236645,138.99601730999998,443,907264,605,0,-1.3478715,907264,443,0.014321007,PP02,0.14321288,1788.5830166339874,521.45
0.00062257686,0.004969069,0.9599893987178802,142.57960883,444,909312,632,0,-1.3526841,909312,444,0.011995033,PP02,0.14707032,1791.8237850666046,517.86
0.0053856326,0.012922108,0.8786342293024063,142.7152571,445,911360,654,0,-1.3615043,911360,445,0.010687767,PP02,0.13378906,1794.9535541534424,517.2
0.0038258373,0.0064509707,0.9267303049564362,142.66089653999998,446,913408,612,0,-1.3493629,913408,446,0.0127572175,PP02,0.1631836,1798.295564174652,521.61
0.0023900433,0.0062935995,0.9387622252106667,142.78659162999998,447,915456,699,0,-1.3499177,915456,447,0.01701265,PP02,0.19960937,1801.2231423854828,520.57
-0.0037910459,0.009231881,0.885430283844471,142.94690343,448,917504,612,0,-1.3600568,917504,448,0.018072404,PP02,0.20053712,1804.567637681961,526.19
0.004668918,0.008211107,0.8870430961251259,142.90950696,449,919552,673,0,-1.3623497,919552,449,0.012935172,PP02,0.1630371,1807.6093468666077,525.46
-0.00018439388,0.0045329886,0.9297969937324524,145.11917514,450,921600,601,0,-1.3619204,921600,450,0.016643738,PP02,0.15239258,1811.0170755386353,521.66
0.0023432404,0.010261259,0.8461122363805771,147.14721292,451,923648,707,0,-1.358145,923648,451,0.014474625,PP02,0.16601562,1813.911942243576,530.13
0.002668583,0.022514254,0.6395212709903717,144.11631441,452,925696,689,0,-1.3460721,925696,452,0.016886435,PP02,0.18793945,1816.880554676056,523.94
0.0024404197,0.015722107,0.8336127251386642,143.67474185,453,927744,719,0,-1.3385513,927744,453,0.016828258,PP02,0.1894043,1819.7273054122925,524.94
-0.002536267,0.018970255,0.8381326347589493,142.08859630999999,454,929792,607,0,-1.3554709,929792,454,0.015434159,PP02,0.18779297,1823.09619307518,525.99
0.0026133168,0.008549861,0.8961356654763222,143.53663229999998,455,931840,711,0,-1.3811433,931840,455,0.017877946,PP02,0.21015625,1825.9737243652344,517.51
-0.00042012235,0.012512093,0.8400785773992538,142.48202661,456,933888,817,0,-1.4261643,933888,456,0.014794478,PP02,0.1840332,1828.4799768924713,512.65
0.005094328,0.01596403,0.7892386019229889,142.35658520999996,457,935936,670,0,-1.4688246,935936,457,0.014411569,PP02,0.17226562,1831.5352101325989,517.28
-0.00030217582,0.0051213834,0.944942869246006,142.09289156,458,937984,606,0,-1.4945843,937984,458,0.021620441,PP02,0.23007813,1834.9104149341583,516.02
0.0014470626,0.014711475,0.8445152193307877,141.68300635,459,940032,648,0,-1.513088,940032,459,0.014622849,PP02,0.1763672,1838.0704650878906,516.13
-0.0059720646,0.008798351,0.9232220873236656,140.16591809,460,942080,596,0,-1.5149282,942080,460,0.016663948,PP02,0.18471679,1841.5048446655273,515.93
0.007848505,0.008676245,0.8919207900762558,137.87338337999998,461,944128,615,0,-1.5082257,944128,461,0.014605954,PP02,0.16899414,1844.8324031829834,519.34
0.0004459167,0.027377699,0.7779636234045029,135.39588702999998,462,946176,659,0,-1.4967928,946176,462,0.01721688,PP02,0.19331054,1847.937996149063,517.92
-0.002434012,0.030038103,0.7134076952934265,134.12732811,463,948224,681,0,-1.4882896,948224,463,0.02810066,PP02,0.21899414,1850.9425675868988,519.52
-0.0009625481,0.0061089033,0.9253531247377396,132.85097285,464,950272,726,0,-1.5010798,950272,464,0.03794446,PP02,0.19682617,1853.760981798172,521.18
-0.00069257815,0.0034492805,0.9676741510629654,133.82989215,465,952320,628,0,-1.4990454,952320,465,0.021351943,PP02,0.23041992,1857.0205299854279,517.69
-0.008371247,0.030970614,0.7032105624675751,134.45623856,466,954368,680,0,-1.4892253,954368,466,0.021110406,PP02,0.20449218,1860.0290410518646,519.67
-0.005104035,0.0050196587,0.9414146021008492,134.33014527,467,956416,676,0,-1.5005434,956416,467,0.020121384,PP02,0.22509766,1863.0573065280914,518.72
0.0031204242,0.0041418467,0.9432857371866703,133.31634078000002,468,958464,542,0,-1.5068996,958464,468,0.01737605,PP02,0.20424804,1866.832124710083,521.32
0.004730022,0.0066727414,0.9270740076899529,132.69039415,469,960512,682,0,-1.5089846,960512,469,0.01405534,PP02,0.17241211,1869.835245847702,519.75
0.0016257598,0.024621017,0.8503874242305756,130.93916763000001,470,962560,625,0,-1.5161836,962560,470,0.03735959,PP02,0.27739257,1873.108073234558,513.92
0.0030906587,0.004909483,0.9263355582952499,130.81159983,471,964608,623,0,-1.5453063,964608,471,0.015317954,PP02,0.17685547,1876.3928489685059,514.05
0.006531693,0.005078218,0.9241691157221794,129.73372555,472,966656,621,0,-1.5530603,966656,472,0.015950076,PP02,0.18798828,1879.6882438659668,517.23
-0.00012686981,0.014293691,0.9060429111123085,128.08006014,473,968704,688,0,-1.5351461,968704,473,0.023160554,PP02,0.2211914,1882.6636395454407,510.48
0.008392332,0.009892243,0.8986956179141998,128.09716235000002,474,970752,626,0,-1.5306785,970752,474,0.016918335,PP02,0.18759766,1885.9309866428375,510.1
0.002921143,0.0027997456,0.9761162120848894,129.15558885,475,972800,678,0,-1.528217,972800,475,0.018877586,PP02,0.21206054,1888.9477949142456,502.06
-0.0004325942,0.00714574,0.9298689216375351,131.60911605,476,974848,714,0,-1.5150664,974848,476,0.02021924,PP02,0.21958008,1891.813363790512,498.8
-0.0032867987,0.0026078785,0.9810319654643536,133.49208597,477,976896,699,0,-1.5123634,976896,477,0.016542442,PP02,0.19208984,1894.742324590683,492.58
0.0035812468,0.033429984,0.8286460638046265,132.23546808,478,978944,783,0,-1.5053442,978944,478,0.015845452,PP02,0.18583985,1897.3562722206116,490.38
0.0017972911,0.0033656221,0.9692802187055349,131.44681529000002,479,980992,698,0,-1.4965425,980992,479,0.013136433,PP02,0.1586914,1900.2893254756927,491.37
-0.00040357158,0.0026590019,0.9783042054623365,132.09325438,480,983040,729,0,-1.5021187,983040,480,0.017731888,PP02,0.20800781,1903.0986807346344,493.26
0.00018230235,0.0034449198,0.9745985474437475,132.14313619,481,985088,627,0,-1.5200485,985088,481,0.016427008,PP02,0.1895996,1906.3621292114258,492.32
-8.416793e-05,0.022916485,0.8343443423509598,130.38851305999998,482,987136,776,0,-1.5228451,987136,482,0.018810388,PP02,0.19931641,1908.998893737793,490.88
0.0022887178,0.010243031,0.9287585392594337,131.55466271,483,989184,725,0,-1.4961765,989184,483,0.019925391,PP02,0.21186523,1911.8235411643982,490.39
0.004154379,0.0047220616,0.9393042139708996,132.84056068,484,991232,645,0,-1.4570916,991232,484,0.016855126,PP02,0.19165039,1914.99858045578,489.4
0.0009873512,0.0064975373,0.9438911192119122,133.47298092,485,993280,541,0,-1.4301795,993280,485,0.014920575,PP02,0.17480469,1918.7789075374603,493.93
0.0022940761,0.0028359217,0.9779821522533894,135.57716893,486,995328,670,0,-1.4250168,995328,486,0.01602085,PP02,0.1762207,1921.8321855068207,494.36
0.0018093319,0.031068351,0.7528955042362213,135.89182095,487,997376,710,0,-1.4145315,997376,487,0.017885733,PP02,0.1961914,1924.7152609825134,492.82
0.0049927994,0.0053843195,0.9397246465086937,135.70184018,488,999424,562,0,-1.4131526,999424,488,0.012448735,PP02,0.16113281,1928.3545889854431,492.21
0.000500664,0.003685696,0.970380000770092,135.69266244,489,1001472,625,0,-1.4331028,1001472,489,0.016453143,PP02,0.18491212,1931.6302092075348,492.04
0.001019458,0.0050331876,0.9425871782004833,138.21155179000002,490,1003520,792,0,-1.434374,1003520,490,0.012195599,PP02,0.1540039,1934.2154631614685,495.75
0.0001350815,0.005573244,0.9413088262081146,137.27821183000003,491,1005568,613,0,-1.4238708,1005568,491,0.01790516,PP02,0.20053712,1937.5517704486847,496.04
0.002431774,0.0020019603,0.9822911228984594,138.47856104000002,492,1007616,644,0,-1.4311256,1007616,492,0.012290934,PP02,0.15126953,1940.7287032604218,494.57
0.005321528,0.0027042846,0.9768223017454147,139.68481030000004,493,1009664,653,0,-1.4415299,1009664,493,0.015897177,PP02,0.1772461,1943.8626668453217,494.28
0.0064896992,0.0049306,0.9407314136624336,139.30290634999997,494,1011712,643,0,-1.4472798,1011712,494,0.014580454,PP02,0.16455078,1947.0489325523376,498.16
0.0005055863,0.002286307,0.9829126317054033,142.56863662,495,1013760,579,0,-1.4438518,1013760,495,0.015746886,PP02,0.1885254,1950.5858116149902,496.74
0.0038113217,0.032615427,0.7645529955625534,140.87289296,496,1015808,553,0,-1.4331436,1015808,496,0.014697922,PP02,0.16157226,1954.2830128669739,493.5
0.00024597524,0.0036952938,0.9658461064100266,140.39460014999997,497,1017856,703,0,-1.422626,1017856,497,0.016869005,PP02,0.16445312,1957.1949813365936,492.71
0.00030759562,0.002512272,0.9795879572629929,143.53168741,498,1019904,667,0,-1.433637,1019904,498,0.01687438,PP02,0.18881837,1960.2633140087128,490.89
0.001021893,0.047478233,0.7013279795646667,139.84769773000002,499,1021952,684,0,-1.429205,1021952,499,0.019987652,PP02,0.18945312,1963.2558681964874,489.88
0.0024565686,0.00963075,0.9188435673713684,140.06762846,500,1024000,651,0,-1.4083354,1024000,500,0.016551558,PP02,0.18701172,1966.401870250702,491.84
-0.00048511656,0.0018693779,0.9854058669880033,139.0779705,501,1026048,638,0,-1.3995727,1026048,501,0.015554769,PP02,0.18496093,1992.9033908843994,491.88
-0.00042572262,0.031721145,0.7170938551425934,137.59515407,502,1028096,690,0,-1.4003206,1028096,502,0.02206317,PP02,0.23925781,1995.8703002929688,490.7
-0.00036714858,0.004866793,0.9554607346653938,140.47476596,503,1030144,592,0,-1.4130332,1030144,503,0.019908708,PP02,0.2322754,1999.3274080753326,491.57
0.004089592,0.046866067,0.5797499716281891,138.16321760000002,504,1032192,656,0,-1.419595,1032192,504,0.02050573,PP02,0.19282226,2002.4492785930634,492.58
0.0056827725,0.0015033393,0.9894099412485957,138.67945078,505,1034240,593,0,-1.4231439,1034240,505,0.015538785,PP02,0.17363282,2005.8979494571686,491.88
0.0055985665,0.008928171,0.8789393156766891,140.27691836000002,506,1036288,589,0,-1.4253194,1036288,506,0.013956862,PP02,0.17202148,2009.3718881607056,497.29
0.0047497647,0.0042549483,0.9654242470860481,140.4152757,507,1038336,638,0,-1.4343777,1038336,507,0.016804855,PP02,0.19477539,2012.5776908397675,497.86
-0.0002970003,0.040145658,0.6223951280117035,136.80664701,508,1040384,692,0,-1.4310337,1040384,508,0.018311929,PP02,0.16992188,2015.536958694458,499.0
0.005624852,0.049132723,0.5376279354095459,135.18947430999998,509,1042432,663,0,-1.442487,1042432,509,0.018194957,PP02,0.17138672,2018.625956773758,489.54
-0.004876646,0.028620947,0.7739679217338562,134.40159008,510,1044480,700,0,-1.4599601,1044480,510,0.020859715,PP02,0.20756836,2021.549174785614,490.38
-0.0033698913,0.035294823,0.7540713548660278,134.86005584,511,1046528,750,0,-1.4829217,1046528,511,0.024471294,PP02,0.20429687,2024.2786734104156,487.45
0.0017703207,0.0024131848,0.9803358037024736,135.1435007,512,1048576,586,0,-1.4989173,1048576,512,0.01686947,PP02,0.20053712,2027.7682392597198,485.77
0.0023181313,0.005279393,0.9592835083603859,135.37584617000002,513,1050624,626,0,-1.5179096,1050624,513,0.019957598,PP02,0.22348633,2031.040225982666,483.24
-0.00053287356,0.0022005131,0.9832873977720737,136.11627529,514,1052672,638,0,-1.5213841,1052672,514,0.016975101,PP02,0.19511719,2034.2495520114899,478.17
-0.002478533,0.0051322742,0.9609437137842178,135.28967843000004,515,1054720,690,0,-1.5112281,1054720,515,0.017646376,PP02,0.1864746,2037.2175829410553,476.4
-0.00020722803,0.036719557,0.671368807554245,132.42311163,516,1056768,713,0,-1.4986703,1056768,516,0.016975205,PP02,0.19902344,2040.0880057811737,474.68
0.0013606629,0.012873942,0.9036633670330048,132.92599964,517,1058816,686,0,-1.4995166,1058816,517,0.014186563,PP02,0.15385742,2043.07164478302,475.13
0.003023154,0.0013773834,0.9919503070414066,133.20864657,518,1060864,677,0,-1.5175166,1060864,518,0.016417388,PP02,0.19970703,2046.095983505249,474.65
-0.0062745935,0.02650674,0.7813036888837814,131.80128746,519,1062912,827,0,-1.5192645,1062912,519,0.02240061,PP02,0.18359375,2048.569870710373,470.5
0.0025444147,0.005840812,0.9518728516995907,131.52838878999998,520,1064960,624,0,-1.5113513,1064960,520,0.01623555,PP02,0.19194336,2051.8493342399597,472.04
0.0022372433,0.009646835,0.8906630948185921,130.52495684,521,1067008,829,0,-1.5173689,1067008,521,0.013984978,PP02,0.18623047,2054.318675518036,476.79
