meankl,gmeankl,GEpLenMean,entloss,GEpRewMean,TimeElapsed,ev_tdlam_before,gsurrgain,gentloss,EpRewMean,entropy,Iteration,goptimgain,trial,gentropy,EpLenMean,optimgain,gev_tdlam_before,surrgain
0.038349096,0.08576893,200.8,0.0,-1197.926182603489,218.31371784210205,0.4650673270225525,0.0011787922,0.0,-1197.926182603489,1.3631133,244,0.0011787922,0,1.3647,200.8,-0.0040171174,0.4355369806289673,-0.0040171174
0.035991814,nan,200.8,0.0,-1208.4938250803252,219.29589366912842,0.4684116840362549,nan,0.0,-1208.4938250803252,1.3631746,245,nan,0,nan,200.8,0.0011012815,0.3735560178756714,0.0011012815
0.008433433,0.057823315,195.8,0.0,-1236.184168024992,220.26412320137024,0.1530451774597168,0.018007405,0.0,-1236.184168024992,1.3610393,246,0.018007405,0,1.3646903,200.2,0.0045950417,0.5015603601932526,0.0045950417
0.053109445,0.05542703,195.8,0.0,-1219.6043865177478,221.24020338058472,0.2638940215110779,-0.0003504227,0.0,-1219.6043865177478,1.3611504,247,-0.0003504227,0,1.364732,205.2,-0.0041934703,0.365617036819458,-0.0041934703
0.031047825,0.09472239,195.8,0.0,-1224.8341954627308,222.21851515769958,0.3786326050758362,0.0040563745,0.0,-1224.8341954627308,1.3609563,248,0.0040563745,0,1.3647465,205.2,-0.0031502396,0.4099370241165161,-0.0031502396
0.048981667,0.10884546,195.8,0.0,-1236.041461973553,223.20352983474731,0.43318063020706177,-0.013620813,0.0,-1236.041461973553,1.3611757,249,-0.013620813,0,1.3646544,205.2,0.005797177,0.37177854776382446,0.005797177
nan,0.09516542,195.8,0.0,-1220.4549995329937,224.1969244480133,0.48687875270843506,0.00054271566,0.0,-1220.4549995329937,nan,250,0.00054271566,0,1.3647004,205.2,nan,0.44668853282928467,nan
0.01458737,0.08481282,195.8,0.0,-1265.7541315215135,225.17148900032043,0.29247474670410156,0.0029101162,0.0,-1265.7541315215135,1.3616627,251,0.0029101162,0,1.3647256,205.2,0.00400375,0.43774503469467163,0.00400375
0.027539074,nan,195.8,0.0,-1271.9569802295932,226.15100526809692,0.4344049096107483,nan,0.0,-1271.9569802295932,1.3616891,252,nan,0,nan,205.2,0.0054037203,0.33220088481903076,0.0054037203
0.04176037,0.11109512,195.8,0.0,-1274.700064187677,227.12828731536865,0.5625583529472351,-0.012344248,0.0,-1274.700064187677,1.3617263,253,-0.012344248,0,1.3647103,205.2,0.04761462,0.3628220558166504,0.04761462
0.028518502,0.08186136,195.8,0.0,-1274.4530585998111,228.099125623703,0.3700340986251831,-0.002673966,0.0,-1274.4530585998111,1.3616135,254,-0.002673966,0,1.3645313,205.2,0.0027089822,0.42351990938186646,0.0027089822
0.045525543,0.09635472,195.8,0.0,-1253.3638990426366,229.09223794937134,0.44369226694107056,0.026023112,0.0,-1253.3638990426366,1.3616378,255,0.026023112,0,1.3646697,200.8,-0.0143579645,0.24764138460159302,-0.0143579645
0.04523836,0.060863208,200.8,0.0,-1242.3259251233253,230.0684266090393,0.43971407413482666,-0.007272652,0.0,-1242.3259251233253,1.3617301,256,-0.007272652,0,1.364675,200.8,0.0029077614,0.30470848083496094,0.0029077614
0.046584584,0.13612582,200.8,0.0,-1242.3303900725853,231.049458026886,0.43954581022262573,-0.07245928,0.0,-1242.3303900725853,1.3617263,257,-0.07245928,0,1.3645883,200.8,0.029728824,0.08568483591079712,0.029728824
0.04074794,0.07781772,200.8,0.0,-1205.7042185876144,232.0324788093567,0.5140274465084076,-0.0045981626,0.0,-1205.7042185876144,1.3617388,258,-0.0045981626,0,1.3647267,195.8,-0.004672992,0.4908946752548218,-0.004672992
0.022156525,0.083011255,200.2,0.0,-1184.0885309705204,233.0324981212616,0.4089422821998596,-0.0079951575,0.0,-1184.0885309705204,1.3616794,259,-0.0079951575,0,1.3647351,195.8,-0.0018294095,0.3331069350242615,-0.0018294095
0.014263332,0.10734799,205.2,0.0,-1199.4703158406514,234.01367163658142,0.3430545926094055,0.004510519,0.0,-1199.4703158406514,1.378529,260,0.004510519,0,1.3647004,195.8,0.011155935,0.282539963722229,0.011155935
0.0532648,nan,205.2,0.0,-1185.7929284538077,235.01259016990662,0.5804635286331177,nan,0.0,-1185.7929284538077,1.3784994,261,nan,0,nan,195.8,-0.0055438215,0.39847177267074585,-0.0055438215
0.021743964,0.0924634,205.2,0.0,-1182.3231398481926,236.0129246711731,0.4772711992263794,-0.00785738,0.0,-1182.3231398481926,1.3785099,262,-0.00785738,0,1.3646251,195.8,0.00679405,0.3507617712020874,0.00679405
nan,0.06830745,205.2,0.0,-1199.4804933632847,237.01304578781128,0.4867318868637085,0.0074537224,0.0,-1199.4804933632847,nan,263,0.0074537224,0,1.3646544,195.8,nan,0.2060815691947937,nan
0.037379585,0.060188822,205.2,0.0,-1220.966390418514,238.06621980667114,0.5404273569583893,0.0017772745,0.0,-1220.966390418514,1.3784585,264,0.0017772745,0,1.3647312,195.8,0.00049297744,0.35426652431488037,0.00049297744
0.017996997,0.07441003,205.2,0.0,-1251.7913524310436,239.05287671089172,0.3765954375267029,0.0033560973,0.0,-1251.7913524310436,1.3784627,265,0.0033560973,0,1.3646042,195.8,0.0012419103,0.26796871423721313,0.0012419103
0.05217452,0.12438956,205.2,0.0,-1227.1084666851111,240.05722784996033,0.26821041107177734,0.008951322,0.0,-1227.1084666851111,1.3785194,266,0.008951322,0,1.3647103,195.8,-0.00794285,0.1503159999847412,-0.00794285
0.018877309,0.085025266,205.2,0.0,-1229.5848987321888,241.0625514984131,0.5580201745033264,0.030206453,0.0,-1229.5848987321888,1.3785262,267,0.030206453,0,1.3648117,195.8,0.014119554,0.40975189208984375,0.014119554
0.0118889995,0.07693566,200.8,0.0,-1278.2338281051766,242.05097198486328,0.3562852144241333,-0.0069782143,0.0,-1278.2338281051766,1.353292,268,-0.0069782143,0,1.3647152,200.8,0.004512496,0.30058884620666504,0.004512496
0.023374189,0.08773077,200.8,0.0,-1268.6417696780907,243.0366313457489,0.22056782245635986,0.02895403,0.0,-1268.6417696780907,1.3532661,269,0.02895403,0,1.3647505,200.8,0.00085894484,0.4008594751358032,0.00085894484
0.03519643,0.11231269,200.8,0.0,-1212.4698609163274,244.02387380599976,0.10175234079360962,-0.012535393,0.0,-1212.4698609163274,1.3532864,270,-0.012535393,0,1.3645977,200.8,0.015664723,0.2721549868583679,0.015664723
0.016075848,0.101499654,195.8,0.0,-1196.798714777832,245.0216121673584,0.332453191280365,0.031524844,0.0,-1196.798714777832,1.3532115,271,0.031524844,0,1.3645588,200.2,0.0039829607,0.4118484854698181,0.0039829607
nan,0.08784513,195.8,0.0,-1255.247691039566,246.03100037574768,0.17552131414413452,0.0011978112,0.0,-1255.247691039566,nan,272,0.0011978112,0,1.3647254,205.2,nan,0.29839688539505005,nan
0.021359958,0.08558823,195.8,0.0,-1220.1316693912536,247.02899026870728,0.4436667561531067,0.013765704,0.0,-1220.1316693912536,1.3533521,273,0.013765704,0,1.3646849,205.2,-0.008369174,0.42552822828292847,-0.008369174
nan,0.05702064,195.8,0.0,-1266.6820302309318,248.01843738555908,0.10536497831344604,0.0016684067,0.0,-1266.6820302309318,nan,274,0.0016684067,0,1.3649892,205.2,nan,0.360693097114563,nan
0.022477973,0.110750385,195.8,0.0,-1264.1135566988407,249.02403736114502,0.30788904428482056,-0.024176098,0.0,-1264.1135566988407,1.35319,275,-0.024176098,0,1.3645794,205.2,-0.0043221954,0.1898331642150879,-0.0043221954
0.026257493,0.06581826,195.8,0.0,-1199.941741689208,250.02600765228271,0.36385875940322876,-0.00076045934,0.0,-1199.941741689208,1.353165,276,-0.00076045934,0,1.3645946,205.2,-0.0030333912,0.3539862632751465,-0.0030333912
0.012371452,0.08686066,195.8,0.0,-1254.0894080771823,251.02609276771545,0.3555814027786255,0.01669735,0.0,-1254.0894080771823,1.351736,277,0.01669735,0,1.3647099,205.2,0.0037574708,0.4012826085090637,0.0037574708
0.012085181,nan,195.8,0.0,-1327.68003141908,252.01268911361694,0.3493329882621765,nan,0.0,-1327.68003141908,1.3502558,278,nan,0,nan,205.2,0.003630503,0.4187687039375305,0.003630503
0.02395986,0.106500134,195.8,0.0,-1308.8905262161345,253.0142719745636,0.5315760970115662,-0.005546742,0.0,-1308.8905262161345,1.3502917,279,-0.005546742,0,1.3646694,205.2,0.00045211427,0.015314698219299316,0.00045211427
0.015877316,0.03967713,195.8,0.0,-1285.9971017370353,254.01016449928284,0.3544507622718811,0.0053506573,0.0,-1285.9971017370353,1.3502548,280,0.0053506573,0,1.3646544,200.8,0.001676321,0.22211724519729614,0.001676321
0.026600637,0.110217005,200.8,0.0,-1275.3893954899336,255.0195016860962,0.4305229187011719,0.006899392,0.0,-1275.3893954899336,1.3502964,281,0.006899392,0,1.3647408,200.8,0.012983339,0.3429139256477356,0.012983339
0.023834486,0.10344511,200.8,0.0,-1233.70394299021,256.024649143219,0.5123917162418365,0.026285715,0.0,-1233.70394299021,1.350296,282,0.026285715,0,1.3647819,200.8,0.00599724,0.4768826961517334,0.00599724
0.025897624,0.09199713,200.8,0.0,-1185.92653407517,257.0433645248413,0.30613458156585693,0.008283268,0.0,-1185.92653407517,1.3501575,283,0.008283268,0,1.3647819,195.8,-0.0071670357,0.21148920059204102,-0.0071670357
nan,0.07602398,200.2,0.0,-1183.8648620577947,258.0478675365448,0.4191809892654419,0.006748287,0.0,-1183.8648620577947,nan,284,0.006748287,0,1.3647624,195.8,nan,0.36386245489120483,nan
0.01497929,nan,205.2,0.0,-1139.268785828341,259.042857170105,0.4500005841255188,nan,0.0,-1139.268785828341,1.3531135,285,nan,0,nan,195.8,0.008459099,0.2531247138977051,0.008459099
0.014722192,0.075377,205.2,0.0,-1116.9877051837652,260.03559923171997,0.36182093620300293,0.04813283,0.0,-1116.9877051837652,1.3608203,286,0.04813283,0,1.3647612,195.8,0.003800375,0.47630155086517334,0.003800375
0.010571992,0.11282325,205.2,0.0,-1104.0926191082574,261.03454065322876,0.5494140684604645,0.008010512,0.0,-1104.0926191082574,1.4026322,287,0.008010512,0,1.3646591,195.8,0.009778241,0.23693519830703735,0.009778241
0.013420135,0.10401443,205.2,0.0,-1116.117034633949,262.02621364593506,0.12303382158279419,-0.006801867,0.0,-1116.117034633949,1.4019636,288,-0.006801867,0,1.364839,195.8,0.011685521,0.2538214921951294,0.011685521
0.014279073,0.052250206,205.2,0.0,-1136.1591223719875,263.02566266059875,0.43507540225982666,0.039224446,0.0,-1136.1591223719875,1.3354174,289,0.039224446,0,1.3648115,195.8,0.013440799,0.36988645792007446,0.013440799
0.015350673,0.10385636,205.2,0.0,-1134.6539734872422,264.0265922546387,0.47198575735092163,-0.031774685,0.0,-1134.6539734872422,1.3353478,290,-0.031774685,0,1.3646437,195.8,0.0016627936,0.3754236698150635,0.0016627936
0.012629643,0.107522845,205.2,0.0,-1176.8277393771934,265.03569865226746,0.327613890171051,0.017273104,0.0,-1176.8277393771934,1.3320813,291,0.017273104,0,1.3648375,195.8,0.0075970176,0.24307137727737427,0.0075970176
0.011421372,0.08404765,205.2,0.0,-1191.0203098585332,266.03112840652466,0.48916298151016235,0.05495178,0.0,-1191.0203098585332,1.3427933,292,0.05495178,0,1.3648126,195.8,0.00075407117,0.4707484245300293,0.00075407117
0.011884343,0.07515639,200.8,0.0,-1231.2231308739188,267.03520584106445,0.10943394899368286,-0.02047344,0.0,-1231.2231308739188,1.3484248,293,-0.02047344,0,1.3646199,200.8,0.0018360941,0.4647538661956787,0.0018360941
0.012088466,0.09853448,200.8,0.0,-1252.767986907977,268.0392129421234,0.4418032765388489,0.011861423,0.0,-1252.767986907977,1.3447169,294,0.011861423,0,1.364656,200.8,-0.0041232384,0.37252241373062134,-0.0041232384
0.011592125,0.08969836,200.8,0.0,-1258.5085171715248,269.0399429798126,0.4386768341064453,0.08343054,0.0,-1258.5085171715248,1.346558,295,0.08343054,0,1.3648269,200.8,0.0037856684,0.5902833342552185,0.0037856684
0.013435054,nan,195.8,0.0,-1262.452477278952,270.0448966026306,0.3608633279800415,nan,0.0,-1262.452477278952,1.3432878,296,nan,0,nan,200.2,0.011535771,0.3041189908981323,0.011535771
0.0143872015,0.09447032,195.8,0.0,-1326.661781624869,271.05078411102295,0.27669721841812134,-0.01664636,0.0,-1326.661781624869,1.3386674,297,-0.01664636,0,1.364577,205.2,0.0053314753,0.3360791802406311,0.0053314753
0.014838786,0.12012485,195.8,0.0,-1372.8912857113348,272.04882740974426,0.5061180591583252,0.01754309,0.0,-1372.8912857113348,1.3289504,298,0.01754309,0,1.3647721,205.2,0.009538019,0.296741247177124,0.009538019
0.015198609,0.090277076,195.8,0.0,-1363.938609081771,273.065957069397,0.5338807702064514,-0.014271287,0.0,-1363.938609081771,1.3289046,299,-0.014271287,0,1.3647152,205.2,0.0014819573,0.4195709824562073,0.0014819573
0.015488733,nan,195.8,0.0,-1374.4372649871782,274.0723533630371,0.5957337021827698,nan,0.0,-1374.4372649871782,1.3290349,300,nan,0,nan,205.2,-0.0016265027,0.07080578804016113,-0.0016265027
0.019420724,0.12471172,195.8,0.0,-1365.1161815764249,275.0849974155426,0.5365866124629974,-0.053585973,0.0,-1365.1161815764249,1.3289586,301,-0.053585973,0,1.364553,205.2,-0.00043790508,-0.1701357364654541,-0.00043790508
0.016626136,0.11681327,195.8,0.0,-1353.9605080512865,276.09744572639465,0.5081771314144135,-0.027442997,0.0,-1353.9605080512865,1.3289628,302,-0.027442997,0,1.3646743,205.2,-0.0024204557,0.1487255096435547,-0.0024204557
0.01800249,0.124118105,195.8,0.0,-1355.874284248584,277.1173803806305,0.14363616704940796,-0.03589885,0.0,-1355.874284248584,1.328917,303,-0.03589885,0,1.364588,205.2,-0.00509655,0.15480923652648926,-0.00509655
nan,0.08972735,195.8,0.0,-1331.6957503057552,278.1357274055481,0.5252284705638885,0.054689582,0.0,-1331.6957503057552,nan,304,0.054689582,0,1.3647254,205.2,nan,0.4925244450569153,nan
0.017453723,0.073649906,195.8,0.0,-1266.9878309053795,279.15754652023315,0.5011293292045593,-0.013135258,0.0,-1266.9878309053795,1.3289598,305,-0.013135258,0,1.3646655,200.8,-0.00236128,0.4211673140525818,-0.00236128
0.01810743,0.08724268,200.8,0.0,-1228.0341840411234,280.1656892299652,0.3733483552932739,-0.029157896,0.0,-1228.0341840411234,1.3289238,306,-0.029157896,0,1.3645883,200.8,-0.0027165432,0.43012166023254395,-0.0027165432
0.0091401,0.081624344,200.8,0.0,-1226.7656160222969,281.1753075122833,0.3266832232475281,-0.021082303,0.0,-1226.7656160222969,1.3798052,307,-0.021082303,0,1.364731,200.8,0.0043761246,0.4689088463783264,0.0043761246
0.014467002,0.082241386,200.8,0.0,-1176.9988540198797,282.190678358078,0.4554353356361389,0.05049233,0.0,-1176.9988540198797,1.3505253,308,0.05049233,0,1.3646849,195.8,0.0116723925,0.5546331107616425,0.0116723925
0.014904618,0.07782682,200.2,0.0,-1211.6597722859728,283.20756316185,0.28557926416397095,-0.009600889,0.0,-1211.6597722859728,1.3425905,309,-0.009600889,0,1.3646894,195.8,0.0066110585,0.4146730303764343,0.0066110585
0.014700822,0.06603283,205.2,0.0,-1238.1938861456688,284.22169399261475,0.45134347677230835,-0.0298446,0.0,-1238.1938861456688,1.3665785,310,-0.0298446,0,1.3645828,195.8,0.009987531,0.33999067544937134,0.009987531
0.018231068,0.064146064,205.2,0.0,-1250.3194301299409,285.2583065032959,0.5205451250076294,-0.00027158298,0.0,-1250.3194301299409,1.3665214,311,-0.00027158298,0,1.365123,195.8,-0.004181375,0.39510369300842285,-0.004181375
0.019410755,0.09155533,205.2,0.0,-1278.1384628603632,286.29236364364624,0.3241592049598694,-0.010386052,0.0,-1278.1384628603632,1.3665512,312,-0.010386052,0,1.3647408,195.8,-0.0011234679,0.36096835136413574,-0.0011234679
0.024658594,0.08904723,205.2,0.0,-1266.15112592306,287.32862424850464,0.23141473531723022,-0.01869754,0.0,-1266.15112592306,1.3666437,313,-0.01869754,0,1.3645922,195.8,-0.0044105444,0.2565377354621887,-0.0044105444
nan,0.07971097,205.2,0.0,-1289.6510665402598,288.36821842193604,0.5253776907920837,-0.018688498,0.0,-1289.6510665402598,nan,314,-0.018688498,0,1.3646251,195.8,nan,0.48467034101486206,nan
0.014331441,0.05823619,205.2,0.0,-1267.6472692986688,289.3961753845215,0.30158376693725586,-0.0076580774,0.0,-1267.6472692986688,1.3716542,315,-0.0076580774,0,1.3646903,195.8,0.0047831647,0.42351412773132324,0.0047831647
0.01581508,0.059658226,205.2,0.0,-1278.5182041493078,290.4370059967041,0.4669046401977539,0.009782465,0.0,-1278.5182041493078,1.3716476,316,0.009782465,0,1.364761,195.8,0.009351231,0.489668607711792,0.009351231
0.014521981,0.07870138,205.2,0.0,-1257.4656669861797,291.4698522090912,0.4414374828338623,-0.03357482,0.0,-1257.4656669861797,1.3745531,317,-0.03357482,0,1.3646864,195.8,0.0045658983,0.47172337770462036,0.0045658983
0.01837374,0.1352803,200.8,0.0,-1265.9309861466083,292.50696873664856,0.26544809341430664,0.0076931603,0.0,-1265.9309861466083,1.3745682,318,0.0076931603,0,1.3647475,200.8,0.002852885,-0.10889637470245361,0.002852885
0.030131444,0.06617054,200.8,0.0,-1243.7593339075697,293.5411694049835,0.554710865020752,0.04947567,0.0,-1243.7593339075697,1.3745935,319,0.04947567,0,1.3647418,200.8,-0.01340208,0.3853171467781067,-0.01340208
0.03408432,0.08641712,200.8,0.0,-1215.8261507288332,294.5934593677521,0.07852131128311157,-0.03917657,0.0,-1215.8261507288332,1.374562,320,-0.03917657,0,1.3646348,200.8,-0.004445486,0.42725658416748047,-0.004445486
0.012717785,0.109373644,195.8,0.0,-1246.4705435349927,295.61971616744995,0.4159014821052551,0.010481506,0.0,-1246.4705435349927,1.3851721,321,0.010481506,0,1.3647406,200.2,0.0064143795,0.2820625901222229,0.0064143795
0.024346896,0.054701462,195.8,0.0,-1274.280942654856,296.6506690979004,0.4047048091888428,0.016377857,0.0,-1274.280942654856,1.3851153,322,0.016377857,0,1.3647503,205.2,-0.01540041,0.35572880506515503,-0.01540041
0.022003336,nan,195.8,0.0,-1257.0183705758973,297.6890540122986,0.37080812454223633,nan,0.0,-1257.0183705758973,1.3851153,323,nan,0,nan,205.2,0.002031004,0.2286168336868286,0.002031004
0.028744165,0.029958595,195.8,0.0,-1220.3985154257975,298.73548650741577,0.41850578784942627,0.009321429,0.0,-1220.3985154257975,1.3851155,324,0.009321429,0,1.3647351,205.2,0.011219465,0.28930383920669556,0.011219465
0.019736195,0.056580693,195.8,0.0,-1222.6020243099356,299.7799463272095,0.531816154718399,-0.011613892,0.0,-1222.6020243099356,1.3851734,325,-0.011613892,0,1.3644919,205.2,0.00015849993,0.41447436809539795,0.00015849993
0.019242655,0.09558287,195.8,0.0,-1235.0921106682233,300.8319842815399,0.5216028392314911,-0.027650224,0.0,-1235.0921106682233,1.3851777,326,-0.027650224,0,1.3647602,205.2,0.010842297,0.16581279039382935,0.010842297
nan,0.08566579,195.8,0.0,-1234.324324123715,301.877995967865,0.31099915504455566,0.011844238,0.0,-1234.324324123715,nan,327,0.011844238,0,1.3647103,205.2,nan,0.4439241290092468,nan
0.017705526,0.05680034,195.8,0.0,-1263.5346020756272,302.92922806739807,0.5090913474559784,-0.008549083,0.0,-1263.5346020756272,1.3851875,328,-0.008549083,0,1.3647561,205.2,0.005747484,0.406391978263855,0.005747484
0.0075841276,0.08550357,195.8,0.0,-1259.7257605303766,303.9722673892975,0.05841076374053955,0.005480607,0.0,-1259.7257605303766,1.3764746,329,0.005480607,0,1.364675,205.2,0.0066900095,0.5648048520088196,0.0066900095
0.020910682,0.07828219,195.8,0.0,-1236.5903641867328,305.0184690952301,0.543489933013916,-0.03144192,0.0,-1236.5903641867328,1.3763732,330,-0.03144192,0,1.3645922,200.8,0.004640165,0.2774403691291809,0.004640165
0.021887649,0.114647135,200.8,0.0,-1230.4410261625776,306.06100940704346,0.5475074350833893,-0.019897947,0.0,-1230.4410261625776,1.3763787,331,-0.019897947,0,1.364711,200.8,-0.0010600039,0.2321355938911438,-0.0010600039
0.021128196,0.06370637,200.8,0.0,-1235.0401571805755,307.09930539131165,0.4148058295249939,-0.009989261,0.0,-1235.0401571805755,1.376418,332,-0.009989261,0,1.3646244,200.8,0.0023435638,0.2637203335762024,0.0023435638
0.014578344,0.085592285,200.8,0.0,-1229.1711188083284,308.1283915042877,0.46205711364746094,-0.025442084,0.0,-1229.1711188083284,1.3707994,333,-0.025442084,0,1.3647048,195.8,0.014499738,0.3170281648635864,0.014499738
0.022079242,nan,200.2,0.0,-1224.5113228505068,309.19539403915405,0.4442068338394165,nan,0.0,-1224.5113228505068,1.3707775,334,nan,0,nan,195.8,0.0051248632,-0.16826999187469482,0.0051248632
0.025316004,0.089095116,205.2,0.0,-1237.2837510249065,310.2482957839966,0.5164184272289276,0.04486861,0.0,-1237.2837510249065,1.3707579,335,0.04486861,0,1.3648181,195.8,0.0015068832,0.3767768144607544,0.0015068832
nan,0.0975631,205.2,0.0,-1204.6007705641025,311.3007731437683,0.528741717338562,0.0061525595,0.0,-1204.6007705641025,nan,336,0.0061525595,0,1.3646188,195.8,nan,0.36992132663726807,nan
0.03254571,nan,205.2,0.0,-1158.9705900452486,312.3566539287567,0.43067556619644165,nan,0.0,-1158.9705900452486,1.3708192,337,nan,0,nan,195.8,0.014353077,0.4861065149307251,0.014353077
0.032013364,nan,205.2,0.0,-1128.4640663827342,313.40398383140564,0.4673236012458801,nan,0.0,-1128.4640663827342,1.3708911,338,nan,0,nan,195.8,-0.00029427512,0.5102747678756714,-0.00029427512
0.029554252,0.05804322,205.2,0.0,-1163.240836880475,314.44654154777527,0.4672698378562927,0.029111268,0.0,-1163.240836880475,1.3707424,339,0.029111268,0,1.3647561,195.8,-0.0012180982,0.510953277349472,-0.0012180982
nan,0.08006849,205.2,0.0,-1149.948280289978,315.49982023239136,0.47393935918807983,-0.0117306,0.0,-1149.948280289978,nan,340,-0.0117306,0,1.3646806,195.8,nan,0.4968630075454712,nan
0.04047425,0.092517816,205.2,0.0,-1091.697105578674,316.5459654331207,0.6590808033943176,-0.04027552,0.0,-1091.697105578674,1.370818,341,-0.04027552,0,1.3645644,195.8,0.0379703,0.4249652028083801,0.0379703
0.039558023,0.09058609,205.2,0.0,-1077.15430925198,317.6066405773163,0.7288953959941864,0.02841248,0.0,-1077.15430925198,1.3708746,342,0.02841248,0,1.3646895,195.8,0.030688807,0.3426856994628906,0.030688807
0.03902996,0.0669032,200.8,0.0,-1114.648062187081,318.6774728298187,0.6084248721599579,0.022145782,0.0,-1114.648062187081,1.3707428,343,0.022145782,0,1.3647572,200.8,-0.008204447,0.4969472885131836,-0.008204447
0.020255525,0.09010113,200.8,0.0,-1125.9003452545762,319.75157833099365,0.41045689582824707,-0.016893758,0.0,-1125.9003452545762,1.370833,344,-0.016893758,0,1.3646199,200.8,0.007217412,0.5575917661190033,0.007217412
0.03499372,0.13397491,200.8,0.0,-1119.215161159043,320.82583117485046,0.6423545777797699,0.003914199,0.0,-1119.215161159043,1.3708084,345,0.003914199,0,1.3648831,200.8,-0.0017666835,0.20001226663589478,-0.0017666835
0.04305189,0.089882806,195.8,0.0,-1118.1983377905897,321.88732743263245,0.6791789531707764,-0.007915768,0.0,-1118.1983377905897,1.3707432,346,-0.007915768,0,1.3647307,200.2,0.0025309306,0.3698880076408386,0.0025309306
0.046696432,0.08830875,195.8,0.0,-1109.8915013232515,322.955593585968,0.30510497093200684,0.0073515964,0.0,-1109.8915013232515,1.3708358,347,0.0073515964,0,1.3645741,205.2,-0.006479278,0.4033127427101135,-0.006479278
0.041717164,0.069765344,195.8,0.0,-1108.0067867439607,324.012277841568,0.4801720380783081,-0.0004349919,0.0,-1108.0067867439607,1.3707108,348,-0.0004349919,0,1.3647298,205.2,-0.01149295,0.4874727129936218,-0.01149295
0.029654335,0.044409167,195.8,0.0,-1116.3706663366818,325.07348895072937,0.681974470615387,0.023914743,0.0,-1116.3706663366818,1.3708549,349,0.023914743,0,1.3647559,205.2,0.0007177633,0.2937048077583313,0.0007177633
0.02217744,0.061848253,195.8,0.0,-1153.721041502008,326.12070536613464,0.3012639284133911,-0.014343716,0.0,-1153.721041502008,1.3708333,350,-0.014343716,0,1.3646865,205.2,-0.00895418,0.5047600269317627,-0.00895418
0.043347545,nan,195.8,0.0,-1123.7778374190627,327.18344044685364,0.5473310649394989,nan,0.0,-1123.7778374190627,1.370804,351,nan,0,nan,205.2,-0.008256085,0.42945659160614014,-0.008256085
0.010925477,0.056745194,195.8,0.0,-1153.8264348842108,328.2270133495331,0.10016083717346191,0.009322085,0.0,-1153.8264348842108,1.3821718,352,0.009322085,0,1.3648028,205.2,0.008465249,0.5733530223369598,0.008465249
0.026129946,0.08262737,195.8,0.0,-1173.137352114072,329.2926962375641,0.49266642332077026,-0.010030181,0.0,-1173.137352114072,1.382176,353,-0.010030181,0,1.3646854,205.2,0.009061929,0.4706558585166931,0.009061929
0.011429653,0.076312356,195.8,0.0,-1194.5523722586627,330.3439953327179,-0.023542046546936035,0.06059838,0.0,-1194.5523722586627,1.3880879,354,0.06059838,0,1.3648212,205.2,0.005375248,0.6045410335063934,0.005375248
0.022278477,0.07162647,195.8,0.0,-1192.9077920683103,331.41486406326294,0.4427582621574402,-0.0028769206,0.0,-1192.9077920683103,1.3881364,355,-0.0028769206,0,1.3646493,200.8,0.0047016735,0.48080974817276,0.0047016735
0.018006086,0.09441884,200.8,0.0,-1215.918962524095,332.4789309501648,0.5478473007678986,-0.034287475,0.0,-1215.918962524095,1.388168,356,-0.034287475,0,1.364613,200.8,0.005967821,0.5165650248527527,0.005967821
0.034083217,0.060121186,200.8,0.0,-1193.6868206809231,333.53963565826416,0.06323790550231934,0.037479162,0.0,-1193.6868206809231,1.3880504,357,0.037479162,0,1.3646806,200.8,-0.023281002,0.5927298665046692,-0.023281002
0.024870297,nan,200.8,0.0,-1129.862828322934,334.6026339530945,0.6692671179771423,nan,0.0,-1129.862828322934,1.3880962,358,nan,0,nan,195.8,0.037603945,0.5098245441913605,0.037603945
0.027693145,0.076019645,200.2,0.0,-1115.0503989231997,335.6670649051666,0.5766330659389496,-0.09724255,0.0,-1115.0503989231997,1.3881019,359,-0.09724255,0,1.3647197,195.8,-0.018129554,0.3030741810798645,-0.018129554
nan,0.0761433,205.2,0.0,-1080.427262884994,336.737407207489,0.44396156072616577,-0.019057216,0.0,-1080.427262884994,nan,360,-0.019057216,0,1.3646809,195.8,nan,0.45693135261535645,nan
0.009122929,0.0819692,205.2,0.0,-1099.838666507688,337.8059947490692,0.46601903438568115,0.021139078,0.0,-1099.838666507688,1.3880669,361,0.021139078,0,1.3648541,195.8,0.0043190466,0.5247595906257629,0.0043190466
0.014703896,0.077559024,205.2,0.0,-1118.7280090903894,338.86411690711975,0.43654412031173706,0.0003593117,0.0,-1118.7280090903894,1.3796085,362,0.0003593117,0,1.3647864,195.8,0.0050971094,0.5794138014316559,0.0050971094
0.012767112,0.04082906,205.2,0.0,-1144.817837175989,339.92088747024536,0.4566003084182739,-0.0025115837,0.0,-1144.817837175989,1.3621774,363,-0.0025115837,0,1.3646948,195.8,0.0043461057,0.46656811237335205,0.0043461057
0.023944769,0.064962626,205.2,0.0,-1128.6662148593452,340.98765993118286,0.5231654942035675,-0.0019897996,0.0,-1128.6662148593452,1.3621782,364,-0.0019897996,0,1.3647714,195.8,0.0027006275,0.4683602452278137,0.0027006275
0.022207676,0.073645994,205.2,0.0,-1180.6605761976698,342.0532331466675,0.4255983233451843,-0.024578247,0.0,-1180.6605761976698,1.3621049,365,-0.024578247,0,1.3645772,195.8,-0.0040439074,0.43069714307785034,-0.0040439074
