nupdates,value_loss,total_timesteps,trial,Name,fps,EpRewMean,Iteration,approxkl,EpLenMean,explained_variance,policy_loss,serial_timesteps,time_elapsed,loss_ent,clipfrac
341,0.008090284,698368,0,PP02,1306,234.89753523,341,0.033041827,928.11,0.342323899269104,-0.02533643,698368,670.3683927059174,0.9347811,0.3482422
342,0.009408088,700416,0,PP02,1304,238.44047944000002,342,0.03747523,935.07,0.28425663709640503,-0.021101572,700416,671.9391717910767,0.9112585,0.38115233
343,0.0090826275,702464,0,PP02,1302,238.56640474,343,0.03341709,933.58,0.5254769027233124,-0.028432995,702464,673.5115866661072,0.87889445,0.34995118
344,0.008115652,704512,0,PP02,1305,238.56825087999997,344,0.031885628,934.67,0.4549127221107483,-0.027286554,704512,675.0804529190063,0.8519058,0.3519043
345,0.009424961,706560,0,PP02,1310,238.68690234999997,345,0.033500157,933.32,0.24561232328414917,-0.024193373,706560,676.6431994438171,0.851194,0.36572266
346,0.0077155614,708608,0,PP02,1286,238.77012241,346,0.03529087,933.02,0.4129970073699951,-0.0336223,708608,678.2350401878357,0.8495368,0.3503906
347,0.008306571,710656,0,PP02,1292,238.93991889999998,347,0.037330408,931.72,0.45686769485473633,-0.0286819,710656,679.8204033374786,0.8296808,0.38208008
348,0.012382394,712704,0,PP02,1258,241.69526140000002,348,0.03575303,934.55,0.31651973724365234,-0.027975708,712704,681.4477093219757,0.8073842,0.3717285
349,0.0083983,714752,0,PP02,1288,241.82080661999996,349,0.03031331,933.33,0.2768400311470032,-0.027786657,714752,683.0372774600983,0.79921526,0.33745116
350,0.01615574,716800,0,PP02,1288,242.39911021,350,0.036525812,936.55,0.9462697580456734,-0.02651748,716800,684.6274983882904,0.7864046,0.36821288
351,0.02144151,718848,0,PP02,1275,240.82680561,351,0.03883349,932.63,0.9295472353696823,-0.025117168,718848,686.2339491844177,0.7803792,0.37143555
352,0.009125566,720896,0,PP02,1285,240.91314462999998,352,0.03334878,932.43,0.14386773109436035,-0.022372726,720896,687.82732629776,0.77814394,0.36284178
353,0.007584547,722944,0,PP02,1273,243.27481353999997,353,0.034372948,936.06,0.3024289608001709,-0.021953331,722944,689.436217546463,0.78110665,0.35683593
354,0.00837036,724992,0,PP02,1295,243.33453701999994,354,0.033146776,936.65,0.15634578466415405,-0.023284944,724992,691.0170919895172,0.75598764,0.34575194
355,0.008878798,727040,0,PP02,1270,243.51292550999997,355,0.033170417,935.11,0.25820815563201904,-0.026172545,727040,692.628956079483,0.7475358,0.35356444
356,0.04546168,729088,0,PP02,1293,245.08223562000003,356,0.036997437,940.04,0.8545209616422653,-0.024412747,729088,694.2130119800568,0.72895896,0.36552733
357,0.009009782,731136,0,PP02,1279,245.18672277,357,0.03314524,939.1,0.14095866680145264,-0.02726021,731136,695.8141074180603,0.7225574,0.34770507
358,0.043359675,733184,0,PP02,1304,244.13066186000003,358,0.034266304,937.74,0.8214917033910751,-0.022979787,733184,697.3840887546539,0.69903815,0.35112303
359,0.008842843,735232,0,PP02,1312,244.28035093000003,359,0.038836744,937.16,0.3005003333091736,-0.027679345,735232,698.9462690353394,0.6605656,0.3894043
360,0.0084373895,737280,0,PP02,1307,246.06584289,360,0.035618085,938.91,0.31163489818573,-0.029279074,737280,700.5131242275238,0.663093,0.3671875
361,0.02287294,739328,0,PP02,1311,247.54448015000003,361,0.036463745,938.58,0.2981279492378235,-0.025207317,739328,702.0754308700562,0.6399218,0.36132812
362,0.009055903,741376,0,PP02,1308,247.57201627000006,362,0.03826286,938.83,0.3161044120788574,-0.028344527,741376,703.640711069107,0.6128229,0.37963867
363,0.008622474,743424,0,PP02,1313,247.70073133000002,363,0.032889605,938.43,0.41037189960479736,-0.029748896,743424,705.1999974250793,0.6013679,0.35532227
364,0.078072414,745472,0,PP02,1317,250.05852961000005,364,0.0590621,945.93,0.35720938444137573,-0.029738646,745472,706.7553653717041,0.5739387,0.3311035
365,0.053817112,747520,0,PP02,1298,248.66142310000004,365,0.038230963,943.25,0.8959836885333061,-0.029440323,747520,708.3330252170563,0.5420749,0.34960938
366,0.0053368257,749568,0,PP02,1315,245.3960222,366,0.038838703,936.08,0.9776961468160152,-0.035929505,749568,709.8902082443237,0.5287514,0.3786621
367,0.014429836,751616,0,PP02,1306,248.09380601000004,367,0.03746218,939.86,0.2035449743270874,-0.026248926,751616,711.4574995040894,0.5027804,0.37714845
368,0.024857886,753664,0,PP02,1313,246.44321832000003,368,0.039419644,933.47,0.917527012526989,-0.021919098,753664,713.0173394680023,0.4795908,0.37416992
369,0.035893284,755712,0,PP02,1318,247.79138406,369,0.04005619,935.71,0.8758648037910461,-0.0230379,755712,714.5705666542053,0.46670428,0.36782226
370,0.008524759,757760,0,PP02,1286,247.85518557000003,370,0.03923179,935.35,0.2290196418762207,-0.029469598,757760,716.1628139019012,0.43864578,0.3836914
371,0.018206935,759808,0,PP02,1296,249.11990254000003,371,0.040433638,937.59,0.9498715996742249,-0.027659405,759808,717.7425873279572,0.41333398,0.3703125
372,0.008986066,761856,0,PP02,1302,251.23802742,372,0.037651774,941.58,0.35690152645111084,-0.02747744,761856,719.3156871795654,0.39962617,0.37905273
373,0.04965795,763904,0,PP02,1297,248.84353997000005,373,0.0435028,935.66,0.9023486599326134,-0.028754156,763904,720.8938679695129,0.39622235,0.38432616
374,0.008674009,765952,0,PP02,1245,252.24422455000004,374,0.040606312,937.99,0.18498188257217407,-0.023956383,765952,722.5382878780365,0.37718645,0.39106447
375,0.043046147,768000,0,PP02,1287,250.70486646,375,0.03990013,936.11,0.8355838507413864,-0.016081903,768000,724.129195690155,0.36356255,0.38598633
376,0.04889856,770048,0,PP02,1259,250.51068852999998,376,0.03624887,933.92,0.7955793738365173,-0.022542324,770048,725.7555952072144,0.35147244,0.35942382
377,0.0100165205,772096,0,PP02,1269,256.25017182,377,0.0370052,945.17,0.16423887014389038,-0.029073883,772096,727.3690323829651,0.3561074,0.3852539
378,0.052578676,774144,0,PP02,1311,252.66146491000003,378,0.043287165,935.25,0.8236731737852097,-0.022605183,774144,728.9307634830475,0.3491583,0.38916016
379,0.0690102,776192,0,PP02,1295,246.78499103000001,379,0.042242676,920.82,0.8686798512935638,-0.025588626,776192,730.5121672153473,0.31580493,0.38515624
380,0.00964342,778240,0,PP02,1303,246.8122577,380,0.036994092,919.99,0.2896726727485657,-0.02752376,778240,732.0839192867279,0.29186207,0.38779297
381,0.008351065,780288,0,PP02,1302,246.8656721,381,0.03990234,919.47,0.4110185503959656,-0.029204097,780288,733.6565535068512,0.2700907,0.3890625
382,0.06829663,782336,0,PP02,1304,244.83308670000002,382,0.04601314,914.89,0.8892556205391884,-0.026116494,782336,735.2264628410339,0.24930449,0.40541992
383,0.10475892,784384,0,PP02,1305,238.62124082999998,383,0.060465615,901.83,0.7666972279548645,-0.028549,784384,736.7960493564606,0.22683534,0.35795897
384,0.057132788,786432,0,PP02,1303,237.46611747999995,384,0.04213425,897.92,0.7561516314744949,-0.025690412,786432,738.3677892684937,0.17490207,0.37456053
385,0.11490096,788480,0,PP02,1297,227.00072195999996,385,0.07730217,873.73,0.8551097363233566,-0.036098182,788480,739.9470520019531,0.13442136,0.38657227
386,0.040663756,790528,0,PP02,1305,225.76337664000005,386,0.041140564,870.73,0.8691426515579224,-0.02445209,790528,741.5155782699585,0.09014277,0.39414063
387,0.11625947,792576,0,PP02,1306,222.16213158000002,387,0.074101195,864.15,0.3930809497833252,-0.02495933,792576,743.0829727649689,0.052535594,0.40732422
388,0.038685817,794624,0,PP02,1302,220.36840608,388,0.045050405,860.19,0.8488343060016632,-0.021046795,794624,744.6556198596954,0.03098311,0.39643556
389,0.013840592,796672,0,PP02,1308,220.54926591,389,0.045024253,858.88,0.22611308097839355,-0.026839549,796672,746.2210743427277,0.009223871,0.40727538
390,0.03805027,798720,0,PP02,1303,217.49189368999998,390,0.04802371,852.6,0.8964177668094635,-0.018758219,798720,747.7930688858032,-0.015336508,0.40703124
391,0.034688413,800768,0,PP02,1293,214.84934405000007,391,0.046854828,846.05,0.8844640180468559,-0.027141446,800768,749.3763217926025,-0.021204444,0.40649414
392,0.013271568,802816,0,PP02,1315,217.38461845000006,392,0.043408,851.7,0.31307339668273926,-0.033021014,802816,750.933027267456,-0.015755065,0.39418945
393,0.00986431,804864,0,PP02,1297,219.2196623,393,0.045353632,852.97,0.20841211080551147,-0.025629112,804864,752.5116851329803,-0.02102241,0.41665038
394,0.052026905,806912,0,PP02,1296,216.00477445,394,0.03884687,845.86,0.8232718706130981,-0.02477228,806912,754.0920712947845,-0.029194076,0.38549805
395,0.08207719,808960,0,PP02,1284,208.28797045000002,395,0.039778493,828.36,0.9015330299735069,-0.02469353,808960,755.6869225502014,-0.0466732,0.37729493
396,0.039791983,811008,0,PP02,1310,208.14497341999999,396,0.047041252,826.99,0.8256813436746597,-0.024731776,811008,757.2501587867737,-0.070284255,0.3975586
397,0.058770746,813056,0,PP02,1302,203.08223038000003,397,0.046187423,815.8,0.908476747572422,-0.025472369,813056,758.8226392269135,-0.098699704,0.41503906
398,0.093269035,815104,0,PP02,1303,196.44253996999998,398,0.052830838,797.6,0.8155885189771652,-0.031620584,815104,760.3943021297455,-0.13674286,0.39379883
399,0.055081166,817152,0,PP02,1302,192.44863753,399,0.051919393,790.49,0.9190121665596962,-0.020465964,817152,761.9666132926941,-0.17579207,0.4407715
400,0.009686451,819200,0,PP02,1307,192.57138350000002,400,0.04763498,789.13,0.1950291395187378,-0.022763265,819200,763.5335896015167,-0.18964049,0.41923827
401,0.009261387,821248,0,PP02,1267,192.56535071000005,401,0.046802286,788.46,0.31910866498947144,-0.033419903,821248,814.4671924114227,-0.20887895,0.39448243
402,0.059766293,823296,0,PP02,1271,193.73461722000005,402,0.054879785,786.64,0.6500142514705658,-0.015715975,823296,816.0784039497375,-0.2318476,0.42402345
403,0.07900031,825344,0,PP02,1269,189.31132143,403,0.10738379,779.26,0.8997696712613106,-0.021523993,825344,817.6923229694366,-0.23576197,0.4112793
404,0.04293329,827392,0,PP02,1268,189.4983222,404,0.05478253,779.37,0.9286106377840042,-0.024976028,827392,819.3074569702148,-0.25811458,0.42988282
405,0.009484077,829440,0,PP02,1256,189.62684539000003,405,0.05133907,777.84,0.07298070192337036,-0.021799004,829440,820.9374799728394,-0.29241058,0.4394043
406,0.034312777,831488,0,PP02,1303,191.32856120000005,406,0.049423844,781.56,0.8915803581476212,-0.024456378,831488,822.5087535381317,-0.30744845,0.42373046
407,0.041891064,833536,0,PP02,1300,187.13745905,407,0.048971556,776.2,0.9321563541889191,-0.022670936,833536,824.0838556289673,-0.33600163,0.4121582
408,0.013684328,835584,0,PP02,1308,189.21016185,408,0.053356163,778.2,0.16375195980072021,-0.023032676,835584,825.6494679450989,-0.36450619,0.43251953
409,0.009865891,837632,0,PP02,1289,191.11188923999995,409,0.04369142,780.77,0.06529879570007324,-0.028256148,837632,827.2378160953522,-0.36372715,0.41000977
410,0.017716417,839680,0,PP02,1308,191.19116279,410,0.051248323,779.56,-0.030807018280029297,-0.022613589,839680,828.8027901649475,-0.3693605,0.43618163
411,0.009063847,841728,0,PP02,1306,193.74179865999997,411,0.045689233,784.46,0.20743173360824585,-0.023351308,841728,830.370546579361,-0.38458043,0.41533202
412,0.017002942,843776,0,PP02,1288,195.52664472,412,0.06766395,789.76,0.9494619704782963,-0.018535724,843776,831.9604711532593,-0.40463758,0.4230469
413,0.009584753,845824,0,PP02,1303,195.5346292,413,0.04957901,789.85,0.21129781007766724,-0.020806035,845824,833.5317885875702,-0.43190527,0.41796875
414,0.024760477,847872,0,PP02,1291,196.6519681,414,0.06372,786.95,0.9125836864113808,-0.02692746,847872,835.1172754764557,-0.4635473,0.44316405
415,0.008823576,849920,0,PP02,1287,196.75047219,415,0.050256867,785.36,0.3216065764427185,-0.030147348,849920,836.7081139087677,-0.49349394,0.43476564
416,0.08457056,851968,0,PP02,1260,194.13297594,416,0.054785382,780.74,0.8396384567022324,-0.024901036,851968,838.3335497379303,-0.5071245,0.43637696
417,0.04467056,854016,0,PP02,1269,194.96823145000002,417,0.058942586,783.37,0.7994190752506256,-0.021001913,854016,839.9479720592499,-0.52284265,0.44008788
418,0.04710947,856064,0,PP02,1247,195.74357701,418,0.049993075,785.4,0.8137028813362122,-0.024818605,856064,841.5903170108795,-0.5301344,0.42573243
419,0.00848039,858112,0,PP02,1286,195.73885698,419,0.057260256,785.75,0.29491209983825684,-0.026436305,858112,843.1844809055328,-0.54339755,0.45048827
420,0.06862346,860160,0,PP02,1291,193.26214433,420,0.121895775,782.3,0.5013136863708496,-0.030767892,860160,844.7709946632385,-0.56694967,0.42973632
421,0.009130252,862208,0,PP02,1314,197.84082563999996,421,0.052663766,789.88,0.30286961793899536,-0.030266497,862208,846.328866481781,-0.59793913,0.43950194
422,0.037487242,864256,0,PP02,1298,201.02589322,422,0.052476577,795.3,0.8623960912227631,-0.028155332,864256,847.90691614151,-0.62420505,0.42866212
423,0.0075216643,866304,0,PP02,1309,201.03962383,423,0.054951303,795.15,0.23401010036468506,-0.025479961,866304,849.471429347992,-0.63373464,0.44272462
424,0.010772508,868352,0,PP02,1306,207.8944738,424,0.04988482,808.44,0.4188086986541748,-0.028701369,868352,851.0389771461487,-0.64333075,0.434375
425,0.014642561,870400,0,PP02,1306,212.35444896,425,0.049245946,818.24,0.9584262669086456,-0.027934948,870400,852.6065747737885,-0.6648973,0.40683594
426,0.0092432955,872448,0,PP02,1314,213.80682307000004,426,0.049906235,818.82,0.3300784230232239,-0.026614513,872448,854.1653754711151,-0.69940424,0.43076172
427,0.14811757,874496,0,PP02,1308,208.07571431,427,0.052493107,805.07,0.8624611645936966,-0.025760323,874496,855.7308826446533,-0.71118236,0.42441407
428,0.05309816,876544,0,PP02,1310,204.91955811,428,0.06813967,798.38,0.7851873338222504,-0.024195146,876544,857.2935583591461,-0.7375945,0.459375
429,0.029908935,878592,0,PP02,1299,204.65595378999998,429,0.059447717,797.82,0.9223044067621231,-0.028208893,878592,858.8703079223633,-0.76008606,0.4482422
430,0.08316916,880640,0,PP02,1302,199.76238732,430,0.062407143,787.3,0.9021332487463951,-0.02442133,880640,860.4443969726562,-0.782243,0.4605957
431,0.15633033,882688,0,PP02,1290,186.77325349000003,431,0.07538922,760.51,0.8210694491863251,-0.03069972,882688,862.0315914154053,-0.7916733,0.43847656
432,0.067787915,884736,0,PP02,1310,190.10498119000005,432,0.07138503,767.3,0.8808680102229118,-0.023876756,884736,863.5950815677643,-0.8122554,0.47729492
433,0.012769176,886784,0,PP02,1294,192.76912780000004,433,0.058239244,772.47,-0.006547331809997559,-0.030063886,886784,865.1770467758179,-0.8354832,0.4503418
434,0.027294356,888832,0,PP02,1304,192.76911989,434,0.05530142,768.49,0.9298736453056335,-0.030872758,888832,866.7473239898682,-0.8473967,0.45966798
435,0.065153435,890880,0,PP02,1292,191.80593109,435,0.061042197,769.17,0.8761158809065819,-0.023201227,890880,868.3317894935608,-0.8590333,0.46381837
436,0.009866843,892928,0,PP02,1291,195.59334123,436,0.06456362,776.75,-0.07515394687652588,-0.028083855,892928,869.9173538684845,-0.8842441,0.4815918
437,0.057604153,894976,0,PP02,1279,198.5647982,437,0.060285706,781.97,0.7591279298067093,-0.023818793,894976,871.5185317993164,-0.90249854,0.44506836
438,0.047163527,897024,0,PP02,1318,199.2943504,438,0.055462677,784.06,0.8207270801067352,-0.01999652,897024,873.0723762512207,-0.9287429,0.45
439,0.10939733,899072,0,PP02,1307,192.66447943999995,439,0.060362875,773.69,0.8620574176311493,-0.024302496,899072,874.6387481689453,-0.94869137,0.46567383
440,0.009153122,901120,0,PP02,1303,192.81005924999997,440,0.061692454,773.55,0.11739659309387207,-0.02963297,901120,876.2104864120483,-0.9794173,0.45966798
441,0.055402953,903168,0,PP02,1316,195.86998434,441,0.06105613,776.42,0.8009820282459259,-0.018557714,903168,877.7659986019135,-0.9865181,0.46010742
442,0.058831703,905216,0,PP02,1300,196.99338173,442,0.0642941,779.36,0.9099701195955276,-0.023642331,905216,879.341059923172,-0.97060454,0.47768554
443,0.059269983,907264,0,PP02,1317,196.97314198,443,0.07124419,779.67,0.037365078926086426,-0.020353682,907264,880.8962965011597,-0.99770844,0.4890625
444,0.012201,909312,0,PP02,1301,197.00918945000004,444,0.06231294,779.27,-0.321539044380188,-0.026538223,909312,882.4701023101807,-1.0041788,0.45913085
445,0.013517156,911360,0,PP02,1283,202.84696895999997,445,0.07207335,786.25,0.10755133628845215,-0.016725063,911360,884.0672812461853,-1.0109376,0.4984375
446,0.009663775,913408,0,PP02,1299,202.86289649,446,0.057773937,786.25,0.04813098907470703,-0.022258531,913408,885.6433999538422,-1.0236223,0.46176758
447,0.06741983,915456,0,PP02,1311,201.06137637,447,0.11947367,783.91,0.47803306579589844,-0.027178947,915456,887.2049612998962,-1.0439732,0.45600587
448,0.04290732,917504,0,PP02,1295,198.54716497,448,0.06891994,780.01,0.8595112860202789,-0.024740955,917504,888.7865967750549,-1.0819403,0.44228515
449,0.06452357,919552,0,PP02,1294,197.22397093,449,0.0661747,777.13,0.44089972972869873,-0.014994209,919552,890.3693130016327,-1.1252573,0.44960937
450,0.04554517,921600,0,PP02,1278,195.93746379999993,450,0.06740246,771.45,0.8345472067594528,-0.022888476,921600,891.9709761142731,-1.1557664,0.44628906
451,0.00928464,923648,0,PP02,1282,195.86183762999997,451,0.06243081,772.83,0.3915930986404419,-0.025319036,923648,893.5681617259979,-1.1748645,0.47929686
452,0.040374514,925696,0,PP02,1286,195.62809636999998,452,0.0701359,773.23,0.8360342383384705,-0.02941287,925696,895.1606512069702,-1.1800832,0.47109374
453,0.0989797,927744,0,PP02,1291,192.31545059,453,0.2080681,771.33,0.8781058117747307,-0.02779061,927744,896.7462170124054,-1.2107618,0.4668457
454,0.08355342,929792,0,PP02,1281,191.39645724000002,454,0.08470713,768.43,0.8304408639669418,-0.023766842,929792,898.3451743125916,-1.2384174,0.4723633
455,0.03161657,931840,0,PP02,1294,190.16069684,455,0.07750445,767.46,0.9055158048868179,-0.018486902,931840,899.927227973938,-1.2398697,0.48872072
456,0.012800919,933888,0,PP02,1288,192.54417891000006,456,0.05993826,771.89,0.22445601224899292,-0.0256706,933888,901.5168287754059,-1.2250838,0.47182617
457,0.010918342,935936,0,PP02,1293,192.56885474999999,457,0.060023528,772.38,0.3882557153701782,-0.0334235,935936,903.1004750728607,-1.2296562,0.47695312
458,0.05675758,937984,0,PP02,1311,192.70694027,458,0.29216623,771.18,0.6336745023727417,-0.01024588,937984,904.6629676818848,-1.2612574,0.473291
459,0.08791069,940032,0,PP02,1300,187.62662448,459,0.08884291,762.35,0.8969598487019539,-0.019637117,940032,906.2380340099335,-1.2902403,0.49262697
460,0.050822843,942080,0,PP02,1300,181.35419908,460,0.062528744,750.81,0.9205865785479546,-0.027791923,942080,907.81276679039,-1.3050319,0.4669922
461,0.022085797,944128,0,PP02,1297,180.28254310000008,461,0.071199454,747.13,0.9313259422779083,-0.022561789,944128,909.3913161754608,-1.328295,0.4928711
462,0.066251814,946176,0,PP02,1307,174.28008037000004,462,0.07186045,735.7,0.878208763897419,-0.022877475,946176,910.9582376480103,-1.3459079,0.4790039
463,0.030184874,948224,0,PP02,1304,179.2070154,463,0.0756274,744.01,0.9052898287773132,-0.021730639,948224,912.528133392334,-1.3548889,0.49467772
464,0.010190306,950272,0,PP02,1304,182.5765847,464,0.0691506,751.09,0.27690643072128296,-0.02998135,950272,914.0979099273682,-1.392587,0.48989257
465,0.10479182,952320,0,PP02,1304,181.43106576,465,0.11744571,751.41,0.8635749369859695,-0.022558156,952320,915.6681904792786,-1.4370935,0.4852539
466,0.083551705,954368,0,PP02,1307,175.60983113999998,466,0.07336467,740.36,0.9026028141379356,-0.024886277,954368,917.2347309589386,-1.4780719,0.48881835
467,0.07719919,956416,0,PP02,1301,178.73971014999998,467,0.22993025,747.04,0.6001259088516235,-0.026879173,956416,918.8080971240997,-1.5026803,0.48339844
468,0.056153566,958464,0,PP02,1306,181.37478274,468,0.09120567,754.9,0.9347400739789009,-0.018640053,958464,920.3759777545929,-1.536728,0.5241699
469,0.09246207,960512,0,PP02,1304,182.00070622000004,469,0.08697549,755.62,0.8974242061376572,-0.02291262,960512,921.9467484951019,-1.5759298,0.51708984
470,0.038800433,962560,0,PP02,1297,178.00659862,470,0.08445237,750.14,0.9401690252125263,-0.022743922,962560,923.5251662731171,-1.5944006,0.4993164
471,0.044300854,964608,0,PP02,1309,181.36462242,471,0.09384105,756.42,0.8922872096300125,-0.009520711,964608,925.0897092819214,-1.5912621,0.52910155
472,0.09924869,966656,0,PP02,1299,172.75752294000003,472,0.08120914,739.73,0.9047766104340553,-0.028442636,966656,926.6657681465149,-1.6008877,0.4883789
473,0.044912633,968704,0,PP02,1314,172.48560228999997,473,0.0805636,739.09,0.8528987467288971,-0.025772393,968704,928.2243132591248,-1.6098614,0.50092775
474,0.07677655,970752,0,PP02,1305,169.9231506,474,0.2234219,732.4,0.8256793469190598,-0.027526816,970752,929.793732881546,-1.6275761,0.4945801
475,0.010633233,972800,0,PP02,1318,174.11895173000005,475,0.08430569,738.73,0.5160859227180481,-0.029856458,972800,931.3471803665161,-1.6507113,0.48847657
476,0.06334594,974848,0,PP02,1310,169.95716128000004,476,0.07440051,733.72,0.9005843177437782,-0.020454347,974848,932.910135269165,-1.6267315,0.49145508
477,0.058779527,976896,0,PP02,1319,168.90028738,477,0.073777094,733.34,0.9077373445034027,-0.023151152,976896,934.4626312255859,-1.6241214,0.49853516
478,0.08975978,978944,0,PP02,1302,167.04108201,478,0.24453378,728.65,0.8090630620718002,-0.024808876,978944,936.0353565216064,-1.660464,0.51474607
479,0.07051094,980992,0,PP02,1309,161.47433529,479,0.09651749,718.59,0.8554401993751526,-0.02842689,980992,937.5991795063019,-1.7182468,0.50615233
480,0.12298216,983040,0,PP02,1298,149.29844037,480,0.110140026,697.63,0.8649185001850128,-0.029267803,983040,939.1762962341309,-1.7614949,0.48847657
481,0.03939081,985088,0,PP02,1323,149.27447816,481,0.08669491,697.15,0.8668150007724762,-0.020030862,985088,940.7242043018341,-1.7786772,0.5096191
482,0.117982194,987136,0,PP02,1307,141.42049158999998,482,0.09737469,682.16,0.8906256631016731,-0.021150608,987136,942.2905702590942,-1.7745517,0.53510743
483,0.11260937,989184,0,PP02,1310,132.62289913000004,483,0.10017852,665.64,0.9177384078502655,-0.021431418,989184,943.8536541461945,-1.7642851,0.52924806
484,0.035981774,991232,0,PP02,1314,132.96674917,484,0.1003053,664.46,0.8273973315954208,-0.02115856,991232,945.4119029045105,-1.7746502,0.5349609
485,0.055395387,993280,0,PP02,1305,130.38939111,485,0.10769013,654.2,0.9381029270589352,-0.009070548,993280,946.9806132316589,-1.7880571,0.53125
486,0.010649955,995328,0,PP02,1314,133.61321282999998,486,0.067896955,659.6,-0.12255513668060303,-0.023076106,995328,948.5389060974121,-1.7984403,0.49614257
487,0.008087361,997376,0,PP02,1314,138.16620889,487,0.08754028,665.9,0.12321722507476807,-0.020414438,997376,950.0969336032867,-1.8125045,0.5289062
488,0.084420785,999424,0,PP02,1308,133.24892107,488,0.0972721,657.7,0.8545598834753036,-0.01954291,999424,951.6619174480438,-1.8481562,0.5259277
489,0.083151355,1001472,0,PP02,1308,127.47355249,489,0.08616545,646.1,0.9107979983091354,-0.022990523,1001472,953.2274928092957,-1.8748648,0.5131348
490,0.05523128,1003520,0,PP02,1309,123.86005448,490,0.4754066,640.45,0.875488355755806,-0.023051739,1003520,954.7923626899719,-1.9051262,0.5114258
491,0.096426174,1005568,0,PP02,1313,124.94756148999998,491,0.1832925,645.64,0.8678498268127441,-0.024442608,1005568,956.3516795635223,-1.9600931,0.5067383
492,0.093935445,1007616,0,PP02,1312,123.95898713999999,492,0.09629391,651.42,0.8559767603874207,-0.02914532,1007616,957.91206407547,-1.9977219,0.5133789
493,0.033863172,1009664,0,PP02,1314,123.69720252999997,493,0.09147914,650.83,0.9424602128565311,-0.027050847,1009664,959.4705548286438,-2.011997,0.5319824
494,0.065244265,1011712,0,PP02,1309,121.87791150999999,494,0.102104984,647.92,0.8500466495752335,-0.017648079,1011712,961.0345187187195,-2.0216093,0.53256834
495,0.08749114,1013760,0,PP02,1298,114.92445333000002,495,0.09294805,637.8,0.921672910451889,-0.020353535,1013760,962.6121225357056,-2.0246706,0.5222656
496,0.0076531386,1015808,0,PP02,1297,119.28897902000003,496,0.07565281,643.3,0.24428951740264893,-0.031368643,1015808,964.1912157535553,-2.0380242,0.51108396
497,0.06529826,1017856,0,PP02,1281,120.73590721000001,497,0.08251504,646.92,0.926603764295578,-0.02870282,1017856,965.7898871898651,-2.039476,0.5078125
498,0.036886986,1019904,0,PP02,1296,121.55382174,498,0.0997416,646.13,0.8740051537752151,-0.023478145,1019904,967.3694121837616,-2.046688,0.5425293
499,0.052318215,1021952,0,PP02,1306,120.85607267000002,499,0.090507194,643.4,0.9080510661005974,-0.019718302,1021952,968.9374747276306,-2.0342548,0.51308596
500,0.009297026,1024000,0,PP02,1305,122.11665368,500,0.080844775,644.6,0.15863877534866333,-0.01789929,1024000,970.5060548782349,-2.0296922,0.5222168
501,0.11237843,1026048,0,PP02,1313,122.69107249999999,501,0.09920025,647.92,0.8169237673282623,-0.02894052,1026048,1019.6814062595367,-2.0384564,0.515625
502,0.032177154,1028096,0,PP02,1301,123.18928523999999,502,0.10683694,649.34,0.7763161361217499,-0.023319867,1028096,1021.255188703537,-2.0706682,0.5119141
503,0.04511759,1030144,0,PP02,1317,123.75604477999997,503,0.10274349,651.66,0.9219376370310783,-0.007228177,1030144,1022.810272693634,-2.0911336,0.5168945
504,0.031818517,1032192,0,PP02,1314,125.18256605999998,504,0.09734939,653.57,0.9019332155585289,-0.01937233,1032192,1024.3686945438385,-2.0986466,0.5184082
505,0.066369206,1034240,0,PP02,1297,126.38560285,505,0.10270904,657.66,0.8461807817220688,-0.020331848,1034240,1025.9468829631805,-2.1294675,0.5227539
506,0.15220876,1036288,0,PP02,1264,121.56740855,506,0.13941625,651.47,0.8087762743234634,-0.027387623,1036288,1027.56631731987,-2.1549745,0.5342773
507,0.084696725,1038336,0,PP02,1309,119.92053363999999,507,0.14242461,647.5,0.6753711104393005,-0.013872087,1038336,1029.1310498714447,-2.17213,0.52802736
508,0.008034084,1040384,0,PP02,1321,121.61614877999999,508,0.09709145,649.03,0.36305493116378784,-0.0120449215,1040384,1030.6806445121765,-2.1777673,0.5407715
509,0.13438709,1042432,0,PP02,1308,119.07344624,509,0.083273545,645.74,0.8612882345914841,-0.021361569,1042432,1032.2463800907135,-2.1610947,0.51552737
510,0.073513076,1044480,0,PP02,1306,114.09261022000001,510,0.09913555,636.2,0.9491801634430885,-0.022973811,1044480,1033.813961982727,-2.1688523,0.5433105
511,0.05241264,1046528,0,PP02,1325,116.4204799,511,0.09655569,640.21,0.49218660593032837,-0.014494263,1046528,1035.359606742859,-2.172277,0.54477537
512,0.07832632,1048576,0,PP02,1317,120.35217015,512,0.11463652,648.34,0.716821700334549,-0.020345142,1048576,1036.9143981933594,-2.1738932,0.5286621
513,0.11859415,1050624,0,PP02,1312,117.19945567999999,513,0.18138206,644.1,0.8237357586622238,-0.023669144,1050624,1038.4754447937012,-2.179839,0.5475098
514,0.026422838,1052672,0,PP02,1310,119.69577943,514,0.10776164,648.87,0.8935277238488197,-0.018562866,1052672,1040.0383048057556,-2.1852942,0.54731447
515,0.09418111,1054720,0,PP02,1309,123.45225859,515,0.096385635,654.78,0.8693042099475861,-0.028772805,1054720,1041.6029195785522,-2.22207,0.5166504
516,0.048267044,1056768,0,PP02,1318,122.80240020000001,516,0.1073493,652.89,0.9061986953020096,-0.022126462,1056768,1043.1567933559418,-2.2736862,0.54658204
