#{"t_start": 1523010276.16183, "env_id": "RockSample"}
r,l,t
-1,2,329.789742
-1,1,329.790357
-1,10,329.794856
-1,3,329.796276
-3,8,329.800376
-1,1,329.800932
-1,1,329.801469
1,5,329.803735
-2,2,329.804725
-2,3,329.806305
-1,1,329.806847
-1,10,329.811453
-1,1,329.811991
-2,6,329.815023
-2,33,329.830194
-1,3,329.831661
-4,6,329.834514
-3,13,329.84051
-1,7,329.843697
-1,1,329.844225
-1,15,329.851399
-1,1,329.851949
-1,1,329.852463
-1,1,329.853044
-1,1,329.853669
-1,2,329.854638
-1,4,329.856493
-2,2,329.857496
-1,2,329.858448
-1,1,329.858961
-2,2,329.859975
-2,16,329.86758
-2,6,329.870823
0,6,329.873865
-1,1,329.87439
-1,1,329.874906
-1,1,329.875418
-1,1,329.875927
-1,5,329.878508
-1,2,329.879525
-1,10,329.884087
-2,2,329.885233
-1,1,329.885785
-2,2,329.886788
-1,1,329.887354
-3,15,331.225803
-2,12,331.232044
-1,3,331.233541
-1,3,331.234966
-1,1,331.235485
-4,17,331.244006
-1,1,331.24458
3,15,331.252152
-1,2,331.253156
-1,6,331.256796
-1,2,331.257801
-1,1,331.258368
-3,5,331.260718
-1,1,331.261248
-1,1,331.261776
-1,7,331.265727
-1,4,331.267638
-1,6,331.271055
-3,12,331.276895
-1,10,331.282238
-2,10,331.288134
-1,1,331.288776
-1,2,331.289749
-1,1,331.290264
-1,4,331.292086
-1,1,331.2926
-1,1,331.29322
-3,5,331.296252
-3,5,331.298633
-1,16,331.307015
-6,20,331.317131
-1,2,331.318621
-1,1,331.319284
-1,3,331.320707
-3,8,331.324385
-1,5,331.327339
-4,14,331.334015
-1,7,331.337255
-2,6,331.340082
-1,7,331.344005
-1,3,331.345439
-2,10,331.350761
-3,11,331.355813
-2,2,331.356968
-1,8,331.361137
-1,3,331.362604
-2,15,331.37028
-2,5,331.372719
-1,1,331.373657
-2,2,331.374832
0,4,331.376732
-5,12,331.382483
-2,3,331.383938
-1,3,331.385373
-3,4,331.387357
-4,13,331.395306
-2,6,331.398849
-5,11,331.404334
-1,1,331.40501
-2,2,331.406032
-1,2,331.406988
-1,1,331.407502
-1,1,331.408012
-1,2,331.408963
-1,1,331.409506
0,9,331.413718
1,9,331.417744
-2,5,331.420089
-7,19,331.431368
-1,1,331.431927
-3,17,331.444458
-3,19,331.453245
-1,4,331.455284
-1,1,331.455911
-1,1,331.456639
-2,10,331.464828
-1,13,331.472409
1,11,331.477973
-1,1,331.478544
-1,1,331.479087
0,6,331.482266
-6,23,331.493653
-3,26,331.506751
-1,15,331.526579
-3,7,331.530183
-1,1,331.530726
-6,25,331.543169
-1,1,331.543796
-2,5,331.546587
-3,8,331.550923
0,11,331.556572
-12,43,331.579475
-3,3,331.581416
-4,48,331.605626
-1,1,331.60618
0,8,331.609862
-1,1,331.610771
-6,18,331.61992
-1,1,331.620467
-1,5,331.622743
-5,27,331.6364
-1,1,331.636962
-1,3,331.63836
-1,1,331.638894
-1,1,331.639406
-3,9,331.644347
-1,3,331.645794
-2,10,331.650968
-1,1,331.651587
-1,1,331.652125
-1,1,331.65264
-1,5,331.654897
-1,3,331.656286
-1,3,331.658287
-1,2,331.65971
-1,2,331.660853
-2,15,331.668305
-2,27,331.681382
-2,6,331.684286
-2,16,331.69308
-2,2,331.694272
-2,2,331.695419
-1,1,331.696045
-3,6,331.699154
-5,8,331.702928
-1,5,331.705554
-1,1,331.706111
-9,31,331.720309
-1,1,331.721019
-1,4,331.72304
-2,6,331.725838
-1,5,331.728113
-1,1,331.728634
-1,1,331.729267
-1,1,331.729811
-1,12,331.735241
-3,8,331.739332
-1,1,331.739885
-2,5,331.74236
-1,1,331.742936
-1,7,331.746281
-2,3,331.747744
-4,13,331.754223
-1,1,331.754788
-1,3,331.756202
-1,5,331.758859
-1,1,331.759407
-1,3,331.761323
-1,1,331.762003
-2,3,331.763526
-2,9,333.057453
-7,22,333.067814
-2,14,333.074337
-2,4,333.076251
0,3,333.077757
-2,2,333.078768
-1,10,333.083436
-1,1,333.083968
-1,2,333.084924
-6,18,333.093449
-2,7,333.096675
-2,4,333.098646
-5,27,333.111107
-2,4,333.113
-1,10,333.11759
-1,2,333.11856
-1,9,333.122673
-2,7,333.125984
-3,6,333.128767
-3,7,333.132135
-3,3,333.133646
0,5,333.135987
-3,14,333.142523
-1,21,333.151965
0,3,333.153529
-1,12,333.159113
-1,2,333.160104
-2,6,333.163039
-2,5,333.165368
-4,27,333.178657
-4,17,333.186657
-2,19,333.195437
-1,1,333.196004
-2,5,333.198513
-3,14,333.206151
-1,3,333.207576
-3,14,333.214153
-1,1,333.214764
-1,1,333.215402
-2,5,333.217886
-1,3,333.219302
-2,4,333.221243
-1,2,333.222254
-1,1,333.222777
-2,5,333.225272
-1,1,333.225816
-3,13,333.231797
-2,4,333.233853
-2,3,333.235331
-3,8,333.239716
-2,22,333.251864
-1,8,333.256302
-1,1,333.256917
-2,11,333.262903
-2,11,333.271385
-2,13,333.278751
-2,11,333.283996
0,3,333.28969
-2,23,333.301379
-1,4,333.303303
-1,2,333.304392
-1,1,333.30493
-2,28,333.318516
-2,5,333.320951
-1,6,333.323728
-1,2,333.324686
-1,3,333.326114
-5,28,333.339955
-2,5,333.342832
-1,1,333.343559
1,7,333.346728
-1,1,333.347248
-1,3,333.348638
-3,5,333.35101
-1,14,333.358222
0,13,333.364392
-2,3,333.365865
-2,4,333.367877
-1,11,333.372997
-2,10,333.378248
1,5,333.38104
-1,1,333.381661
-1,2,333.382816
-1,1,333.383377
-2,3,333.384839
-1,10,333.389392
-2,18,333.397814
-1,5,333.400266
-2,3,333.401731
-1,2,333.402707
-2,9,333.407069
-1,14,333.413339
-4,31,333.428107
-1,1,333.428664
-6,12,333.434496
-2,5,333.436936
-1,2,333.437944
-1,6,333.44093
-3,3,333.442471
-3,14,333.449104
1,13,333.45536
-1,4,333.457248
-2,18,333.46681
-1,1,333.467444
-2,3,333.46923
-1,3,333.47081
-1,7,333.473972
-1,1,333.474501
-1,1,333.47504
-1,3,333.476448
-1,2,333.477441
-1,2,333.47847
-1,1,333.479
-1,5,333.481272
-2,9,333.485558
-1,1,333.48657
-1,5,333.489187
-4,20,333.498958
-2,4,333.501073
-3,10,333.506681
-2,14,333.522271
-1,9,333.537239
-1,1,333.538063
-1,3,333.539811
-1,2,333.540892
-1,3,333.54287
-2,6,333.545647
-2,17,333.554178
-1,3,333.555658
-1,15,333.562882
-1,3,333.56431
-3,9,333.569123
-1,4,333.571043
-2,5,333.573889
-1,2,333.574943
-1,1,333.575465
-1,10,333.580023
-3,18,334.7755
-1,10,334.780813
-1,5,334.783165
-3,7,334.78737
-2,4,334.792848
-1,3,334.794504
-6,24,334.806369
-1,4,334.808397
-1,1,334.808934
-1,1,334.809445
2,23,334.821116
-2,3,334.822586
-2,10,334.827416
-3,5,334.82987
-2,26,334.847859
-1,5,334.85025
-3,14,334.856987
-1,8,334.861216
-1,4,334.863386
-1,1,334.863914
-2,4,334.865865
-1,1,334.866418
-3,25,334.877675
-2,8,334.881432
-2,4,334.883349
-1,1,334.883869
-1,2,334.884825
-1,4,334.886689
-1,1,334.887255
-4,7,334.89077
-2,13,334.897497
-1,4,334.899653
-1,6,334.902792
-4,21,334.912425
-3,19,334.921031
-1,1,334.921629
-2,3,334.923378
-1,3,334.924803
-1,1,334.92532
-2,11,334.930423
-1,4,334.932263
0,13,334.938048
-3,15,334.944933
-1,1,334.945515
-2,6,334.948251
-1,1,334.948769
-1,6,334.951461
-1,4,334.953365
-2,16,334.96059
-2,3,334.962086
-1,3,334.963532
-3,8,334.967171
-1,2,334.968167
-1,3,334.969575
-1,1,334.97009
-1,3,334.971468
-3,12,334.97696
-1,11,334.98195
-2,16,334.989089
-3,27,335.001274
-2,7,335.004548
-3,13,335.011977
0,10,335.017179
-1,12,335.030056
-1,3,335.03158
-2,12,335.037041
-3,33,335.051989
-2,25,335.063404
-2,8,335.06718
-1,1,335.067724
-5,18,335.076122
-2,2,335.077141
-5,19,335.086184
-3,15,335.093327
0,15,335.100018
-3,5,335.102542
-1,1,335.103084
-1,6,335.105807
-1,12,335.111117
-1,1,335.11166
-1,2,335.112636
-2,3,335.114082
-1,1,335.114601
-1,9,335.118715
0,20,335.127617
-1,4,335.129484
-1,18,335.137737
-1,2,335.138725
-1,1,335.139334
0,5,335.14171
-4,24,335.152489
-1,4,335.154382
-1,2,335.155342
0,9,335.159487
-1,2,335.16045
-1,5,335.163016
-1,1,335.163998
-1,1,335.164943
1,21,335.177798
-2,8,335.182201
-1,5,335.184486
-3,12,335.189943
-1,3,335.191352
-1,2,335.192308
-1,1,335.192854
-1,3,335.194327
-1,1,335.194852
-1,1,335.195368
-2,2,335.196363
-1,1,335.196879
1,9,335.200916
-1,8,335.204549
-1,1,335.205078
-1,1,335.205591
-1,3,335.206973
-1,2,335.207925
-1,1,335.208517
-5,13,335.214789
0,18,335.222789
-1,5,335.225374
-2,5,335.227779
-1,6,335.230474
-1,3,335.231882
-3,4,335.233776
-1,1,335.234291
-1,4,335.236164
-1,4,335.237978
-1,3,335.239355
-3,7,335.242805
-2,6,335.24557
-1,3,335.246994
-1,29,335.263195
-2,2,335.264398
-3,20,335.274987
-2,4,335.276909
-4,15,336.561301
-2,9,336.565713
-2,4,336.56761
-2,17,336.575382
-2,2,336.576389
-1,3,336.577805
-1,5,336.580167
-1,1,336.580693
-1,1,336.581204
-1,1,336.581712
-1,1,336.582221
-1,2,336.583171
-2,6,336.585899
-5,8,336.589602
-1,7,336.592844
-1,3,336.594387
-2,8,336.598033
-2,10,336.602569
-4,6,336.605542
-2,9,336.609666
-6,18,336.618152
-1,5,336.620446
-1,5,336.622728
-3,8,336.626741
-2,20,336.63594
-1,3,336.637599
-1,4,336.639655
-1,2,336.640611
-1,1,336.641198
0,16,336.64851
-1,1,336.649036
-5,7,336.652317
-1,3,336.653712
-1,1,336.654228
-1,1,336.654734
-1,3,336.656162
-2,4,336.658206
-1,1,336.658734
-2,6,336.661506
-1,9,336.665522
-2,9,336.669691
-1,1,336.670222
-1,4,336.672279
0,6,336.675069
-1,11,336.680103
0,10,336.684659
-4,28,336.697923
-4,9,336.702097
-1,3,336.703664
-2,13,336.709617
-2,9,336.713692
-3,5,336.716054
-1,1,336.716573
-1,4,336.718523
-1,1,336.719096
-6,44,336.739612
-1,1,336.740169
-2,3,336.7416
-2,15,336.748342
-3,9,336.752804
-1,2,336.753826
-1,2,336.754951
-3,6,336.758185
-1,33,336.774388
-5,13,336.784505
-1,1,336.785174
0,9,336.791313
-1,6,336.797142
-5,23,336.809418
1,7,336.8128
1,7,336.816254
-1,4,336.818174
-1,1,336.818707
-1,1,336.819236
-2,2,336.820224
-1,1,336.820734
-4,9,336.825326
-2,5,336.827649
-1,3,336.829096
0,9,336.833355
-1,1,336.833883
0,8,336.837548
-2,7,336.840794
-2,3,336.842257
-1,5,336.844649
-1,1,336.845252
-3,11,336.850218
1,7,336.853338
-4,11,336.858434
-3,9,336.863257
-1,1,336.863816
0,26,336.87587
-1,6,336.879075
-2,3,336.880768
0,8,336.884993
-1,1,336.885552
-3,10,336.890297
-1,1,336.890937
-1,26,336.903056
-1,1,336.903677
1,17,336.912694
-2,3,336.914177
-4,31,336.928195
-1,1,336.928748
-2,23,336.939373
-2,9,336.94344
-2,9,336.94748
-1,2,336.948464
-2,4,336.950407
-1,1,336.950928
-1,1,336.951447
-1,2,336.952395
-1,2,336.953348
-1,1,336.953891
-1,1,336.954581
-3,17,336.962364
1,20,336.971804
-1,1,336.972363
-2,2,336.973364
-1,5,336.9757
-1,3,336.977106
-1,1,336.977621
-1,8,336.981246
-1,1,336.98177
-1,1,336.982287
0,16,336.989727
-7,41,337.008537
-1,8,337.012189
1,11,337.017312
-1,1,337.017854
-2,2,337.018854
-2,3,337.02028
1,10,337.024745
-1,3,337.026159
-1,2,337.027201
-1,9,337.037506
-1,2,337.038636
-2,2,337.04006
-1,1,337.041068
-1,5,337.043511
-2,8,337.047502
-1,4,337.049365
-1,2,337.050324
-1,7,337.053438
-2,2,337.054466
-1,1,337.05499
-3,23,338.355373
-1,1,338.355932
-1,2,338.356923
2,13,338.363038
-1,2,338.36409
-1,1,338.364644
-1,2,338.36561
-4,23,338.375907
-1,6,338.378712
-1,1,338.379257
-2,6,338.38211
-1,9,338.386158
-3,4,338.388113
-2,5,338.390431
-1,3,338.391815
-1,13,338.397832
-3,11,338.402833
-1,1,338.403402
-1,1,338.403926
-1,1,338.404444
-1,5,338.40677
-7,44,338.427138
-2,20,338.436226
-2,10,338.440832
0,14,338.447158
-1,5,338.449433
-1,2,338.450381
-1,8,338.454066
-2,2,338.455102
-1,1,338.455691
0,4,338.457737
-2,6,338.460481
-2,12,338.465866
-2,22,338.475782
-2,7,338.479022
-1,1,338.479572
-1,7,338.482691
-4,8,338.486896
-1,2,338.488614
-1,5,338.491917
-2,6,338.495688
-1,1,338.496303
-1,1,338.496904
-1,1,338.497496
-1,2,338.498594
-2,2,338.499738
-2,9,338.504412
-2,14,338.511596
-1,2,338.512743
-1,1,338.51334
0,14,338.519905
-3,10,338.52449
-1,1,338.525029
-1,8,338.528661
-1,2,338.529753
-1,5,338.532663
-1,2,338.538507
-4,15,338.559166
-1,1,338.559755
-1,2,338.560819
0,8,338.564896
-1,4,338.567348
-3,5,338.570875
-1,1,338.571421
-2,25,338.583554
-1,1,338.584093
-5,14,338.590451
1,12,338.596111
-1,6,338.598831
-2,2,338.599823
-1,6,338.602516
0,28,338.615195
-4,16,338.622416
-1,7,338.625653
-2,4,338.627641
-1,3,338.629052
2,12,338.63474
0,3,338.636174
-3,3,338.637702
-1,3,338.639093
-2,6,338.641814
-4,9,338.646065
-3,7,338.649329
-1,3,338.650719
-1,3,338.652104
-1,1,338.652715
-1,1,338.653319
-1,5,338.655609
-1,2,338.65656
-10,43,338.677329
-2,3,338.6788
-2,11,338.684091
-3,11,338.689177
-1,3,338.691001
-1,13,338.69676
-8,25,338.708586
-1,3,338.71005
-7,33,338.725995
-1,1,338.726553
-2,11,338.731654
-1,1,338.732194
-1,3,338.733609
-1,4,338.735417
-2,2,338.736523
-1,3,338.738133
1,15,338.745095
-3,16,338.75282
-6,19,338.762116
-1,1,338.762672
-1,1,338.763188
-2,2,338.764204
-1,2,338.765166
-1,1,338.76568
-1,1,338.766192
-1,3,338.767573
-1,16,338.775245
-1,1,338.7758
-2,11,338.78096
-1,1,338.781577
-1,3,338.783007
-2,2,338.784348
-1,1,338.785184
-1,1,338.786442
-2,5,338.789298
-2,2,338.79048
-2,2,338.791615
-1,3,338.793311
0,14,338.804905
-1,9,338.812391
-1,10,338.818425
-2,2,338.819482
-1,2,338.820561
-1,2,338.821524
-1,3,338.822905
-2,3,338.824583
-1,2,338.826124
-1,3,338.827564
-5,13,338.834374
-1,1,338.834932
-1,3,338.836322
-1,3,338.837704
-1,1,338.838217
-3,6,338.841664
-2,9,338.845812
-2,10,338.851178
-3,9,338.855365
-1,1,338.856013
0,4,338.858464
-1,3,338.859896
-2,2,338.860941
0,17,338.869434
3,17,338.878151
-1,1,338.878706
-1,2,340.153644
-1,3,340.156862
-1,1,340.15767
-1,2,340.158916
-3,11,340.164146
0,7,340.167516
-1,4,340.169909
0,4,340.172268
-1,9,340.177272
-1,25,340.191524
-1,5,340.194056
-1,1,340.194716
-1,1,340.195265
-3,14,340.201607
-1,8,340.205517
-1,3,340.207026
-1,1,340.207554
-1,1,340.208066
-1,5,340.21053
-3,4,340.212462
-2,8,340.216067
-1,1,340.216578
-1,2,340.217533
-2,4,340.219644
-1,1,340.220179
-1,7,340.223483
-1,1,340.224024
-1,1,340.224541
-4,28,340.238026
-2,6,340.240799
-1,1,340.241321
1,18,340.249486
0,14,340.256697
-1,9,340.261112
-1,10,340.265927
-1,3,340.267431
-2,5,340.269956
-1,9,340.274506
-1,1,340.2751
-4,15,340.282009
-1,1,340.282568
-1,2,340.283591
0,12,340.289252
-3,8,340.293432
-1,2,340.294421
-1,1,340.294947
-1,5,340.300099
-3,3,340.301824
-3,7,340.30536
-3,5,340.307892
-2,6,340.31165
-1,3,340.31324
-1,18,340.322022
-3,5,340.324825
-2,2,340.325986
0,10,340.330985
-1,3,340.33258
-1,2,340.333555
-1,6,340.336332
-1,1,340.336868
-5,19,340.345609
-1,1,340.346185
-1,6,340.349127
-1,1,340.349667
-1,1,340.350185
2,15,340.35801
-1,4,340.360422
-1,3,340.36315
-2,5,340.365666
-1,1,340.366197
-1,1,340.367649
-1,1,340.370554
-4,15,340.379161
0,6,340.3821
1,20,340.392552
-1,3,340.394109
-1,2,340.395092
-2,7,340.39827
-1,1,340.398792
-1,2,340.400001
-1,1,340.40055
-1,1,340.401069
-1,2,340.402089
0,4,340.404199
-1,1,340.404807
-1,3,340.406425
-2,11,340.412501
-2,4,340.414411
-1,3,340.415986
-1,1,340.416538
-1,4,340.418399
-1,1,340.418917
-1,5,340.421166
-2,14,340.429062
-2,15,340.437111
-1,1,340.437665
-2,4,340.44041
-2,4,340.442406
0,14,340.449878
-1,2,340.451086
-1,3,340.452736
-1,5,340.455937
-1,2,340.457117
-4,27,340.469952
-2,5,340.47312
-2,28,340.486345
-2,17,340.495705
-3,5,340.498259
-1,1,340.498793
-3,5,340.501152
-1,3,340.503235
-2,14,340.509791
-1,1,340.510687
-1,1,340.511706
-1,1,340.512431
-1,1,340.513047
1,11,340.518202
-2,6,340.521565
-1,1,340.522119
0,4,340.524002
-1,5,340.526487
1,7,340.530287
-1,2,340.531281
-1,7,340.53511
-7,41,340.575059
-1,4,340.577528
-1,1,340.578107
-1,21,340.588896
-5,35,340.606932
-2,4,340.608861
0,7,340.6122
-4,14,340.6186
-1,1,340.619144
-5,18,340.627478
-2,4,340.629475
-1,2,340.630438
-1,2,340.631398
-1,7,340.634535
-2,7,340.638264
-1,1,340.638875
-1,5,340.641575
-1,3,340.643251
-3,3,340.645087
-2,6,340.648215
-2,4,340.650116
-6,10,340.654737
-1,2,340.655682
-1,2,340.656758
-1,2,340.657744
-1,21,340.66714
0,11,340.672168
-2,3,340.673611
-4,7,340.676938
-1,2,340.6779
-2,10,340.682412
-1,14,340.688803
-1,1,340.689343
0,16,340.696674
-1,1,340.697218
-2,17,342.027993
-1,1,342.028559
0,4,342.030465
-1,4,342.032313
-1,1,342.032831
-2,13,342.040829
-4,10,342.046478
-1,1,342.047111
-3,6,342.050528
-3,19,342.075204
-1,1,342.075839
-1,1,342.076457
-1,3,342.078046
-1,1,342.078582
-1,1,342.079102
-2,3,342.080539
-1,10,342.086548
-1,1,342.087197
-1,1,342.087802
0,6,342.091239
-1,1,342.091861
-1,1,342.092506
-1,8,342.096558
-2,7,342.099813
-3,8,342.103689
-4,9,342.108012
-1,5,342.110522
-1,3,342.111926
-2,12,342.118007
-2,4,342.119899
-3,37,342.137441
-1,2,342.138422
-2,4,342.140344
-1,8,342.144689
-1,6,342.147419
-4,14,342.154181
-1,3,342.155611
0,12,342.161603
-3,14,342.16867
-1,1,342.169216
-1,1,342.169729
-2,9,342.174459
-1,3,342.176076
-1,2,342.177071
-1,1,342.177593
-2,4,342.179457
-3,11,342.186621
-2,10,342.191881
-2,3,342.193331
-1,1,342.193866
-3,4,342.195809
-2,6,342.19875
-2,8,342.202379
-1,1,342.202896
-1,3,342.204283
1,19,342.213153
-5,11,342.2183
-2,16,342.226028
-2,20,342.242509
-1,5,342.246169
-1,2,342.250528
-2,16,342.263854
-1,6,342.268456
-3,9,342.272722
-1,3,342.27421
-1,1,342.274812
-1,2,342.276108
-1,1,342.276729
-1,3,342.278148
-1,7,342.281266
-2,3,342.282693
-1,6,342.285969
-2,4,342.287867
-1,13,342.294946
-2,7,342.298386
-1,1,342.298906
-1,3,342.301895
-2,5,342.3046
-1,2,342.30557
-1,8,342.31045
0,11,342.319101
-1,3,342.321224
-2,6,342.32705
-1,1,342.327826
-1,1,342.328438
-1,1,342.329021
-1,5,342.333414
-4,27,342.352566
-1,1,342.353225
-1,5,342.358319
-1,3,342.360527
-2,12,342.373397
1,17,342.388955
-1,1,342.389611
-1,3,342.391514
-1,1,342.392765
-1,2,342.394384
-1,2,342.396854
-1,1,342.397424
-1,2,342.398861
-3,7,342.405961
-2,8,342.413259
-2,6,342.42015
-1,1,342.420754
-3,8,342.428022
-2,5,342.433269
-2,5,342.438368
-3,6,342.443086
-2,7,342.451252
-1,3,342.454872
-1,1,342.455584
-1,8,342.463411
1,8,342.470405
-1,1,342.471035
-1,1,342.4716
-1,1,342.472156
-2,3,342.476361
-2,3,342.478121
0,7,342.483426
0,5,342.485774
-1,1,342.486299
-4,10,342.491625
-1,10,342.497187
-1,1,342.497884
-1,1,342.498484
-1,8,342.502187
-2,5,342.504911
-2,9,342.509595
-2,3,342.511284
-1,7,342.515005
-1,1,342.515545
-1,1,342.516062
-2,4,342.517937
-2,3,342.519419
-1,5,342.521981
-1,1,342.522529
-1,4,342.524402
-1,9,342.528427
-1,2,342.529466
-1,4,342.531536
-1,1,342.532071
-1,4,342.533929
-3,26,342.554079
1,8,342.561
-2,19,342.583458
-3,15,342.598484
-1,1,342.599078
-1,1,342.599659
-2,8,342.606228
-1,1,342.608951
-1,6,342.612709
-1,15,342.627305
-1,3,342.629749
-1,1,342.63149
-1,1,342.633821
-1,3,342.635581
-1,1,342.636146
-1,8,342.642422
-7,30,342.671626
-2,21,342.694238
-2,4,342.698342
-2,7,342.705898
-3,13,342.716373
-1,9,342.727132
-1,1,342.728153
-6,35,344.087951
-1,6,344.091062
-1,29,344.105547
-1,9,344.109856
-1,5,344.112649
-3,11,344.117773
-1,1,344.1183
-1,2,344.119514
-1,1,344.120246
-1,11,344.125332
-1,1,344.125866
-2,6,344.129229
-1,1,344.12978
-1,8,344.133355
-1,1,344.13387
-2,6,344.137312
-1,1,344.13786
-1,1,344.138389
-1,2,344.139351
-1,2,344.140307
-2,3,344.141778
1,9,344.146298
0,23,344.15743
-1,2,344.158491
-1,1,344.159414
-1,1,344.160094
-2,4,344.162083
-1,14,344.168587
-1,2,344.169576
0,11,344.174775
-1,1,344.175339
-1,1,344.175892
-1,1,344.176567
-1,1,344.177268
-3,5,344.179678
0,9,344.184545
-1,1,344.185101
-1,1,344.185674
-5,18,344.19496
-1,1,344.195487
-2,8,344.199259
-4,9,344.20349
-2,4,344.205384
-2,13,344.2114
1,8,344.215378
-1,3,344.216816
-3,9,344.220931
-1,3,344.222556
-2,4,344.224487
-1,9,344.228568
-2,6,344.231715
-1,5,344.234023
-1,2,344.234984
-2,4,344.236862
-2,4,344.238818
-1,5,344.241103
-1,4,344.242957
-1,3,344.24435
-1,2,344.245298
-1,1,344.24611
-1,1,344.247204
-1,2,344.24828
-1,1,344.248801
-1,5,344.251048
-1,4,344.252881
-1,1,344.253468
-1,4,344.255882
-1,1,344.256455
-5,17,344.264512
-1,12,344.270215
-3,11,344.275458
-1,1,344.276009
-1,3,344.277961
-3,7,344.281452
-3,19,344.29113
-2,13,344.299102
-1,5,344.307325
-4,12,344.314373
-1,4,344.316736
-1,3,344.31895
-1,1,344.319577
-2,9,344.323786
-1,1,344.324366
-5,15,344.33174
-2,11,344.337673
-4,14,344.344945
-1,1,344.345501
-1,10,344.350562
-2,7,344.354364
-2,6,344.358916
-1,2,344.36005
-2,8,344.363932
-1,2,344.365416
-1,8,344.369094
-1,1,344.369626
-4,36,344.387169
-1,3,344.388882
-1,11,344.394054
-1,3,344.395488
-1,1,344.396109
-1,3,344.397947
-1,1,344.398487
-2,6,344.401329
-3,23,344.412847
-1,1,344.413466
-4,8,344.417335
-1,3,344.418751
-4,7,344.422163
-1,2,344.423156
-5,12,344.429231
0,22,344.439205
-1,1,344.439744
-1,1,344.440331
-1,20,344.44961
-1,23,344.460297
-2,2,344.461459
-1,1,344.462008
-1,1,344.462814
-1,1,344.463511
0,12,344.469863
-1,5,344.472173
-1,1,344.47269
-3,18,344.481774
-1,11,344.487681
-1,5,344.490233
-3,14,344.496822
-1,1,344.497388
0,20,344.506487
-1,1,344.50704
-1,4,344.509015
-2,4,344.51106
-2,19,344.521314
-2,9,344.525773
-1,5,344.528129
-2,13,344.534099
-4,17,344.542265
-5,21,344.551898
-1,3,344.55335
-1,5,344.555958
-4,11,344.561067
-2,6,344.564586
-2,4,344.574985
-5,17,344.590297
-1,2,344.591295
-1,1,344.591814
-6,22,344.602051
-3,4,344.604229
-1,1,344.604816
-1,1,344.605397
-2,20,344.614935
-1,1,344.615476
-2,6,344.618876
-2,9,345.93853
-1,6,345.941493
-2,14,345.948623
-1,2,345.94962
-2,2,345.950624
-1,4,345.952473
0,7,345.95633
-1,5,345.95928
-1,1,345.959905
-2,27,345.97262
-2,6,345.975562
-2,12,345.98124
2,17,345.989267
-1,1,345.989889
-1,1,345.990416
-2,19,345.999285
-1,1,345.999852
-1,2,346.000804
-1,6,346.003713
-1,2,346.004885
-2,30,346.018605
-2,8,346.022741
0,10,346.027543
-2,2,346.028592
0,7,346.031835
-1,1,346.03239
0,8,346.036299
-4,7,346.039738
0,8,346.043474
-1,1,346.044011
-1,6,346.046734
-2,6,346.049548
-1,1,346.050141
-2,8,346.054482
-2,2,346.055508
-1,1,346.05603
-1,1,346.056541
-1,2,346.057485
-2,7,346.060921
-2,21,346.07208
-1,1,346.072796
-2,2,346.080316
-1,1,346.081395
-1,1,346.084125
-1,1,346.086426
-1,1,346.089303
-2,5,346.094113
-1,1,346.094695
-2,4,346.096717
-2,8,346.100835
-5,31,346.1151
-2,2,346.116136
-1,7,346.119256
-2,4,346.121671
-1,1,346.12243
-1,10,346.126974
0,15,346.134973
-2,12,346.140897
-1,4,346.142798
-2,6,346.146331
-1,1,346.146877
-3,9,346.152779
-1,1,346.153611
-4,14,346.160705
-1,7,346.164138
-2,3,346.165602
0,5,346.168067
-1,6,346.171119
-3,8,346.175398
-2,8,346.179551
1,7,346.182888
-1,1,346.183416
-1,2,346.184429
2,10,346.189013
-1,1,346.189537
-2,2,346.19057
-2,2,346.191738
-3,8,346.195467
-1,2,346.196543
-1,2,346.197518
-1,1,346.198039
-1,2,346.198991
-1,2,346.199946
-1,1,346.200459
-8,29,346.215116
-1,1,346.215737
-1,6,346.21861
-1,1,346.219142
-1,5,346.221432
-2,6,346.224321
-2,4,346.226224
-1,3,346.227613
-2,4,346.229534
-1,3,346.23092
-1,9,346.235054
-4,17,346.244016
-1,1,346.244571
-2,8,346.248408
-1,7,346.251615
0,19,346.261983
-1,2,346.263169
-3,3,346.264852
-2,2,346.265867
-3,20,346.275109
-2,12,346.280851
-1,4,346.282728
-1,6,346.285532
-1,11,346.290952
-2,7,346.294393
-1,12,346.30044
-1,2,346.301644
-1,1,346.302267
-1,1,346.302915
-3,7,346.308453
-1,25,346.32253
-1,5,346.324827
-1,6,346.32866
-1,1,346.329695
-2,6,346.33326
-1,2,346.33452
-3,12,346.34099
-1,6,346.344546
-1,2,346.345599
-1,1,346.346186
-3,7,346.349501
-1,1,346.350028
-1,1,346.350584
-3,11,346.35664
-1,1,346.357309
-2,2,346.358366
-2,3,346.360696
-1,1,346.361493
-1,8,346.365657
-2,15,346.372716
-1,2,346.373706
-2,8,346.377524
-4,24,346.388683
-2,9,346.39414
-1,9,346.398205
-1,2,346.399171
-2,6,346.402019
-1,3,346.403663
-3,9,346.40821
-2,21,346.417748
-1,2,346.418751
-1,5,346.421125
-2,9,346.425307
-1,3,346.426781
-1,1,346.42732
-1,6,346.430108
-1,1,346.430632
-2,3,346.432056
-1,1,346.432566
-1,1,346.433097
-1,2,346.434048
-1,1,346.43456
-2,4,346.43643
-4,21,346.446159
-1,1,346.446727
-1,2,346.447738
-5,11,346.452831
-2,6,346.455724
-1,1,346.456266
-1,1,346.456793
-2,2,346.457787
