gev_tdlam_before,optimgain,EpRewMean,ev_tdlam_before,GEpLenMean,Iteration,GEpRewMean,gmeankl,surrgain,entloss,gsurrgain,entropy,gentloss,EpLenMean,trial,TimeElapsed,meankl,gentropy,goptimgain
-0.014072775840759277,0.032259,-1.4,-0.05366206169128418,7.3,131,-1.4,0.014839407,0.032259,0.0,0.045947704,1.5953567,0.0,6.075,0,219.91586875915527,0.01509926,1.5949514,0.045947704
-0.20964360237121582,0.031509135,-1.425,-0.03703510761260986,6.3,132,-1.425,0.016117176,0.031509135,0.0,0.04158764,1.5951124,0.0,4.625,0,221.638179063797,0.015419799,1.5937657,0.04158764
-0.28349757194519043,0.032479122,-1.5,-0.08733963966369629,6.9,133,-1.5,0.01848014,0.032479122,0.0,0.031609386,1.5951263,0.0,7.95,0,223.356281042099,0.015389256,1.5916433,0.031609386
-0.01976454257965088,0.041986547,-1.35,-0.03389906883239746,6.75,134,-1.35,0.015141167,0.041986547,0.0,0.043907944,1.5950675,0.0,6.975,0,225.0740249156952,0.015440896,1.5946726,0.043907944
-0.2513233423233032,0.03759885,-1.325,-0.0469517707824707,6.3,135,-1.325,0.017867232,0.03759885,0.0,0.03853872,1.5951765,0.0,7.125,0,226.72311902046204,0.015350273,1.5922639,0.03853872
0.021811366081237793,0.04176124,-1.575,-0.03036320209503174,6.55,136,-1.575,0.017345577,0.04176124,0.0,0.045729615,1.59516,0.0,6.225,0,228.36265802383423,0.015385458,1.5924662,0.045729615
-0.13122248649597168,0.02842493,-1.575,-0.08872497081756592,8.325,137,-1.575,0.015610363,0.02842493,0.0,0.043884777,1.5951518,0.0,6.325,0,230.03900408744812,0.015367899,1.5942397,0.043884777
0.05049324035644531,0.04138855,-1.5,0.0419161319732666,4.925,138,-1.5,0.017159507,0.04138855,0.0,0.043180496,1.595347,0.0,6.225,0,231.70551085472107,0.015128993,1.5927379,0.043180496
-0.07771694660186768,0.043215502,-1.725,-0.03641355037689209,6.35,139,-1.725,0.017929684,0.043215502,0.0,0.040723104,1.5949284,0.0,5.475,0,233.4660987854004,0.01557213,1.5921292,0.040723104
-0.018656134605407715,0.037277,-1.3,-0.23559224605560303,4.925,140,-1.3,0.015368208,0.037277,0.0,0.0344529,1.5951843,0.0,6.0,0,235.17834997177124,0.015320312,1.594563,0.0344529
-0.28946733474731445,0.043866348,-1.675,-0.010205745697021484,5.775,141,-1.675,0.016558452,0.043866348,0.0,0.038632832,1.5952458,0.0,5.2,0,236.93928909301758,0.015210102,1.5933154,0.038632832
-0.32816529273986816,0.03681031,-1.475,-0.07272589206695557,5.775,142,-1.475,0.016249236,0.03681031,0.0,0.044880934,1.5951313,0.0,7.15,0,238.74426794052124,0.015356494,1.5936153,0.044880934
-0.13084912300109863,0.04017631,-1.45,-0.005393266677856445,5.95,143,-1.45,0.018137565,0.04017631,0.0,0.05177742,1.5951532,0.0,6.875,0,240.7094419002533,0.0153264,1.5918875,0.05177742
-0.17834675312042236,0.047296796,-1.4,0.048741161823272705,6.6,144,-1.4,0.015050893,0.047296796,0.0,0.03168767,1.5948764,0.0,5.3,0,242.59016704559326,0.015679173,1.5947118,0.03168767
-0.12409734725952148,0.038700342,-1.45,-0.09283912181854248,6.775,145,-1.45,0.015951386,0.038700342,0.0,0.05162768,1.5951679,0.0,5.9,0,245.20020985603333,0.015334277,1.5938841,0.05162768
-0.22237491607666016,0.05097232,-1.975,-0.05509638786315918,6.65,146,-1.975,0.017649416,0.05097232,0.0,0.0412099,1.5952016,0.0,6.725,0,247.21691393852234,0.015309326,1.5923545,0.0412099
0.042009592056274414,0.037892736,-1.6,-0.10892844200134277,8.475,147,-1.6,0.01746248,0.037892736,0.0,0.045544036,1.5954188,0.0,6.125,0,249.17233395576477,0.0149987545,1.592581,0.045544036
-0.0507047176361084,0.037651762,-1.675,0.03586035966873169,5.15,148,-1.675,0.014817215,0.037651762,0.0,0.05350769,1.595349,0.0,6.425,0,251.13867378234863,0.015129343,1.5950197,0.05350769
-0.3921549320220947,0.045064114,-1.7,-0.12232589721679688,6.925,149,-1.7,0.016129112,0.045064114,0.0,0.032868132,1.5951546,0.0,6.4,0,252.9012987613678,0.0153635675,1.5937157,0.032868132
-0.2891089916229248,0.041678116,-1.675,-0.024599909782409668,6.875,150,-1.675,0.017274808,0.041678116,0.0,0.05093027,1.5951872,0.0,6.425,0,254.69431805610657,0.0153364055,1.5926067,0.05093027
-0.18614709377288818,0.03982084,-1.6,-0.10226213932037354,4.3,151,-1.6,0.015983418,0.03982084,0.0,0.043830454,1.5954034,0.0,6.3,0,256.51190996170044,0.015043932,1.5939987,0.043830454
-0.3294861316680908,0.030170467,-1.275,-0.19108903408050537,6.4,152,-1.275,0.01879089,0.030170467,0.0,0.038135666,1.5951422,0.0,6.35,0,258.30891394615173,0.015297843,1.5913371,0.038135666
-0.3249194622039795,0.03263434,-1.95,-0.08562946319580078,5.875,153,-1.95,0.018493704,0.03263434,0.0,0.048557717,1.5948205,0.0,7.725,0,260.2760307788849,0.015770061,1.5916934,0.048557717
-0.027167797088623047,0.03256357,-1.475,-0.24511194229125977,4.775,154,-1.475,0.016745774,0.03256357,0.0,0.05702267,1.5947537,0.0,6.9,0,262.06195974349976,0.015862,1.5930158,0.05702267
-0.11217379570007324,0.032220323,-1.325,0.1078484058380127,6.0,155,-1.325,0.017001076,0.032220323,0.0,0.037700996,1.5952449,0.0,4.675,0,263.90817308425903,0.015246936,1.5929582,0.037700996
-0.14348673820495605,0.03954279,-1.525,0.06300348043441772,6.275,156,-1.525,0.017539952,0.03954279,0.0,0.061274987,1.595182,0.0,6.075,0,265.7330527305603,0.015326116,1.5924258,0.061274987
-0.019053936004638672,0.04125967,-1.45,-0.17965853214263916,5.1,157,-1.45,0.01701573,0.04125967,0.0,0.043889396,1.5949862,0.0,6.65,0,267.54093313217163,0.015575812,1.5929031,0.043889396
0.004464924335479736,0.04111798,-1.75,-0.05401182174682617,5.6,158,-1.75,0.0170568,0.04111798,0.0,0.04701435,1.5951511,0.0,7.05,0,269.3534150123596,0.015382117,1.592937,0.04701435
-0.1444535255432129,0.051223032,-1.775,-0.08609628677368164,4.675,159,-1.775,0.017139608,0.051223032,0.0,0.03964565,1.5951482,0.0,6.6,0,271.23635506629944,0.015400473,1.59272,0.03964565
-0.18092215061187744,0.024797853,-1.55,-0.015312433242797852,6.45,160,-1.55,0.019170623,0.024797853,0.0,0.05315592,1.5953696,0.0,7.4,0,273.03122878074646,0.015090888,1.5909406,0.05315592
0.05280303955078125,0.039189033,-1.6,0.07319283485412598,5.9,161,-1.6,0.016855255,0.039189033,0.0,0.04521601,1.5950842,0.0,5.825,0,274.817724943161,0.015447201,1.5930501,0.04521601
0.06905347108840942,0.031261526,-1.75,-0.10746979713439941,7.225,162,-1.75,0.017061373,0.031261526,0.0,0.0444064,1.5952448,0.0,7.275,0,276.543753862381,0.015233649,1.5928353,0.0444064
-0.33812999725341797,0.03777661,-1.4,-0.02362382411956787,5.6,163,-1.4,0.016842872,0.03777661,0.0,0.04939731,1.5950681,0.0,5.9,0,278.41967391967773,0.015485433,1.5931077,0.04939731
-0.30445218086242676,0.030342732,-1.25,-0.03427469730377197,6.525,164,-1.25,0.01830972,0.030342732,0.0,0.039884135,1.595093,0.0,6.15,0,280.5811650753021,0.015408749,1.5918444,0.039884135
-0.08005070686340332,0.04186769,-1.4,-0.10048365592956543,6.525,165,-1.4,0.015897382,0.04186769,0.0,0.04213897,1.595345,0.0,7.2,0,282.4927170276642,0.01512047,1.5941026,0.04213897
0.04828238487243652,0.028997412,-1.525,-0.18276166915893555,5.325,166,-1.525,0.016879536,0.028997412,0.0,0.046156198,1.5948453,0.0,7.575,0,284.36622500419617,0.015734347,1.5929866,0.046156198
-0.3127394914627075,0.038706437,-1.825,-0.029957294464111328,5.1,167,-1.825,0.017843802,0.038706437,0.0,0.046260443,1.594781,0.0,7.8,0,286.24962091445923,0.01573887,1.5921054,0.046260443
-0.2115391492843628,0.042895205,-1.7,-0.012885212898254395,5.75,168,-1.7,0.017686602,0.042895205,0.0,0.02900306,1.5949907,0.0,9.025,0,288.20589303970337,0.015549963,1.5923884,0.02900306
-0.08069097995758057,0.039899662,-1.7,-0.10332036018371582,6.225,169,-1.7,0.01662141,0.039899662,0.0,0.04688579,1.5950294,0.0,6.9,0,290.0164749622345,0.015511118,1.593266,0.04688579
-0.16960954666137695,0.044554714,-1.5,0.0008838176727294922,5.325,170,-1.5,0.018639147,0.044554714,0.0,0.040280305,1.5950017,0.0,5.9,0,291.97401213645935,0.015537533,1.5914128,0.040280305
-0.15867149829864502,0.04016583,-1.375,-0.08362793922424316,7.1,171,-1.375,0.017329002,0.04016583,0.0,0.051429417,1.5949512,0.0,6.825,0,293.8185489177704,0.015605176,1.5926085,0.051429417
-0.1182326078414917,0.035658628,-1.475,-0.09276401996612549,7.5,172,-1.475,0.017546609,0.035658628,0.0,0.045535456,1.5949719,0.0,5.3,0,296.0051910877228,0.015590422,1.5924443,0.045535456
-0.15789997577667236,0.036595516,-1.4,-0.030528783798217773,5.95,173,-1.4,0.015919782,0.036595516,0.0,0.05030138,1.5949886,0.0,5.525,0,298.00250792503357,0.015536971,1.5938361,0.05030138
-0.12394297122955322,0.044187218,-1.55,-0.034302473068237305,4.475,174,-1.55,0.017845558,0.044187218,0.0,0.046679482,1.5947258,0.0,5.15,0,299.8290841579437,0.015851816,1.5920942,0.046679482
-0.07829391956329346,0.035026446,-1.5,-0.1695246696472168,4.8,175,-1.5,0.016406253,0.035026446,0.0,0.043342233,1.5951715,0.0,6.5,0,301.70734786987305,0.015313849,1.5934944,0.043342233
-0.09347236156463623,0.040735546,-1.6,0.014686107635498047,4.9,176,-1.6,0.016234187,0.040735546,0.0,0.043187376,1.5950384,0.0,7.3,0,303.5225110054016,0.01547264,1.5935636,0.043187376
-0.21928679943084717,0.04514212,-1.375,-0.18635594844818115,4.675,177,-1.375,0.01646637,0.04514212,0.0,0.053501405,1.5948932,0.0,5.8,0,305.29213881492615,0.015676638,1.5934364,0.053501405
-0.2419649362564087,0.03399548,-1.35,0.03849703073501587,7.2,178,-1.35,0.016133305,0.03399548,0.0,0.04647131,1.5954443,0.0,4.925,0,307.06077790260315,0.014997404,1.5937265,0.04647131
-0.20576262474060059,0.038481064,-1.625,-0.16159677505493164,5.225,179,-1.625,0.016955521,0.038481064,0.0,0.0520917,1.5951252,0.0,7.85,0,308.87059712409973,0.015353987,1.5929673,0.0520917
-0.24223041534423828,0.036852818,-1.6,-0.013945579528808594,5.775,180,-1.6,0.018054094,0.036852818,0.0,0.034255642,1.5945654,0.0,7.225,0,310.7135319709778,0.016027806,1.591961,0.034255642
-0.02322399616241455,0.03869081,-1.7,-0.033794283866882324,8.475,181,-1.7,0.015771221,0.03869081,0.0,0.047239512,1.595125,0.0,8.375,0,312.4584608078003,0.015390443,1.5941327,0.047239512
-0.20028769969940186,0.03673282,-1.325,0.014241516590118408,8.475,182,-1.325,0.017023299,0.03673282,0.0,0.041174572,1.5952394,0.0,5.25,0,314.35117506980896,0.015264491,1.5929456,0.041174572
-0.12431609630584717,0.04157234,-1.75,-0.0779958963394165,6.2,183,-1.75,0.016129395,0.04157234,0.0,0.040362265,1.595042,0.0,6.975,0,316.1402521133423,0.015459804,1.5936762,0.040362265
-0.18282973766326904,0.033197768,-1.35,-0.027766823768615723,5.175,184,-1.35,0.01473128,0.033197768,0.0,0.05440198,1.5951545,0.0,7.475,0,318.01168513298035,0.015318548,1.5952238,0.05440198
-0.20561230182647705,0.046913248,-1.225,-0.027318596839904785,5.75,185,-1.225,0.017113462,0.046913248,0.0,0.037912276,1.5951977,0.0,4.425,0,319.9050569534302,0.015311783,1.5928351,0.037912276
-0.009256601333618164,0.04268541,-1.475,-0.23324060440063477,7.3,186,-1.475,0.017414771,0.04268541,0.0,0.048431195,1.5950525,0.0,7.5,0,321.9750039577484,0.0154951755,1.5925691,0.048431195
-0.18000173568725586,0.033397514,-1.35,-0.06337988376617432,8.725,187,-1.35,0.021354344,0.033397514,0.0,0.056701254,1.5948794,0.0,5.575,0,323.92083191871643,0.01568307,1.5889246,0.056701254
-0.11893033981323242,0.039232016,-1.3,-0.4311870336532593,7.2,188,-1.3,0.015535252,0.039232016,0.0,0.04004644,1.5953335,0.0,4.5,0,325.87711787223816,0.015113205,1.5944594,0.04004644
-0.05050182342529297,0.04774797,-1.725,-0.14546680450439453,8.35,189,-1.725,0.020708425,0.04774797,0.0,0.034069248,1.5950314,0.0,5.55,0,327.7282898426056,0.01547431,1.5896227,0.034069248
-0.11093878746032715,0.032292053,-1.425,-0.03354668617248535,8.65,190,-1.425,0.020181432,0.032292053,0.0,0.039454352,1.5953667,0.0,6.075,0,329.51571393013,0.015116437,1.5902145,0.039454352
-0.09290099143981934,0.02635395,-1.325,-0.2093644142150879,6.275,191,-1.325,0.013864633,0.02635395,0.0,0.035195496,1.5951321,0.0,5.725,0,331.22865772247314,0.015363814,1.5960093,0.035195496
-0.1756521463394165,0.0421427,-1.225,0.07586419582366943,5.225,192,-1.225,0.020512827,0.0421427,0.0,0.04058983,1.5950844,0.0,5.55,0,333.00221586227417,0.015440065,1.5900712,0.04058983
-0.15115320682525635,0.034744028,-1.275,0.05992156267166138,5.15,193,-1.275,0.017078103,0.034744028,0.0,0.04233759,1.5951234,0.0,5.05,0,334.82123589515686,0.015432464,1.5929288,0.04233759
-0.24597489833831787,0.033518776,-1.7,0.003975927829742432,5.475,194,-1.7,0.022037396,0.033518776,0.0,0.039160755,1.5949287,0.0,7.925,0,336.67200088500977,0.01561208,1.5886909,0.039160755
-0.041496992111206055,0.035947718,-1.5,-0.1543947458267212,5.175,195,-1.5,0.015637178,0.035947718,0.0,0.03554213,1.5951364,0.0,6.825,0,338.743145942688,0.015419543,1.5943743,0.03554213
0.028689324855804443,0.038438503,-1.8,-0.0776216983795166,6.7,196,-1.8,0.018325051,0.038438503,0.0,0.045884274,1.5953057,0.0,8.325,0,340.6049997806549,0.015232792,1.5918558,0.045884274
-0.02718222141265869,0.037018206,-1.675,-0.13828086853027344,7.275,197,-1.675,0.02167406,0.037018206,0.0,0.050125197,1.5952313,0.0,5.525,0,342.42603302001953,0.015283953,1.5889094,0.050125197
0.05947977304458618,0.04056262,-1.525,-0.028646469116210938,7.3,198,-1.525,0.017322168,0.04056262,0.0,0.044842094,1.5947695,0.0,6.075,0,344.26168489456177,0.015816707,1.5927124,0.044842094
-0.16763532161712646,0.04153971,-1.75,-0.03954005241394043,6.4,199,-1.75,0.022476232,0.04153971,0.0,0.04553318,1.594932,0.0,7.2,0,346.0371689796448,0.015644588,1.5880682,0.04553318
0.060359060764312744,0.03147745,-1.55,0.04525476694107056,6.825,200,-1.55,0.018236136,0.03147745,0.0,0.04404813,1.5953557,0.0,6.875,0,347.8352999687195,0.015076759,1.5919902,0.04404813
-0.18110716342926025,0.04715667,-1.45,-0.08993017673492432,6.35,201,-1.45,0.01790699,0.04715667,0.0,0.047630213,1.595005,0.0,4.9,0,349.84660387039185,0.015572001,1.5921478,0.047630213
-0.13816511631011963,0.03834466,-1.25,-0.033023953437805176,8.95,202,-1.25,0.019276325,0.03834466,0.0,0.039879736,1.5950339,0.0,4.425,0,351.72104597091675,0.015508723,1.590999,0.039879736
0.02104806900024414,0.03993383,-1.55,0.02555227279663086,5.375,203,-1.55,0.016884115,0.03993383,0.0,0.047225475,1.595158,0.0,8.1,0,354.232540845871,0.015362863,1.5930922,0.047225475
-0.11788225173950195,0.03851281,-1.85,-0.22818398475646973,6.275,204,-1.85,0.017058339,0.03851281,0.0,0.034651842,1.5949837,0.0,6.45,0,356.20628905296326,0.015548965,1.5931001,0.034651842
-0.0726693868637085,0.051264144,-1.45,-0.06427204608917236,7.5,205,-1.45,0.014775352,0.051264144,0.0,0.047586516,1.5950658,0.0,4.75,0,358.1622939109802,0.0154352505,1.5950809,0.047586516
-0.056108951568603516,0.036971502,-1.475,-0.05767834186553955,6.275,206,-1.475,0.014417539,0.036971502,0.0,0.037551522,1.5951724,0.0,6.25,0,360.0999319553375,0.01531145,1.595486,0.037551522
-0.23796093463897705,0.033736274,-1.625,0.04207688570022583,5.75,207,-1.625,0.016573444,0.033736274,0.0,0.041928407,1.5950792,0.0,6.8,0,361.98258090019226,0.015500478,1.5934911,0.041928407
0.023666203022003174,0.039661724,-1.5,-0.024937748908996582,6.925,208,-1.5,0.017915811,0.039661724,0.0,0.043479096,1.594845,0.0,5.8,0,363.74835300445557,0.015717,1.5922383,0.043479096
0.014298558235168457,0.032490008,-1.55,-0.12083709239959717,9.05,209,-1.55,0.016599149,0.032490008,0.0,0.041146606,1.5949942,0.0,7.525,0,365.52313804626465,0.015575685,1.5934584,0.041146606
-0.029445886611938477,0.032307953,-1.8,-0.012835025787353516,6.55,210,-1.8,0.018515665,0.032307953,0.0,0.03193584,1.5951307,0.0,8.925,0,367.31883096694946,0.015419055,1.5915186,0.03193584
-0.08596312999725342,0.032769788,-1.55,-0.00604093074798584,7.7,211,-1.55,0.018597074,0.032769788,0.0,0.03374648,1.5949811,0.0,9.025,0,369.120512008667,0.015508516,1.5914698,0.03374648
-0.1333308219909668,0.04517621,-1.5,-0.11629581451416016,6.7,212,-1.5,0.017684525,0.04517621,0.0,0.041494302,1.5948842,0.0,7.175,0,370.94026279449463,0.01565462,1.5923955,0.041494302
-0.2368316650390625,0.031163141,-1.3,0.03522062301635742,5.325,213,-1.3,0.015568426,0.031163141,0.0,0.04230357,1.5949503,0.0,7.2,0,372.67947697639465,0.015534308,1.5943439,0.04230357
0.09822052717208862,0.045116343,-1.675,-0.10092759132385254,5.85,214,-1.675,0.016999789,0.045116343,0.0,0.033086568,1.5952083,0.0,7.1,0,374.4678819179535,0.01523054,1.5930276,0.033086568
-0.08440554141998291,0.02866581,-1.6,-0.06199324131011963,4.55,215,-1.6,0.018116865,0.02866581,0.0,0.044034045,1.5950334,0.0,8.5,0,376.28055810928345,0.015493499,1.5919459,0.044034045
-0.14825153350830078,0.034627467,-1.675,-0.1449272632598877,7.225,216,-1.675,0.017164607,0.034627467,0.0,0.0326768,1.5952783,0.0,7.15,0,378.1484749317169,0.015207755,1.5928278,0.0326768
-0.041692376136779785,0.035065606,-1.575,-0.04674375057220459,6.325,217,-1.575,0.016608302,0.035065606,0.0,0.03421382,1.595007,0.0,6.05,0,380.0096218585968,0.015549189,1.5932717,0.03421382
-0.045984625816345215,0.04401607,-1.875,-0.04956698417663574,8.15,218,-1.875,0.017773382,0.04401607,0.0,0.04535535,1.5948411,0.0,7.25,0,381.88094902038574,0.015746288,1.5922407,0.04535535
-0.1119769811630249,0.035766765,-1.925,0.06481432914733887,7.7,219,-1.925,0.019222032,0.035766765,0.0,0.04938175,1.5952024,0.0,9.4,0,383.69252490997314,0.015344106,1.5909798,0.04938175
0.013380825519561768,0.029088989,-1.3,-0.5393362045288086,6.425,220,-1.3,0.016651325,0.029088989,0.0,0.032662593,1.5947732,0.0,6.825,0,385.60226607322693,0.015775498,1.5933487,0.032662593
-0.04949653148651123,0.04119163,-1.65,-0.0355151891708374,6.55,221,-1.65,0.017264344,0.04119163,0.0,0.05511687,1.5955021,0.0,8.575,0,387.42642402648926,0.0149572855,1.5927933,0.05511687
-0.210205078125,0.03930276,-1.525,0.01443946361541748,3.7,222,-1.525,0.015834048,0.03930276,0.0,0.038778782,1.5951049,0.0,6.15,0,389.45926809310913,0.015414106,1.5941268,0.038778782
-0.023329734802246094,0.039971255,-1.625,0.0311240553855896,6.825,223,-1.625,0.018650327,0.039971255,0.0,0.047753826,1.5951276,0.0,7.8,0,391.38788294792175,0.015404975,1.5914437,0.047753826
-0.0877906084060669,0.04042436,-1.2,-0.03249478340148926,6.1,224,-1.2,0.018911606,0.04042436,0.0,0.04303052,1.5949621,0.0,6.95,0,393.3020668029785,0.015567107,1.5913041,0.04303052
-0.06011605262756348,0.03933441,-1.375,-0.01258993148803711,5.275,225,-1.375,0.017232567,0.03933441,0.0,0.050679,1.5949874,0.0,6.125,0,395.5201871395111,0.015583418,1.5928961,0.050679
0.08516275882720947,0.03644622,-1.425,-0.0013195276260375977,6.65,226,-1.425,0.017961629,0.03644622,0.0,0.04995916,1.5950556,0.0,6.85,0,397.47584295272827,0.01543792,1.5921477,0.04995916
-0.30400991439819336,0.037598543,-1.6,7.56382942199707e-05,6.075,227,-1.6,0.016205955,0.037598543,0.0,0.04978253,1.5949377,0.0,8.7,0,399.4069437980652,0.015606425,1.5936782,0.04978253
-0.10872447490692139,0.030039968,-1.325,0.07459211349487305,6.5,228,-1.325,0.016964192,0.030039968,0.0,0.04637614,1.5949473,0.0,7.075,0,401.37581515312195,0.015548967,1.5930647,0.04637614
-0.1625603437423706,0.046169676,-1.7,0.08370405435562134,6.625,229,-1.7,0.019469168,0.046169676,0.0,0.038702972,1.594959,0.0,6.4,0,403.24110293388367,0.0155773545,1.5907023,0.038702972
-0.024773120880126953,0.03369329,-1.45,0.05192458629608154,5.425,230,-1.45,0.017342586,0.03369329,0.0,0.051796816,1.5952439,0.0,6.375,0,405.1908359527588,0.015232866,1.5925567,0.051796816
-0.07652652263641357,0.044516787,-1.925,-0.13232243061065674,6.225,231,-1.925,0.016868286,0.044516787,0.0,0.040943053,1.594796,0.0,7.1,0,407.3802590370178,0.015780032,1.5930792,0.040943053
-0.017760753631591797,0.03859529,-1.675,-0.04680907726287842,5.8,232,-1.675,0.01874794,0.03859529,0.0,0.054260474,1.5947305,0.0,6.625,0,409.4078781604767,0.015813284,1.5911958,0.054260474
-0.08204591274261475,0.04394952,-1.6,-0.1560056209564209,8.35,233,-1.6,0.016008753,0.04394952,0.0,0.04507792,1.5946324,0.0,5.8,0,411.4555010795593,0.016011765,1.5938585,0.04507792
0.13028764724731445,0.04497908,-1.35,0.028789639472961426,6.625,234,-1.35,0.01790305,0.04497908,0.0,0.039617863,1.5950487,0.0,5.2,0,413.80445194244385,0.015470754,1.5922694,0.039617863
-0.13152039051055908,0.04284963,-1.65,-0.03966832160949707,6.45,235,-1.65,0.017187828,0.04284963,0.0,0.04439501,1.5950152,0.0,5.925,0,415.7299270629883,0.015507417,1.5929674,0.04439501
-0.061905860900878906,0.04242868,-1.55,-0.051683902740478516,7.225,236,-1.55,0.019524511,0.04242868,0.0,0.046674658,1.595062,0.0,6.875,0,417.9994730949402,0.015456845,1.5908237,0.046674658
-0.008254408836364746,0.0449118,-1.875,-0.14976882934570312,6.575,237,-1.875,0.017450705,0.0449118,0.0,0.05024588,1.5947237,0.0,6.975,0,419.9343168735504,0.015860943,1.5925665,0.05024588
-0.09100866317749023,0.034521155,-1.575,-0.037459611892700195,6.8,238,-1.575,0.016874814,0.034521155,0.0,0.041728146,1.594768,0.0,5.7,0,421.8184690475464,0.015780566,1.593106,0.041728146
-0.17158746719360352,0.03387486,-1.675,-0.0574113130569458,4.2,239,-1.675,0.015519373,0.03387486,0.0,0.03922113,1.594924,0.0,7.85,0,423.7399950027466,0.015593714,1.5944067,0.03922113
-0.20279109477996826,0.035069242,-1.6,-0.09800362586975098,6.275,240,-1.6,0.01872214,0.035069242,0.0,0.047434837,1.5949186,0.0,6.575,0,425.65900588035583,0.015587881,1.5913229,0.047434837
-0.2268766164779663,0.034877136,-1.375,-0.0055588483810424805,5.1,241,-1.375,0.018337466,0.034877136,0.0,0.050791502,1.5950358,0.0,5.825,0,427.6077218055725,0.015498336,1.591716,0.050791502
-0.12418413162231445,0.050279386,-1.65,0.00580906867980957,5.9,242,-1.65,0.019114062,0.050279386,0.0,0.046136603,1.5948172,0.0,8.725,0,429.58198499679565,0.015751554,1.591054,0.046136603
-0.005204319953918457,0.043530785,-1.25,0.09913414716720581,6.275,243,-1.25,0.015734049,0.043530785,0.0,0.045512673,1.5951084,0.0,5.1,0,431.6641798019409,0.015412075,1.5941823,0.045512673
-0.1928037405014038,0.046577327,-1.5,-0.021634459495544434,5.825,244,-1.5,0.015844423,0.046577327,0.0,0.034646038,1.5951365,0.0,6.775,0,433.6717700958252,0.01534066,1.5939966,0.034646038
0.01663905382156372,0.04581702,-1.45,-0.16419053077697754,6.275,245,-1.45,0.017451057,0.04581702,0.0,0.044848695,1.594964,0.0,4.375,0,435.5634799003601,0.015564326,1.5925741,0.044848695
-0.053906917572021484,0.03342175,-1.625,-0.037340760231018066,7.125,246,-1.625,0.015989482,0.03342175,0.0,0.03700935,1.5947728,0.0,7.525,0,437.4457199573517,0.015823223,1.593986,0.03700935
-0.16130733489990234,0.04240594,-1.675,-0.12316608428955078,8.825,247,-1.675,0.017369593,0.04240594,0.0,0.03930495,1.5948322,0.0,7.525,0,439.33716082572937,0.015703268,1.5926663,0.03930495
-0.06116509437561035,0.047276057,-1.75,-0.03896379470825195,7.75,248,-1.75,0.015680332,0.047276057,0.0,0.0464077,1.5950162,0.0,7.15,0,441.38452982902527,0.015535295,1.594121,0.0464077
-0.11125540733337402,0.047252215,-1.6,-0.04664814472198486,5.275,249,-1.6,0.015363652,0.047252215,0.0,0.04306699,1.5952493,0.0,5.8,0,443.33997988700867,0.015254261,1.5944979,0.04306699
-0.07253062725067139,0.02860833,-1.8,-0.13397216796875,5.45,250,-1.8,0.016257182,0.02860833,0.0,0.04945346,1.5951926,0.0,8.5,0,445.25294494628906,0.015280183,1.5936604,0.04945346
-0.01949787139892578,0.04553973,-1.125,0.08553904294967651,5.025,251,-1.125,0.017891552,0.04553973,0.0,0.04928351,1.5949169,0.0,6.45,0,447.1523849964142,0.015616405,1.5922697,0.04928351
0.03712397813796997,0.042851273,-1.7,-0.047861576080322266,5.225,252,-1.7,0.015341595,0.042851273,0.0,0.04760483,1.5949162,0.0,7.6,0,449.0521728992462,0.01563184,1.5945334,0.04760483
-0.1289588212966919,0.0297607,-1.525,-0.19753408432006836,9.175,253,-1.525,0.017411977,0.0297607,0.0,0.033318467,1.595176,0.0,8.625,0,450.9056718349457,0.015323601,1.5926266,0.033318467
0.03729897737503052,0.043339863,-1.725,-0.05628061294555664,7.7,254,-1.725,0.019451257,0.043339863,0.0,0.042997055,1.5952281,0.0,6.35,0,452.7287929058075,0.015267922,1.5906883,0.042997055
-0.31139397621154785,0.034626815,-1.425,-0.14805352687835693,7.2,255,-1.425,0.018741798,0.034626815,0.0,0.045168214,1.5949103,0.0,8.625,0,454.6024098396301,0.015690848,1.5915056,0.045168214
-0.10346841812133789,0.040002584,-2.05,-0.03435325622558594,7.975,256,-2.05,0.016064469,0.040002584,0.0,0.031178879,1.5951581,0.0,8.875,0,456.44215393066406,0.015335178,1.5938263,0.031178879
-0.40698182582855225,0.041862957,-1.525,-0.0997241735458374,8.175,257,-1.525,0.02316495,0.041862957,0.0,0.052521907,1.5950352,0.0,5.35,0,458.28560876846313,0.015491199,1.5874538,0.052521907
-0.09172093868255615,0.044072382,-1.7,0.020948410034179688,6.85,258,-1.7,0.017530527,0.044072382,0.0,0.049063843,1.5949261,0.0,7.4,0,460.0998797416687,0.015642308,1.5925616,0.049063843
-0.025829434394836426,0.03419563,-1.2,-0.13195419311523438,6.0,259,-1.2,0.019553766,0.03419563,0.0,0.05145704,1.595,0.0,5.65,0,461.9277958869934,0.0155170355,1.5906458,0.05145704
-0.26054680347442627,0.045187023,-1.5,-0.08941400051116943,4.45,260,-1.5,0.021528777,0.045187023,0.0,0.05266523,1.5950819,0.0,6.05,0,463.76056694984436,0.01542359,1.5885434,0.05266523
-0.3710956573486328,0.04265606,-1.575,0.01587820053100586,8.725,261,-1.575,0.016789554,0.04265606,0.0,0.027687527,1.5947657,0.0,6.5,0,465.64283299446106,0.015813975,1.593225,0.027687527
