#{"t_start": 1523008762.28001, "env_id": "RockSample"}
r,l,t
3,7,69.643655
2,6,69.647019
3,7,69.650668
1,5,69.653045
2,6,69.655967
2,6,69.65887
4,8,69.662709
2,6,69.665756
4,8,69.66959
3,7,69.672847
3,7,69.676139
4,8,69.679875
2,8,69.683913
2,8,69.687647
2,6,69.690496
2,6,69.693385
2,6,69.696357
2,6,69.699407
3,7,69.702703
2,6,69.705622
3,7,69.708963
2,7,69.712532
1,5,69.715165
1,5,69.717595
2,6,69.721171
2,6,69.72426
3,9,69.729476
2,8,69.7335
2,6,69.736615
2,6,69.739564
4,8,69.74372
3,7,69.748318
3,7,69.751634
2,6,69.75448
2,6,69.757269
1,5,69.759885
1,5,69.762211
1,6,69.764957
2,6,69.767713
2,6,69.770511
2,6,69.773277
3,7,69.776918
1,5,69.779316
1,6,69.782216
2,6,69.785069
2,7,69.788299
4,8,69.79244
2,6,69.795306
3,7,69.798571
2,6,69.801334
2,6,69.804165
3,7,69.807689
2,6,69.975803
2,6,69.97878
3,7,69.982028
2,6,69.984781
2,6,69.987529
1,5,69.989798
4,8,69.993675
4,8,69.997873
0,6,70.001097
2,9,70.005579
2,6,70.008545
2,6,70.011324
2,7,70.014841
1,5,70.017263
2,6,70.020116
4,8,70.023808
2,8,70.027774
1,5,70.030078
1,5,70.032441
1,7,70.035658
3,7,70.038972
3,9,70.043271
3,7,70.046588
3,9,70.050754
3,7,70.053959
3,8,70.057813
3,7,70.061077
2,6,70.063837
2,6,70.066603
1,7,70.06982
2,8,70.073615
2,8,70.08186
3,7,70.094917
1,5,70.097778
3,7,70.101552
2,6,70.104632
2,7,70.10836
2,6,70.11164
2,6,70.114689
0,6,70.117419
2,6,70.1204
1,5,70.122683
3,7,70.125901
4,10,70.130448
1,5,70.132708
2,6,70.135559
3,7,70.138819
1,6,70.141569
1,5,70.143836
2,6,70.14657
2,6,70.149394
3,7,70.152708
2,6,70.155463
2,6,70.158253
3,7,70.161499
1,5,70.163797
1,7,70.167127
1,5,70.169458
2,6,70.172238
3,7,70.175455
2,6,70.178235
2,6,70.181044
2,6,70.183902
3,7,70.187106
2,6,70.189878
0,6,70.192652
4,8,70.196366
2,6,70.199358
1,5,70.202036
2,6,70.205152
2,6,70.208022
2,6,70.210764
2,6,70.213701
4,8,70.217915
1,5,70.220565
4,8,70.225091
2,6,70.228072
3,8,70.231754
1,5,70.234067
3,7,70.237353
4,8,70.24106
2,6,70.24458
2,6,70.248794
2,6,70.252665
2,6,70.255894
3,7,70.259815
-1,7,70.26313
2,6,70.265917
3,7,70.269193
2,6,70.272066
3,7,70.275785
1,6,70.279013
2,6,70.282266
2,6,70.285078
1,6,70.287825
2,8,70.291608
3,8,70.295281
2,6,70.298321
2,8,70.302279
3,7,70.306054
3,7,70.309888
3,7,70.313336
1,6,70.316167
2,6,70.319421
1,5,70.322313
0,8,70.326185
1,6,70.328902
2,7,70.33235
1,5,70.334738
2,7,70.33813
3,7,70.341438
1,6,70.344254
2,6,70.347082
3,7,70.35087
2,6,70.353913
2,6,70.356737
2,6,70.359507
1,5,70.361799
4,8,70.36552
2,8,70.369295
3,7,70.372556
3,8,70.37623
3,7,70.379501
3,7,70.382723
1,7,70.386137
3,8,70.389828
3,8,70.393541
2,6,70.396331
2,8,70.40013
3,7,70.403395
2,6,70.406217
2,6,70.40897
2,7,70.412167
3,7,70.415591
0,6,70.418416
2,7,70.421599
2,7,70.424776
3,7,70.428026
3,7,70.431374
3,7,70.434636
4,8,70.438335
1,5,70.44065
0,6,70.443392
3,7,70.446858
2,6,70.449695
1,6,70.45243
2,6,70.455201
2,6,70.457969
2,6,70.460849
1,5,70.46318
2,10,70.46771
2,7,70.470947
2,8,70.47472
2,6,70.477609
2,6,70.480418
2,6,70.661948
1,7,70.66571
2,6,70.668598
1,6,70.671345
3,7,70.674695
2,7,70.67797
3,7,70.681545
3,7,70.684884
2,7,70.689023
2,6,70.691882
2,6,70.694692
3,7,70.698252
2,8,70.702108
2,7,70.705384
3,7,70.708648
1,7,70.711963
1,6,70.714879
3,7,70.718308
2,6,70.72125
2,6,70.724316
3,7,70.728547
2,6,70.731682
3,7,70.735243
4,8,70.739418
3,7,70.742854
2,6,70.746026
2,9,70.750266
1,7,70.753453
4,8,70.757208
0,6,70.760336
3,8,70.764057
2,7,70.767362
1,7,70.770661
2,6,70.773437
3,7,70.777319
1,6,70.780135
3,7,70.783504
1,5,70.785882
3,7,70.789128
1,5,70.79175
3,7,70.795077
1,5,70.797438
2,6,70.800497
2,10,70.805163
2,6,70.808124
1,5,70.810471
3,8,70.814297
2,6,70.817165
1,7,70.821601
3,7,70.825409
2,6,70.828499
3,7,70.832116
3,7,70.835711
3,7,70.839567
2,6,70.842771
2,6,70.845713
1,5,70.848229
4,8,70.852453
2,6,70.85544
1,5,70.857918
1,7,70.861324
3,7,70.864748
3,7,70.868444
2,8,70.872507
2,6,70.875676
2,6,70.878666
2,6,70.881688
3,7,70.885257
4,8,70.889131
2,6,70.892069
1,6,70.894814
2,6,70.897611
3,7,70.90267
3,7,70.906237
2,6,70.910658
3,7,70.914267
2,6,70.917206
1,5,70.91951
1,5,70.922069
2,6,70.925066
2,7,70.928568
1,5,70.930943
1,6,70.933697
3,7,70.93693
3,7,70.940158
2,6,70.942897
2,6,70.945958
2,6,70.948815
4,8,70.953107
2,8,70.957426
1,5,70.959726
1,5,70.962222
3,7,70.965501
3,7,70.968741
1,5,70.971001
3,8,70.974644
2,6,70.977556
2,6,70.98043
1,5,70.982708
2,8,70.987244
4,8,70.991575
3,7,70.995065
2,7,70.998283
2,6,71.001105
4,8,71.004871
3,8,71.008734
2,6,71.011677
3,7,71.014972
2,6,71.017763
2,6,71.02053
2,7,71.023907
4,8,71.037429
2,6,71.041213
1,5,71.044966
4,8,71.050255
1,5,71.052957
2,6,71.055747
2,6,71.060592
2,6,71.06465
2,6,71.068454
2,6,71.072036
1,7,71.075889
4,8,71.081452
2,6,71.097037
1,5,71.100913
2,6,71.103968
2,6,71.108068
3,7,71.113374
2,9,71.119337
2,6,71.123234
2,6,71.126997
2,6,71.130864
0,10,71.136465
2,6,71.139257
4,8,71.142967
3,7,71.146215
4,8,71.149919
1,5,71.154007
2,9,71.161548
4,8,71.167547
0,6,71.17159
2,6,71.175423
2,6,71.179121
3,7,71.183164
1,5,71.186324
2,9,71.19201
2,6,71.19516
1,5,71.201924
2,6,71.205197
4,8,71.20946
1,5,71.211857
2,6,71.214723
0,7,71.218218
4,8,71.222541
3,9,71.227094
1,6,71.390283
1,5,71.392597
1,6,71.395349
2,6,71.398135
3,7,71.401418
3,7,71.404794
4,8,71.408524
1,5,71.41081
3,10,71.415336
2,6,71.418378
2,6,71.421612
2,6,71.424825
1,5,71.427248
4,8,71.431161
2,6,71.434061
0,8,71.437864
2,6,71.440709
2,6,71.443796
2,6,71.446576
4,8,71.451046
3,8,71.455214
1,5,71.457619
2,6,71.4605
2,6,71.463788
2,6,71.467119
2,6,71.470635
2,6,71.473878
2,6,71.476978
3,7,71.48034
2,6,71.483373
2,6,71.486135
2,6,71.488904
2,6,71.491681
-1,11,71.496892
1,6,71.499698
2,6,71.502453
3,8,71.506165
2,6,71.508998
2,6,71.511782
1,5,71.514204
4,8,71.517917
2,7,71.521109
2,6,71.523935
3,7,71.527171
4,8,71.531037
1,7,71.534293
3,7,71.537577
2,6,71.540372
3,7,71.543813
2,6,71.546643
4,8,71.550377
2,7,71.553597
1,5,71.556002
4,8,71.559871
2,6,71.562681
3,8,71.566366
2,6,71.56921
3,7,71.573185
2,6,71.576529
2,6,71.579817
3,7,71.583641
3,7,71.599766
2,6,71.602734
2,6,71.606638
0,6,71.609744
1,5,71.612097
2,6,71.614853
3,7,71.618175
2,6,71.621038
1,6,71.6241
1,6,71.626932
2,6,71.629817
3,7,71.633185
2,6,71.63619
4,8,71.640486
2,6,71.643391
2,6,71.646444
1,5,71.64892
2,6,71.651758
1,6,71.654742
4,8,71.65854
1,6,71.661301
2,6,71.664059
1,5,71.666361
3,7,71.669911
1,5,71.672279
3,7,71.675653
0,6,71.678592
3,7,71.681931
1,6,71.68484
3,7,71.688352
2,6,71.691204
1,5,71.693528
3,9,71.697624
2,8,71.701919
3,7,71.705226
2,6,71.708042
1,5,71.710348
4,8,71.714064
1,5,71.716785
2,7,71.720241
1,6,71.723289
3,7,71.726969
3,7,71.730677
3,7,71.734953
2,6,71.738158
3,7,71.741822
1,7,71.745196
2,6,71.748375
1,5,71.751601
0,7,71.754846
1,5,71.757163
3,7,71.760399
2,8,71.764457
1,9,71.768607
3,8,71.772272
3,7,71.775542
3,7,71.779052
2,6,71.781868
3,7,71.785167
2,6,71.788054
1,6,71.790889
3,7,71.794397
3,8,71.798177
3,7,71.801427
0,6,71.804588
2,6,71.807414
2,6,71.810497
2,6,71.813405
2,6,71.816343
2,7,71.819803
2,7,71.824611
2,6,71.828073
2,8,71.832298
3,8,71.836366
2,6,71.839409
1,6,71.842782
2,6,71.845875
1,5,71.848266
1,5,71.850737
2,6,71.853697
2,6,71.856848
2,8,71.86097
3,7,71.864498
2,6,71.867496
2,8,71.871501
4,8,71.875919
2,6,71.878961
4,8,71.88289
1,9,71.887165
2,6,71.890146
4,8,71.894104
2,6,71.89696
3,7,71.900232
2,8,71.905516
1,7,72.06252
2,6,72.06535
0,6,72.068184
3,7,72.071467
1,5,72.073755
1,5,72.076112
2,8,72.080049
3,7,72.083632
3,7,72.098023
2,6,72.104792
2,6,72.108343
2,6,72.11114
4,8,72.114972
3,8,72.118962
1,6,72.121695
3,7,72.125178
2,6,72.127941
2,7,72.131148
3,7,72.134549
2,6,72.137393
3,7,72.141416
4,8,72.145725
3,7,72.149156
1,7,72.15244
1,5,72.154805
1,5,72.157167
2,6,72.159993
1,5,72.162252
2,6,72.165019
3,9,72.16938
2,6,72.172244
2,6,72.175024
2,6,72.177759
2,6,72.180569
2,6,72.183311
3,7,72.186902
2,6,72.189684
4,8,72.193391
3,7,72.196608
1,5,72.198871
2,6,72.201645
1,5,72.204027
3,8,72.207663
3,7,72.210875
2,6,72.213618
2,7,72.216815
1,5,72.219352
0,6,72.22217
1,5,72.224495
3,7,72.227731
4,8,72.231448
3,7,72.235157
1,5,72.237467
1,5,72.239744
2,7,72.242944
2,6,72.24579
3,7,72.249037
3,7,72.252579
2,6,72.255355
2,7,72.258573
3,7,72.261818
0,6,72.264586
2,8,72.268362
2,6,72.271476
2,6,72.274249
2,6,72.277005
2,6,72.279809
4,8,72.283788
4,8,72.288158
2,7,72.291929
2,6,72.294688
0,7,72.298015
2,6,72.300852
1,7,72.304033
3,7,72.307508
2,6,72.312389
3,8,72.318006
4,8,72.322345
3,7,72.326094
3,9,72.330435
2,7,72.333657
2,6,72.336449
4,8,72.340212
2,6,72.342981
2,7,72.346365
2,6,72.349145
4,8,72.352873
2,7,72.356089
1,7,72.359431
3,7,72.362939
3,7,72.366182
2,6,72.368989
1,5,72.371295
2,6,72.374102
3,8,72.377867
4,8,72.381613
3,7,72.384865
3,7,72.388081
2,6,72.390929
2,6,72.393691
2,6,72.396456
3,7,72.399695
2,6,72.402447
2,6,72.405236
3,7,72.408687
2,6,72.411455
3,7,72.414726
2,8,72.418988
3,7,72.422928
3,7,72.426244
4,8,72.429941
1,7,72.433158
3,7,72.436382
1,5,72.438773
3,7,72.442099
4,8,72.445823
2,6,72.448566
-1,7,72.45178
3,7,72.455133
2,6,72.457981
2,6,72.460736
1,6,72.463524
2,6,72.466286
2,6,72.469115
4,8,72.473069
2,6,72.475842
2,6,72.478636
2,6,72.481394
3,7,72.484653
3,7,72.488566
2,6,72.491465
4,8,72.495146
2,6,72.497885
2,6,72.500809
1,5,72.50314
2,6,72.505896
2,6,72.508666
1,7,72.511892
2,7,72.515069
2,6,72.518039
3,8,72.521757
2,6,72.524654
3,7,72.527956
2,6,72.530821
2,8,72.534987
1,5,72.537654
2,6,72.540835
3,8,72.544463
2,6,72.547358
2,8,72.551208
2,6,72.553987
2,6,72.556743
2,6,72.559566
2,6,72.562434
3,7,72.565958
2,6,72.569181
1,5,72.757794
3,7,72.763407
2,6,72.767441
3,7,72.771185
2,6,72.774016
2,6,72.777536
2,6,72.781191
2,6,72.784298
2,6,72.787171
2,6,72.789936
2,6,72.792732
3,7,72.796224
3,8,72.799948
4,8,72.803751
3,7,72.807044
1,5,72.809361
2,6,72.812618
1,5,72.814971
2,6,72.817821
3,7,72.821718
2,6,72.825128
2,6,72.828052
2,6,72.830886
3,7,72.834158
3,7,72.837415
2,6,72.840177
3,7,72.84362
3,7,72.847106
1,5,72.849606
2,6,72.852715
1,6,72.855711
2,6,72.85889
3,7,72.862408
2,6,72.865289
3,8,72.869172
3,7,72.872488
1,6,72.875557
-1,7,72.878857
1,5,72.881237
3,7,72.884622
2,7,72.888053
1,5,72.890685
2,6,72.893592
2,6,72.896512
3,7,72.899873
2,8,72.903697
2,6,72.9067
3,7,72.90996
3,8,72.913744
1,7,72.917001
2,6,72.919866
2,6,72.9228
1,5,72.926008
2,6,72.928853
3,7,72.932106
2,6,72.93488
-1,7,72.938544
2,7,72.942857
2,6,72.947533
2,6,72.950758
1,5,72.953335
2,6,72.956071
2,6,72.958883
2,6,72.961712
2,8,72.965404
1,7,72.969022
2,6,72.972241
4,8,72.977453
1,5,72.980759
1,5,72.983759
3,7,72.988011
2,8,72.99234
2,6,72.995331
3,7,72.998541
1,5,73.001032
2,6,73.003833
3,7,73.007045
2,6,73.009783
2,12,73.015232
2,6,73.01885
2,7,73.022627
4,8,73.026991
2,6,73.02979
3,7,73.033344
1,5,73.035676
1,5,73.037961
2,6,73.0407
1,5,73.043004
2,8,73.046747
2,6,73.049829
4,8,73.053552
3,7,73.056789
2,6,73.059571
1,7,73.063138
2,6,73.06599
2,6,73.068858
1,6,73.071903
1,6,73.074752
4,8,73.078718
2,6,73.081518
3,7,73.084766
2,6,73.088241
3,7,73.105693
2,6,73.109634
2,6,73.112536
1,5,73.115164
2,6,73.118628
3,7,73.122544
2,6,73.126105
1,5,73.128466
1,7,73.132572
2,8,73.137676
2,6,73.141187
2,6,73.14442
4,8,73.148149
1,9,73.152159
1,5,73.15454
2,6,73.157466
0,6,73.160243
3,7,73.16351
3,9,73.167612
1,6,73.1704
3,7,73.173891
3,7,73.177121
2,8,73.18077
2,6,73.183515
3,7,73.186959
2,6,73.189977
3,7,73.193263
4,8,73.196991
4,8,73.200733
3,7,73.204116
1,7,73.207263
2,6,73.210006
1,5,73.21227
2,6,73.215062
2,6,73.217949
1,5,73.220302
2,6,73.223096
3,7,73.22637
0,6,73.229127
2,8,73.232963
3,7,73.236364
2,6,73.23913
2,6,73.241861
3,7,73.245146
3,7,73.248939
1,6,73.251762
2,7,73.254992
3,8,73.258691
2,6,73.261477
2,6,73.26451
3,7,73.267822
4,8,73.271745
2,6,73.27487
3,7,73.278349
2,7,73.28166
2,6,73.442741
2,6,73.445644
1,8,73.449378
3,7,73.452906
2,6,73.455675
3,7,73.458946
1,5,73.461246
2,6,73.463984
2,6,73.467144
2,7,73.470433
3,7,73.473779
2,6,73.476668
1,6,73.479392
2,6,73.482479
2,6,73.485299
2,6,73.488221
2,7,73.491868
3,7,73.495209
2,6,73.498126
1,5,73.500526
3,9,73.504702
2,6,73.507536
1,5,73.509961
1,7,73.51342
2,6,73.516444
4,8,73.520349
4,8,73.524058
3,7,73.527322
2,6,73.530326
3,7,73.533735
3,7,73.537078
1,7,73.540313
1,5,73.542645
2,6,73.545585
3,7,73.548952
2,6,73.551874
2,6,73.554703
4,8,73.558488
3,8,73.56242
2,6,73.565366
3,8,73.569138
4,8,73.572834
2,6,73.575921
1,5,73.578269
2,6,73.581066
2,6,73.583818
4,8,73.58808
2,6,73.60241
1,6,73.606468
3,7,73.610166
1,5,73.612462
2,6,73.615398
4,8,73.619434
1,5,73.62246
2,6,73.625632
2,6,73.62881
4,8,73.632764
2,8,73.636996
2,7,73.64052
3,8,73.644448
2,6,73.647363
2,6,73.650171
3,7,73.653729
2,6,73.656607
3,7,73.65986
2,6,73.662721
2,7,73.66598
2,6,73.66909
2,6,73.671986
2,6,73.674781
3,7,73.678509
1,6,73.681289
2,6,73.684477
3,7,73.687725
2,6,73.690543
3,7,73.693858
0,6,73.696629
2,7,73.700181
1,6,73.702941
4,8,73.706779
1,6,73.709518
0,6,73.712418
3,7,73.716072
2,7,73.719632
1,5,73.722206
2,6,73.725382
1,7,73.729298
2,7,73.732929
3,7,73.736669
3,7,73.740408
2,6,73.743323
1,5,73.745863
2,6,73.748683
4,8,73.752676
1,7,73.756277
2,6,73.759091
1,7,73.762567
1,5,73.764926
3,7,73.7682
3,7,73.771433
1,5,73.773824
2,6,73.776728
1,5,73.779319
1,5,73.781635
1,8,73.78526
2,6,73.788028
2,7,73.791476
3,7,73.795008
4,8,73.7988
2,6,73.801598
4,8,73.805613
1,7,73.808924
2,7,73.812288
1,5,73.814763
4,8,73.819271
2,7,73.824382
2,6,73.827494
3,7,73.831136
4,8,73.835229
2,6,73.83912
0,8,73.843274
3,7,73.846786
2,8,73.850676
3,9,73.855408
2,6,73.858379
3,8,73.862316
1,7,73.865824
1,6,73.869058
1,9,73.873486
3,7,73.87693
2,6,73.879907
4,8,73.883896
1,5,73.886297
4,8,73.890343
1,5,73.892696
2,6,73.895495
2,6,73.898347
3,7,73.903671
3,7,73.906929
1,7,73.910644
2,6,73.914446
2,6,73.917708
3,9,73.922006
3,7,73.925264
2,8,73.929053
4,8,73.932789
1,5,73.935058
1,7,73.938199
2,6,73.94094
2,6,73.943735
2,8,73.947624
1,5,73.949931
2,7,73.953111
3,7,73.956307
2,6,73.959076
2,6,74.133801
2,6,74.136619
3,7,74.139836
2,6,74.14258
3,7,74.145784
2,6,74.148702
2,8,74.152356
2,6,74.155131
2,8,74.158744
2,7,74.161979
4,8,74.165779
1,6,74.168607
2,6,74.171408
2,6,74.174181
1,5,74.176467
1,5,74.179023
4,8,74.182791
4,8,74.186475
4,8,74.190245
1,6,74.192963
2,6,74.195981
3,7,74.19926
2,6,74.202033
2,6,74.204772
2,6,74.207525
4,8,74.211413
2,6,74.214174
2,6,74.216992
3,7,74.22027
2,7,74.223508
1,5,74.225932
3,7,74.229175
3,8,74.232873
3,7,74.23613
1,7,74.239573
1,5,74.241903
2,6,74.24467
0,8,74.248341
3,7,74.251661
2,6,74.254415
2,6,74.257358
3,7,74.260802
3,7,74.264051
2,6,74.266802
2,6,74.269569
1,5,74.271958
2,6,74.274742
2,6,74.277539
4,8,74.28124
2,6,74.284073
3,7,74.287423
2,6,74.290299
2,6,74.293099
2,6,74.295845
1,5,74.29813
3,10,74.30592
2,6,74.309177
2,8,74.313945
3,7,74.319475
3,7,74.323011
2,8,74.326816
2,6,74.329612
2,6,74.332631
3,7,74.336042
2,6,74.33912
3,7,74.342422
2,7,74.345749
4,8,74.350361
2,6,74.353465
3,7,74.357084
2,6,74.359879
3,8,74.363781
3,7,74.367343
1,5,74.369746
4,8,74.374266
3,7,74.377929
2,6,74.381005
3,7,74.384698
2,8,74.388778
2,6,74.391552
2,6,74.39451
3,7,74.397845
0,6,74.400748
3,8,74.405165
3,8,74.408902
1,5,74.411964
3,7,74.415607
4,8,74.420748
3,7,74.424847
4,8,74.430431
1,7,74.433979
0,6,74.437078
3,7,74.440324
3,7,74.445641
3,8,74.450253
4,8,74.45421
2,10,74.459456
4,8,74.463289
3,10,74.468519
4,8,74.472533
1,7,74.477071
3,7,74.480672
3,7,74.484631
2,6,74.487537
1,6,74.490994
2,6,74.493814
4,8,74.498242
3,7,74.501588
2,6,74.504463
0,8,74.508733
2,8,74.513217
2,7,74.517302
2,6,74.521636
2,6,74.52499
2,6,74.527784
3,7,74.531869
1,5,74.534371
2,6,74.537945
3,7,74.541254
3,9,74.54599
1,5,74.548311
4,8,74.55219
1,6,74.555689
2,10,74.560395
4,8,74.564634
2,6,74.567557
1,8,74.572156
2,6,74.575882
2,6,74.579432
2,8,74.584501
0,6,74.58731
1,5,74.589611
2,6,74.593355
1,7,74.608761
2,6,74.612384
2,7,74.616648
1,5,74.619158
2,6,74.622156
2,6,74.626371
2,6,74.629552
2,6,74.633746
3,7,74.638124
4,8,74.643371
4,8,74.647812
1,5,74.650551
3,7,74.653888
3,8,74.658203
1,5,74.660551
2,6,74.66411
3,7,74.667543
3,7,74.67158
2,6,74.674858
2,6,74.844079
4,8,74.848797
2,6,74.851893
2,8,74.856192
2,6,74.859285
1,6,74.862754
2,6,74.865651
1,5,74.868005
2,6,74.871028
4,8,74.876399
3,7,74.880839
3,8,74.88567
2,6,74.88969
1,6,74.892885
2,7,74.896438
4,8,74.900516
2,8,74.904496
2,6,74.907654
4,8,74.911593
2,6,74.914468
1,6,74.917528
4,8,74.921432
1,5,74.924264
1,5,74.927037
4,8,74.931046
2,6,74.933788
2,6,74.936675
2,7,74.939881
2,6,74.94328
3,7,74.94859
3,7,74.952065
2,7,74.955284
1,5,74.957604
3,7,74.961587
1,7,74.964848
1,5,74.967226
2,6,74.970105
3,7,74.973318
2,6,74.976181
2,8,74.980082
2,6,74.982825
3,8,74.987315
3,7,74.990804
1,7,74.994052
3,7,74.997287
2,6,75.000083
4,8,75.003776
2,6,75.00653
2,6,75.009888
3,8,75.01468
3,7,75.019251
3,7,75.022964
2,6,75.026145
2,6,75.02902
2,6,75.031794
2,6,75.034594
1,6,75.037311
2,6,75.040104
2,6,75.042907
3,7,75.046247
2,6,75.049063
2,7,75.052277
3,7,75.055495
4,8,75.059187
1,5,75.061751
2,8,75.065785
2,6,75.068568
1,6,75.071542
3,7,75.075376
4,8,75.079571
2,6,75.082358
4,8,75.086057
3,7,75.089246
1,5,75.091507
2,6,75.094555
1,6,75.100433
3,7,75.11459
2,6,75.117734
2,6,75.12049
3,7,75.123872
1,5,75.126164
2,6,75.129014
1,5,75.131291
3,7,75.13447
2,6,75.137348
1,5,75.141254
3,7,75.145218
2,6,75.148018
2,6,75.150964
3,7,75.154197
2,8,75.157911
2,6,75.16067
1,5,75.162944
3,7,75.166151
3,7,75.169801
3,8,75.174208
3,7,75.177617
1,5,75.179899
2,6,75.182903
2,7,75.186806
2,6,75.190297
2,7,75.194227
1,6,75.196994
2,6,75.199745
2,7,75.203055
0,8,75.206745
2,6,75.209604
3,7,75.213068
4,8,75.217325
2,6,75.220225
2,6,75.22301
2,6,75.225738
3,7,75.22898
2,6,75.231732
1,5,75.234052
1,5,75.236308
4,8,75.240708
3,8,75.245196
1,7,75.248612
3,7,75.252119
1,8,75.255734
2,7,75.259218
2,6,75.262106
3,9,75.266759
2,6,75.269569
2,6,75.272567
1,5,75.274888
1,5,75.277485
2,6,75.281746
2,6,75.285232
1,5,75.287916
4,8,75.292283
3,7,75.296177
1,6,75.299508
2,6,75.302823
2,6,75.305976
3,7,75.309376
3,7,75.313485
2,8,75.318455
4,8,75.323047
4,8,75.326749
3,7,75.33042
3,7,75.333731
3,8,75.337614
1,7,75.341064
3,7,75.346118
1,5,75.348719
2,6,75.35169
1,5,75.35406
1,6,75.3569
3,7,75.360347
1,5,75.362679
2,6,75.365432
2,6,75.368433
2,8,75.372082
2,6,75.374992
1,7,75.549488
2,6,75.552608
4,8,75.556365
1,5,75.558746
0,6,75.561697
2,6,75.56448
2,6,75.567294
2,6,75.570511
3,7,75.575069
2,6,75.578425
2,6,75.581548
2,9,75.586531
3,7,75.589942
2,6,75.592841
1,8,75.596584
3,7,75.600286
2,6,75.615298
3,7,75.619516
2,12,75.625769
4,8,75.630076
1,5,75.632488
1,6,75.635303
3,7,75.638748
3,7,75.64205
2,6,75.644965
1,5,75.647333
2,6,75.650128
4,8,75.654302
3,7,75.657544
3,7,75.660762
2,6,75.66352
3,7,75.667269
3,7,75.670615
3,7,75.67391
2,6,75.676672
2,7,75.67992
2,6,75.682908
2,7,75.686242
2,6,75.689059
2,6,75.6918
2,6,75.694551
1,5,75.696836
2,6,75.699783
4,8,75.703573
2,6,75.706397
3,8,75.710161
2,8,75.713892
2,8,75.717703
2,6,75.720694
2,6,75.723674
3,7,75.727227
2,6,75.730507
4,10,75.735405
1,5,75.737834
3,7,75.741223
3,7,75.744865
3,8,75.748591
4,8,75.752322
2,6,75.755072
2,6,75.757806
2,6,75.760736
4,8,75.764429
3,8,75.768329
4,8,75.772049
2,6,75.77488
4,8,75.778633
3,7,75.782846
0,6,75.785623
2,6,75.7884
3,8,75.792291
2,6,75.795099
1,7,75.798384
1,5,75.800718
2,6,75.803509
2,6,75.806267
2,6,75.809208
3,7,75.812429
2,6,75.815245
3,8,75.819019
3,7,75.822512
3,8,75.827488
3,7,75.830989
1,5,75.833492
2,6,75.836459
2,6,75.839568
3,7,75.84306
2,6,75.845884
2,6,75.848744
1,5,75.851086
2,6,75.854114
2,6,75.857184
1,6,75.860004
2,6,75.862818
1,6,75.865652
3,7,75.87055
3,7,75.874738
2,6,75.877751
2,6,75.880631
3,7,75.883987
3,7,75.88743
4,8,75.891194
3,8,75.894955
2,6,75.897711
3,8,75.901381
2,6,75.905231
1,7,75.908508
3,7,75.913177
3,7,75.916784
2,6,75.919646
2,7,75.922934
3,7,75.926153
3,8,75.929871
3,7,75.933229
1,5,75.935566
3,7,75.938808
1,5,75.941141
2,6,75.943977
2,6,75.947352
2,6,75.950628
4,8,75.954849
1,5,75.95714
3,7,75.960445
2,6,75.963198
3,7,75.966455
4,8,75.970221
0,12,75.975636
2,6,75.979401
3,8,75.985547
2,8,75.989668
2,6,75.992611
1,7,75.995981
2,6,75.998795
2,6,76.001555
3,7,76.004764
1,5,76.007131
4,8,76.010907
2,6,76.013697
1,5,76.015967
4,8,76.020154
2,8,76.025103
3,7,76.029476
4,8,76.03389
4,8,76.037917
2,7,76.041577
3,7,76.04491
2,7,76.048135
2,6,76.050893
2,6,76.053714
1,7,76.057035
2,7,76.060305
3,7,76.063556
4,8,76.067367
1,7,76.236084
3,7,76.239343
4,8,76.243237
2,6,76.246032
3,7,76.249314
4,8,76.253101
2,6,76.255911
2,6,76.258711
4,8,76.262433
2,6,76.265201
3,9,76.269381
3,7,76.272918
1,5,76.27593
1,7,76.279226
2,6,76.282042
1,5,76.284326
1,7,76.288111
1,5,76.290987
1,5,76.293817
2,6,76.29696
0,6,76.299738
2,8,76.303436
1,5,76.305775
-1,9,76.310078
1,5,76.312406
2,6,76.315199
1,5,76.317552
2,7,76.320833
3,7,76.324238
3,7,76.327708
3,7,76.330985
2,6,76.333962
2,6,76.337264
2,6,76.341595
3,7,76.345201
2,6,76.347966
2,8,76.351667
2,7,76.355707
1,5,76.358443
3,7,76.362053
1,5,76.364403
1,5,76.366688
3,7,76.369981
2,8,76.373697
1,7,76.376918
2,6,76.37973
2,6,76.382539
2,6,76.385402
1,5,76.387718
2,7,76.391007
1,6,76.393764
4,8,76.397463
2,6,76.400343
2,6,76.403169
3,7,76.40642
1,5,76.408716
2,6,76.411511
3,8,76.415191
2,6,76.418063
3,7,76.421306
2,6,76.424078
1,5,76.426354
2,6,76.429115
2,8,76.433936
2,6,76.437145
3,7,76.440408
4,8,76.444106
2,7,76.44744
2,6,76.4503
1,5,76.452631
1,5,76.454969
2,6,76.457744
1,5,76.460053
2,6,76.462953
1,5,76.465272
2,6,76.468075
1,7,76.471327
4,8,76.475055
0,8,76.478906
2,8,76.482641
2,6,76.485846
2,6,76.489037
2,6,76.491907
3,7,76.495245
2,6,76.498017
1,6,76.500747
3,7,76.50396
3,7,76.507174
3,7,76.510434
2,6,76.513203
3,7,76.516489
2,6,76.519271
2,6,76.522032
3,7,76.525645
4,8,76.529995
2,6,76.533055
1,7,76.536272
1,5,76.538567
3,7,76.541996
2,6,76.544796
2,6,76.547555
1,5,76.549841
1,5,76.552104
1,5,76.554373
1,5,76.556702
3,7,76.559965
