#{"env_id": "RockSample", "t_start": 1525351579.835815}
r,l,t
159.881542,531,423.516579
156.44692,549,424.158766
123.644054,918,426.38966
170.918889,516,427.248273
27.1373,277,427.45732
113.054955,547,427.933312
129.617181,473,428.990939
138.070646,536,429.886784
116.641487,467,430.566554
-15.820574,1000,432.658017
7.715835,1000,435.347053
13.861875,1000,436.981999
139.319803,933,438.999475
117.398124,454,439.558713
88.845506,648,440.814317
39.605874,497,441.36979
112.170443,638,442.122775
155.522332,514,442.638202
90.939616,639,443.967088
168.589354,601,444.825982
109.110407,532,445.538425
193.926827,599,446.477485
-6.41776,1000,447.918225
124.108187,586,448.956786
96.974446,535,450.02956
164.295801,565,450.923531
216.274605,482,451.487042
129.81676,817,453.326484
154.029277,533,454.065432
70.688047,779,455.367738
168.749097,530,456.106827
42.129251,566,457.245024
61.114227,1000,459.193918
125.203487,527,459.919438
55.301823,1000,461.976839
168.532688,827,462.801389
158.810097,570,463.918584
173.084828,638,464.867691
121.880662,456,465.428125
119.392191,571,466.019717
128.941631,537,467.229127
180.807538,499,468.099471
164.205404,518,468.743091
118.447425,540,469.244441
59.490929,565,470.368291
127.327954,497,471.025339
165.290615,538,471.961852
120.305051,591,473.445915
133.385884,630,474.8145
153.267147,458,475.459665
136.524655,565,476.273849
122.414451,606,477.771302
113.260141,543,478.611897
172.901031,523,479.16267
149.82772,529,480.028951
33.68776,361,480.699005
167.613013,523,481.561113
30.225146,1000,482.933985
137.723735,779,484.315396
140.916256,567,485.276045
90.26717,935,487.255733
-22.820067,501,488.162036
125.509612,550,488.935887
148.512333,480,489.498376
94.739351,567,490.208738
142.782441,555,491.462538
130.092174,518,492.080189
112.302072,494,492.516442
144.431087,604,493.723805
139.81901,536,494.645499
16.424922,1000,497.221826
45.526337,1000,499.66196
116.096135,471,500.282146
162.095715,573,501.083866
144.458397,653,502.744776
153.682891,649,503.959508
132.455426,549,504.755408
80.786937,587,505.632242
137.267604,505,506.821784
153.68896,477,507.533934
62.449964,668,508.460886
-8.499686,1000,510.304334
124.531088,530,511.177949
77.924954,593,511.896889
-59.08007,1000,513.327713
132.755354,873,514.412075
160.17113,837,516.841566
115.684845,549,517.467178
161.054165,585,518.123475
-4.349913,420,518.516786
173.75899,528,519.44239
124.641979,550,520.326926
10.080662,477,520.785167
51.502058,1000,522.438146
141.446085,576,523.104016
168.895203,617,524.032437
145.833488,532,524.83281
183.84641,517,526.077193
104.616149,524,526.878188
122.06336,520,527.689563
97.618394,833,529.677413
100.444689,495,530.293613
140.602098,378,530.716009
93.692202,457,531.271118
140.867423,542,532.158002
106.976948,622,532.8624
91.572484,648,533.738059
48.469472,1000,535.404923
158.741179,434,535.999899
160.866566,518,536.766265
155.735091,560,537.549979
99.42426,595,538.71274
156.307776,532,539.644243
85.022227,575,540.379862
68.310064,1000,542.307217
159.011481,516,542.841973
146.604345,687,544.030323
-25.381583,1000,546.136473
118.131751,446,546.747721
156.657301,543,547.616136
168.086743,537,548.784095
-19.191752,1000,550.30953
170.641881,554,551.098055
74.74438,649,552.012146
128.078405,543,552.918707
59.280261,1000,554.257234
37.163138,435,554.893256
140.570417,517,555.569722
163.471613,516,556.453613
153.937218,632,557.074952
150.243915,543,558.173222
182.905648,530,558.976143
96.047701,626,559.707891
53.544847,1000,562.106677
86.502023,658,563.011197
172.806069,500,563.847699
127.892949,556,564.850754
-2.664118,455,565.358214
-15.045916,1000,566.853472
118.903744,639,568.434557
160.961231,639,569.461651
142.767621,546,570.398049
29.81321,1000,572.236196
59.74101,1000,575.10088
174.791794,622,576.321647
138.441307,555,577.668088
130.297254,564,578.657651
154.731929,560,579.506691
145.117397,616,580.515684
83.226715,548,581.432308
173.666697,657,582.601529
24.924265,1000,584.823716
147.876377,527,585.43485
93.25708,809,587.427804
59.225358,724,588.778646
18.410412,1000,590.392859
20.605418,1000,592.425746
189.32038,543,593.028736
44.854527,1000,594.831157
162.613925,579,595.926701
142.6374,526,596.857109
100.523336,530,597.674625
111.913572,649,598.741891
112.506672,657,600.057911
146.421809,543,600.787764
137.899418,552,601.695868
92.842698,590,602.671544
147.581182,702,603.999151
40.858381,422,604.458749
47.614833,1000,606.374669
191.372998,484,607.084864
120.634027,584,607.823604
17.829949,1000,609.733429
164.90679,533,610.520491
33.774572,1000,611.712538
99.965054,962,613.357551
4.040549,414,613.760446
107.099464,606,614.972579
109.708641,504,616.05163
-12.101153,333,616.407796
173.696554,641,617.093251
126.508905,564,618.169064
-0.362277,1000,620.340974
176.149066,568,621.260731
16.644187,1000,623.636079
126.282031,546,624.14637
114.17126,558,624.864919
116.760629,701,626.114428
153.824475,491,626.937824
110.950318,697,628.002266
197.079778,527,628.787427
179.076794,489,629.710671
137.07845,576,630.292304
160.941549,528,631.189822
154.937655,525,632.13935
132.018346,482,633.112845
160.54044,555,634.066031
140.21705,533,635.044393
140.277338,556,635.706633
148.786256,887,637.887268
152.157726,561,638.641891
98.359832,576,639.591766
29.763231,1000,642.664815
167.500311,532,643.566732
114.867918,512,644.27696
152.888736,673,645.216722
93.68447,569,645.915957
98.148367,579,646.918336
156.34821,489,647.92338
62.253311,1000,649.416746
84.292397,662,650.293354
151.466659,574,651.498906
90.768092,746,652.729317
20.860898,1000,654.690541
105.80995,548,655.848573
118.295084,487,656.569213
134.648616,484,657.365412
164.896547,537,657.987727
170.044491,463,658.750085
33.878999,403,659.192936
114.695304,486,659.922269
144.13794,564,660.969481
125.698983,491,661.848439
107.888235,664,662.710815
63.568327,1000,664.84082
141.869465,606,666.055475
143.703615,502,666.765561
138.959813,535,667.482388
26.581708,414,667.798635
152.05198,507,668.856566
185.184411,623,669.605247
115.362977,553,670.490452
104.85198,730,672.294622
45.401771,1000,673.843104
107.950503,559,674.585182
0.565799,1000,677.259032
1.926489,1000,678.70226
126.910937,529,679.765215
102.072787,553,680.560544
178.088551,563,681.276984
178.683774,517,682.063697
133.496197,496,682.984122
116.720664,598,684.076362
20.013789,1000,685.534556
114.99886,456,686.302767
151.780263,496,687.092293
163.454064,731,688.178335
110.109729,659,689.27331
129.004795,502,689.98419
116.193568,608,690.697186
39.492171,507,691.160641
11.17035,291,691.711723
140.180398,552,692.307057
36.299432,1000,693.636822
165.221645,530,694.729487
154.047021,766,696.132311
122.535518,466,696.812658
106.745833,514,697.605331
11.009416,416,698.369061
146.736994,452,698.847366
117.166009,691,699.622349
135.751589,526,700.413396
141.90663,500,701.52849
68.483621,1000,702.902955
119.543511,788,704.192102
175.737311,447,704.806368
165.6472,527,705.628185
125.092485,514,706.470469
131.358517,533,707.701069
-98.208306,483,708.225244
153.38874,487,708.913927
-29.444699,1000,710.325238
150.79362,511,711.207733
-8.740687,1000,712.737095
169.106985,472,713.344213
129.470342,986,715.068556
39.116556,1000,716.935236
196.412427,510,717.852533
119.042867,481,718.625766
147.988267,395,719.045385
152.878832,386,719.454231
163.456021,563,720.673545
21.010085,405,721.172256
161.602015,528,721.985315
122.756571,408,722.437756
-29.433736,1000,724.652938
93.215025,533,725.356874
110.212101,611,726.234158
23.99756,455,727.102736
-45.327396,429,727.698771
155.069728,500,728.441998
9.072469,1000,730.334984
101.89752,500,747.326576
2.084506,284,753.870546
118.850775,557,754.725606
128.658431,524,755.330881
-37.268979,435,755.817478
121.329273,580,757.183182
166.512413,479,757.652773
130.130274,660,758.800567
-6.196198,1000,761.850939
-104.145896,676,762.965644
139.508208,940,764.871991
105.190968,529,765.835079
17.980715,1000,767.560057
140.381469,513,768.274373
156.742777,495,769.289466
99.229347,507,770.014894
157.302397,493,770.77205
-100.232922,539,771.246303
171.515993,483,772.267054
134.970845,500,772.939039
149.612134,527,773.611418
20.546003,1000,776.390252
126.932215,518,777.001067
88.913558,537,777.848215
0.920152,492,778.607278
171.393013,491,779.594097
-11.650385,511,780.145478
153.224628,485,780.599842
128.056268,480,781.324616
81.592441,535,782.499724
143.373379,624,783.831071
121.476502,528,784.652256
117.306695,799,786.859242
156.293325,518,787.788332
122.071397,537,788.484612
92.785074,525,789.176809
29.070589,1000,791.609031
123.171733,524,792.178411
168.113297,514,792.85378
128.927731,466,793.827866
112.15293,487,794.553026
74.427879,668,795.29407
7.540581,1000,797.010456
26.982111,1000,798.892869
142.308932,510,799.801224
-139.914958,1000,801.787576
125.555859,668,802.964019
122.454183,504,803.647376
-80.252967,1000,806.09542
2.130883,448,806.599824
127.800701,481,807.071198
105.174412,517,808.143664
105.719268,997,809.873678
162.310169,514,810.632499
115.883629,448,811.443711
75.859315,496,812.05663
30.677241,674,812.765143
-13.779688,423,813.291021
91.61481,530,814.483531
-69.688493,1000,817.246704
114.734441,579,818.151734
55.535121,652,819.201511
12.828963,290,819.443964
162.533627,511,820.136285
95.062523,680,821.376402
91.82942,956,823.878337
138.869604,530,824.585564
-205.934286,997,827.096562
116.340058,510,827.731129
108.40006,565,828.761139
89.66962,552,829.513476
