fps,EpLenMean,clipfrac,loss_ent,time_elapsed,trial,Iteration,approxkl,explained_variance,policy_loss,Name,EpRewMean,serial_timesteps,value_loss,total_timesteps,nupdates
557,564.53,0.15664062,-0.9789821,1205.328358888626,0,329,0.0135870725,0.9233821481466293,0.0017619708,PP02-llm,90.79869026000001,673792,0.0076426514,673792,329
633,570.04,0.15766601,-0.9819673,1208.5618529319763,0,330,0.012923529,0.9371616095304489,0.0030349249,PP02-llm,92.78059168,675840,0.008755391,675840,330
645,563.25,0.13793945,-0.9754793,1211.735823392868,0,331,0.012122164,0.9296745955944061,0.0033125996,PP02-llm,93.64327397999998,677888,0.017017223,677888,331
597,565.77,0.13691406,-0.97041357,1215.1652488708496,0,332,0.011427386,0.8646305501461029,0.005939607,PP02-llm,93.21467136999998,679936,0.036097836,679936,332
517,566.79,0.13881835,-0.9657804,1219.1244814395905,0,333,0.011430598,0.8575825393199921,0.0029830483,PP02-llm,93.42671969999998,681984,0.021076996,681984,333
606,573.42,0.1928711,-0.96440315,1222.5010423660278,0,334,0.019207811,0.770178884267807,0.00062849035,PP02-llm,91.46198042,684032,0.025063315,684032,334
683,576.31,0.18862304,-0.98505765,1225.497450351715,0,335,0.018243615,0.8995747864246368,-0.0026983018,PP02-llm,90.63327098000002,686080,0.011443609,686080,335
727,576.72,0.19360352,-0.99032784,1228.3113169670105,0,336,0.016526604,0.9351927563548088,-0.0029185244,PP02-llm,90.66898233000002,688128,0.010060418,688128,336
623,578.56,0.1887207,-0.99059933,1231.5980141162872,0,337,0.016825536,0.854820728302002,-0.0004953415,PP02-llm,88.89715385,690176,0.01547489,690176,337
619,577.02,0.19838867,-1.00441,1234.9015719890594,0,338,0.016832925,0.9477923028171062,0.003227538,PP02-llm,92.64581034999999,692224,0.007941455,692224,338
696,579.61,0.17998047,-1.0003359,1237.8429234027863,0,339,0.015414166,0.9092162996530533,-0.0006625562,PP02-llm,93.19284610999999,694272,0.016810236,694272,339
794,581.13,0.15961914,-0.98831046,1240.4220855236053,0,340,0.016285343,0.8780980408191681,0.0009745372,PP02-llm,94.89641513000001,696320,0.019770907,696320,340
640,577.82,0.16860351,-1.0027316,1243.6196641921997,0,341,0.015546942,0.9371020942926407,0.0066670673,PP02-llm,96.74888867,698368,0.014940312,698368,341
526,583.25,0.15708008,-1.0250804,1247.51078748703,0,342,0.012110027,0.9459104724228382,0.006025526,PP02-llm,98.68299474000001,700416,0.010016979,700416,342
580,587.76,0.16098633,-1.0339621,1251.036507844925,0,343,0.013869308,0.8736457228660583,0.004208972,PP02-llm,98.62568946000002,702464,0.01686956,702464,343
562,592.95,0.13662109,-1.0342937,1254.675892829895,0,344,0.010575844,0.936629094183445,0.0041474337,PP02-llm,98.98522509,704512,0.010096446,704512,344
699,594.39,0.1819336,-1.030346,1257.6036076545715,0,345,0.014842816,0.870382696390152,0.003604494,PP02-llm,99.11844692000001,706560,0.0158593,706560,345
593,589.08,0.16088867,-1.0529379,1261.05606007576,0,346,0.014142968,0.9056270867586136,0.0021885505,PP02-llm,102.07848030000001,708608,0.014526869,708608,346
712,588.42,0.2131836,-1.0606316,1263.9315247535706,0,347,0.020051736,0.9638681858778,0.0008094582,PP02-llm,100.27472556000001,710656,0.004499997,710656,347
631,593.07,0.14780274,-1.0497468,1267.1747636795044,0,348,0.012747711,0.937396802008152,0.00600926,PP02-llm,100.64687475000002,712704,0.009804282,712704,348
648,594.54,0.1673828,-1.0531585,1270.3323979377747,0,349,0.016573463,0.9541114494204521,-0.0020062916,PP02-llm,102.50603152,714752,0.0068381736,714752,349
675,595.51,0.20185547,-1.0744226,1273.3643989562988,0,350,0.01976184,0.9498514607548714,-0.00045940597,PP02-llm,103.09348216000001,716800,0.010210656,716800,350
713,593.99,0.17646484,-1.0888314,1276.2336614131927,0,351,0.016524939,0.9028445109724998,0.0045602443,PP02-llm,103.50773173000002,718848,0.012291668,718848,351
765,591.78,0.16025391,-1.1020824,1278.9108502864838,0,352,0.015474628,0.9334287643432617,-0.0020473723,PP02-llm,105.26015413999998,720896,0.010257097,720896,352
536,595.66,0.12993164,-1.0997412,1282.726347208023,0,353,0.009991064,0.9558826982975006,0.003391822,PP02-llm,106.71533573999999,722944,0.007908372,722944,353
823,590.11,0.18222657,-1.1044344,1285.213740348816,0,354,0.015254034,0.9487755447626114,0.0015378671,PP02-llm,105.62061503999999,724992,0.006126675,724992,354
474,598.88,0.17182617,-1.1207614,1289.5308184623718,0,355,0.013447538,0.9148497879505157,0.007951895,PP02-llm,105.03461073,727040,0.016281031,727040,355
718,597.72,0.19692382,-1.1160893,1292.3832387924194,0,356,0.01716783,0.9512229189276695,0.0010656485,PP02-llm,103.00039756000002,729088,0.0069712354,729088,356
702,596.61,0.2019043,-1.1075672,1295.3007969856262,0,357,0.018857371,0.9425287283957005,0.005694435,PP02-llm,105.34152381000001,731136,0.008312859,731136,357
723,602.17,0.17324218,-1.0996549,1298.13059091568,0,358,0.013855028,0.9200068339705467,0.0013526713,PP02-llm,105.56626486,733184,0.015342002,733184,358
755,593.92,0.1753418,-1.1116064,1300.842381477356,0,359,0.016447565,0.9560850411653519,0.008525534,PP02-llm,105.89065015999999,735232,0.0062022656,735232,359
531,597.05,0.18432617,-1.1280096,1304.6986458301544,0,360,0.015929382,0.9039893299341202,0.00015407766,PP02-llm,103.92341755000001,737280,0.03194656,737280,360
661,594.22,0.20874023,-1.1261414,1307.7956664562225,0,361,0.01825668,0.9777942504733801,0.0059578014,PP02-llm,104.59358883000003,739328,0.0032517582,739328,361
641,588.49,0.17661133,-1.121577,1310.9900181293488,0,362,0.0153689105,0.9750446416437626,0.0018596677,PP02-llm,106.78596128,741376,0.005611063,741376,362
522,580.22,0.16679688,-1.1178894,1314.9136109352112,0,363,0.017869078,0.8402601182460785,0.0014576666,PP02-llm,104.95635259999999,743424,0.023496266,743424,363
721,581.85,0.18261719,-1.100738,1317.7514786720276,0,364,0.016119614,0.9258793741464615,0.002301035,PP02-llm,103.94162342000001,745472,0.010142314,745472,364
769,583.3,0.20444337,-1.1100094,1320.4119517803192,0,365,0.018590005,0.8478119075298309,0.0023093927,PP02-llm,102.67653978,747520,0.016517352,747520,365
740,583.9,0.17670898,-1.1139656,1323.177673816681,0,366,0.017682312,0.9403572008013725,0.0018700557,PP02-llm,102.62171985999997,749568,0.008601548,749568,366
688,583.67,0.19169922,-1.1165689,1326.1544110774994,0,367,0.01651572,0.9374893233180046,-0.0011447613,PP02-llm,101.46356062000001,751616,0.01125479,751616,367
764,579.7,0.16298828,-1.1269251,1328.8352949619293,0,368,0.012956251,0.9085917174816132,0.0031192838,PP02-llm,102.99466015,753664,0.015048765,753664,368
650,577.55,0.16982421,-1.140907,1331.9838728904724,0,369,0.014632578,0.9582559280097485,0.0026830726,PP02-llm,103.19733711999999,755712,0.008634679,755712,369
626,574.87,0.17211914,-1.1478565,1335.2511856555939,0,370,0.016022865,0.9480084292590618,0.0006413153,PP02-llm,103.43677722999999,757760,0.008632192,757760,370
688,566.67,0.17719726,-1.1439639,1338.2254116535187,0,371,0.018854259,0.7782536745071411,0.0014936926,PP02-llm,101.39067545,759808,0.040064704,759808,371
691,566.98,0.13212891,-1.135715,1341.1894817352295,0,372,0.011972331,0.9342831000685692,0.0037986927,PP02-llm,101.90375153999999,761856,0.014237942,761856,372
629,568.5,0.1673828,-1.1111414,1344.4411001205444,0,373,0.016721506,0.9091222137212753,-0.0010488543,PP02-llm,101.11728740000001,763904,0.012830967,763904,373
592,574.46,0.15136719,-1.091161,1347.8981881141663,0,374,0.011554758,0.9272623732686043,0.000734354,PP02-llm,100.23143976000003,765952,0.013978262,765952,374
641,576.14,0.18642578,-1.0981944,1351.0902667045593,0,375,0.015058873,0.9665487967431545,0.00079655077,PP02-llm,101.44049355000001,768000,0.0059538577,768000,375
777,572.2,0.18989258,-1.0791663,1353.7240390777588,0,376,0.028661188,0.9020886123180389,-0.006457073,PP02-llm,100.07893024,770048,0.011641511,770048,376
750,573.06,0.22734375,-1.0906411,1356.4529695510864,0,377,0.020412046,0.9215638041496277,-0.0020207593,PP02-llm,101.06058494000001,772096,0.015778009,772096,377
690,572.75,0.23051758,-1.118887,1359.4175782203674,0,378,0.020917365,0.9788392875343561,-0.004025234,PP02-llm,99.78036257,774144,0.0037002768,774144,378
692,574.25,0.18803711,-1.1308224,1362.373420715332,0,379,0.017200498,0.9737102128565311,0.0019673116,PP02-llm,100.27715169999999,776192,0.0041442662,776192,379
751,576.39,0.19052735,-1.1219013,1365.0994246006012,0,380,0.015442948,0.8990025445818901,-0.0015475202,PP02-llm,97.35633818999999,778240,0.016903741,778240,380
673,575.56,0.159375,-1.1191783,1368.1414391994476,0,381,0.0131028,0.9567754156887531,0.0020485744,PP02-llm,96.24809867,780288,0.009702368,780288,381
617,579.83,0.1553711,-1.1075363,1371.4567658901215,0,382,0.012444825,0.9211225286126137,0.004248961,PP02-llm,95.65644033000002,782336,0.01867988,782336,382
776,573.97,0.17646484,-1.083575,1374.0946552753448,0,383,0.015036723,0.9438908845186234,-0.0052564577,PP02-llm,95.6881954,784384,0.0112120975,784384,383
585,578.38,0.17045899,-1.0723486,1377.5915322303772,0,384,0.013818407,0.9591329656541348,0.0014816977,PP02-llm,97.49787191,786432,0.008084072,786432,384
687,577.31,0.16333008,-1.0711155,1380.5696341991425,0,385,0.013989905,0.9446609504520893,0.004691471,PP02-llm,96.29731952999998,788480,0.012129123,788480,385
551,578.93,0.14995117,-1.078584,1384.2807714939117,0,386,0.012599404,0.9320479854941368,0.0009910413,PP02-llm,94.50770282000002,790528,0.015022447,790528,386
750,577.84,0.19970703,-1.0884378,1387.008422613144,0,387,0.017437506,0.9072204083204269,-0.00062138785,PP02-llm,93.24274076000002,792576,0.015346868,792576,387
588,579.88,0.16948242,-1.0875633,1390.4864101409912,0,388,0.016108325,0.8818450644612312,0.003200895,PP02-llm,91.48976990000001,794624,0.014321471,794624,388
603,574.71,0.16860351,-1.0775648,1393.8774902820587,0,389,0.0145602925,0.9097224995493889,0.0035531663,PP02-llm,90.50394350999998,796672,0.013794673,796672,389
641,578.06,0.18134765,-1.0831257,1397.0711958408356,0,390,0.015743146,0.9041092321276665,0.0036666424,PP02-llm,86.25314307000001,798720,0.013192385,798720,390
663,581.59,0.19335938,-1.1006573,1400.1601450443268,0,391,0.015908223,0.9496039599180222,0.001717742,PP02-llm,89.59391868,800768,0.0108052995,800768,391
648,578.13,0.18139648,-1.1068729,1403.316509962082,0,392,0.01630675,0.9619538336992264,-0.00070428,PP02-llm,91.05524795000001,802816,0.0042602215,802816,392
779,572.43,0.18730469,-1.0996883,1405.9439861774445,0,393,0.015504564,0.9698511995375156,0.00034183558,PP02-llm,91.25098994999999,804864,0.004033606,804864,393
650,575.7,0.16982421,-1.0996131,1409.0951747894287,0,394,0.016693087,0.91795714199543,0.00164148,PP02-llm,90.07980201000001,806912,0.009827855,806912,394
695,574.9,0.17832032,-1.119067,1412.0420813560486,0,395,0.015429127,0.9824388716369867,-0.0011268643,PP02-llm,90.85297452,808960,0.0032904167,808960,395
707,576.67,0.16591796,-1.1182115,1414.9360752105713,0,396,0.012772074,0.9361094385385513,0.0017510023,PP02-llm,87.87531288,811008,0.0051664463,811008,396
620,580.0,0.18095703,-1.1262434,1418.236619234085,0,397,0.014769089,0.9159015119075775,0.0014684075,PP02-llm,87.85023724000003,813056,0.019557647,813056,397
711,580.94,0.20795898,-1.1598846,1421.1150267124176,0,398,0.016344998,0.8783473074436188,0.0066834018,PP02-llm,86.52772806000002,815104,0.011183376,815104,398
655,584.46,0.18041992,-1.1784067,1424.238153219223,0,399,0.01601367,0.9430385865271091,0.0021642088,PP02-llm,89.23343974000001,817152,0.011671273,817152,399
733,588.55,0.19106445,-1.17184,1427.0316383838654,0,400,0.07359895,0.7647289037704468,0.0040823547,PP02-llm,85.22653875,819200,0.04379111,819200,400
670,589.65,0.17543945,-1.1694461,1456.1527495384216,0,401,0.015940232,0.9488689191639423,0.0025195368,PP02-llm,84.91387887,821248,0.008080859,821248,401
477,594.78,0.16552734,-1.1435753,1460.4438245296478,0,402,0.017495658,0.8910195007920265,0.0049079703,PP02-llm,86.10698851000001,823296,0.024750471,823296,402
696,587.7,0.16601562,-1.1210743,1463.3827102184296,0,403,0.01348011,0.9443439431488514,0.0013335972,PP02-llm,85.7905574,825344,0.008031672,825344,403
665,585.84,0.18105468,-1.119416,1466.462443113327,0,404,0.015264546,0.9787050075829029,-0.0035045766,PP02-llm,85.24285188,827392,0.0025617173,827392,404
589,588.94,0.17080078,-1.1121743,1469.9357070922852,0,405,0.014825752,0.9026619493961334,0.0028553517,PP02-llm,84.54507824999999,829440,0.029563006,829440,405
784,585.03,0.20249024,-1.1313854,1472.5480999946594,0,406,0.016766403,0.9075153693556786,0.0016751557,PP02-llm,82.97447590000002,831488,0.014006531,831488,406
854,584.53,0.18017578,-1.1553631,1474.9460852146149,0,407,0.015124731,0.959851935505867,0.0023745666,PP02-llm,82.70670202,833536,0.005909151,833536,407
762,584.88,0.19311523,-1.177407,1477.6327645778656,0,408,0.019111028,0.9292496964335442,0.0019507364,PP02-llm,84.0170529,835584,0.015726332,835584,408
760,581.46,0.17719726,-1.1932393,1480.3265068531036,0,409,0.014894995,0.9678728207945824,0.00012727953,PP02-llm,84.66094798999998,837632,0.0055178534,837632,409
705,573.82,0.19379883,-1.1962602,1483.2285919189453,0,410,0.016470714,0.9586342759430408,-0.00069992774,PP02-llm,85.47965216,839680,0.010573307,839680,410
706,577.73,0.16835937,-1.2004441,1486.129575252533,0,411,0.014008175,0.8657251298427582,0.0037020468,PP02-llm,83.67506647000002,841728,0.029263277,841728,411
760,577.68,0.19272462,-1.2015617,1488.8230047225952,0,412,0.017064862,0.9617498144507408,-0.0020489278,PP02-llm,85.97675724999999,843776,0.006124084,843776,412
716,574.66,0.1541504,-1.2126178,1491.6800894737244,0,413,0.013027293,0.8713714778423309,-0.0010313416,PP02-llm,85.20819943000001,845824,0.019906703,845824,413
503,578.0,0.1597168,-1.2064959,1495.7464196681976,0,414,0.012315237,0.9211221486330032,0.0070466087,PP02-llm,85.36838489000002,847872,0.01575522,847872,414
582,576.3,0.1819336,-1.1807288,1499.265507221222,0,415,0.014844934,0.9662679061293602,0.0009138162,PP02-llm,88.56439042,849920,0.0049381284,849920,415
665,580.74,0.1597168,-1.1580186,1502.3419289588928,0,416,0.014030369,0.9571785591542721,-0.00034092588,PP02-llm,91.72495695999999,851968,0.006364553,851968,416
741,582.19,0.17573242,-1.1312593,1505.1041221618652,0,417,0.022044796,0.7624399960041046,0.004041015,PP02-llm,91.13690751000001,854016,0.04601554,854016,417
756,574.18,0.22294922,-1.1356871,1507.8119859695435,0,418,0.019569071,0.9391792640089989,0.0041470462,PP02-llm,89.93574972,856064,0.008864297,856064,418
747,566.62,0.20205078,-1.1355252,1510.5532429218292,0,419,0.022378061,0.9300050213932991,0.003349803,PP02-llm,84.69682298999999,858112,0.0047032395,858112,419
684,569.35,0.18857422,-1.1256938,1513.5482211112976,0,420,0.019155953,0.933024562895298,0.0036733367,PP02-llm,83.78989193999998,860160,0.013580096,860160,420
675,571.21,0.21245117,-1.1174891,1516.5805056095123,0,421,0.020383906,0.9006700068712234,-0.0023729498,PP02-llm,84.40267923999998,862208,0.016357295,862208,421
676,567.48,0.16777344,-1.1163057,1519.6078650951385,0,422,0.015315545,0.9587666131556034,-0.0005530851,PP02-llm,86.33362548999999,864256,0.0075892084,864256,422
749,568.19,0.17211914,-1.1290052,1522.340395450592,0,423,0.015576499,0.9524770975112915,0.0013972238,PP02-llm,85.52045767000001,866304,0.006607446,866304,423
641,567.23,0.1739746,-1.1264205,1525.532725572586,0,424,0.020384092,0.9309769421815872,0.0039029964,PP02-llm,87.27475101,868352,0.015159008,868352,424
731,567.68,0.1697754,-1.1077764,1528.3343214988708,0,425,0.014198782,0.9479888156056404,0.003351605,PP02-llm,86.50176234,870400,0.007419554,870400,425
680,561.29,0.16445312,-1.1188607,1531.3427519798279,0,426,0.014142685,0.8306133300065994,0.003001156,PP02-llm,86.93026846999999,872448,0.028091198,872448,426
767,559.5,0.18588868,-1.1449697,1534.011211156845,0,427,0.014932344,0.938206784427166,-0.00017759265,PP02-llm,88.17396129999999,874496,0.010771268,874496,427
683,549.49,0.20454101,-1.1544201,1537.0065393447876,0,428,0.019946333,0.9559534303843975,0.0013327544,PP02-llm,86.48110012000001,876544,0.0072218007,876544,428
677,541.7,0.16269532,-1.1594807,1540.0275475978851,0,429,0.014255154,0.965230468660593,0.0030668997,PP02-llm,85.07317961999999,878592,0.009506303,878592,429
615,545.3,0.16552734,-1.1515683,1543.3551216125488,0,430,0.01558176,0.9757852703332901,-0.0011070414,PP02-llm,85.7845715,880640,0.0045506163,880640,430
664,540.26,0.16376953,-1.144049,1546.437186717987,0,431,0.013832132,0.9200144112110138,-0.00092608837,PP02-llm,85.11667732,882688,0.019505063,882688,431
735,542.2,0.20317383,-1.1496035,1549.2219769954681,0,432,0.01884554,0.9713103082031012,0.001666045,PP02-llm,87.09651720000002,884736,0.004240638,884736,432
671,546.54,0.17509766,-1.1450137,1552.2737259864807,0,433,0.014410421,0.9652647748589516,0.004106102,PP02-llm,87.95933453999999,886784,0.006943015,886784,433
627,548.22,0.16118164,-1.1204478,1555.5403463840485,0,434,0.012996013,0.972716087475419,0.0015780318,PP02-llm,88.49560725,888832,0.0057569696,888832,434
552,550.3,0.17451172,-1.1264842,1559.2496633529663,0,435,0.015130006,0.9658444300293922,0.002276353,PP02-llm,88.87261231000001,890880,0.004193141,890880,435
715,550.1,0.1774414,-1.1477473,1562.114070892334,0,436,0.017001424,0.9611274674534798,0.0003018576,PP02-llm,85.47560256999998,892928,0.007170786,892928,436
658,544.57,0.19296876,-1.1645112,1565.2258088588715,0,437,0.018175881,0.9765404853969812,0.005353139,PP02-llm,84.26148398,894976,0.005166323,894976,437
723,542.37,0.20048828,-1.1450282,1568.056548833847,0,438,0.026242217,0.836558923125267,-0.0012790072,PP02-llm,82.82929661,897024,0.029273767,897024,438
682,538.83,0.19462891,-1.1401341,1571.056523323059,0,439,0.01664415,0.9448816291987896,0.0034994278,PP02-llm,81.10085093,899072,0.009079745,899072,439
703,545.4,0.17739257,-1.1335657,1573.9683010578156,0,440,0.015928654,0.9017082378268242,-0.0006212021,PP02-llm,79.93955177000001,901120,0.012316816,901120,440
639,545.93,0.17133789,-1.1181724,1577.1727643013,0,441,0.023685027,0.8321810364723206,-0.0019427266,PP02-llm,76.12032149000001,903168,0.026904572,903168,441
628,539.33,0.2222168,-1.1113197,1580.4295768737793,0,442,0.020095788,0.958665806800127,0.0005556291,PP02-llm,75.74422405,905216,0.006174442,905216,442
646,539.49,0.18081054,-1.1271021,1583.5987148284912,0,443,0.014769368,0.9837657324969769,0.0011329707,PP02-llm,75.85872158,907264,0.0026987717,907264,443
694,538.48,0.14790039,-1.1391008,1586.5485174655914,0,444,0.013852748,0.9626575745642185,0.0013924245,PP02-llm,79.98382190000001,909312,0.0061188233,909312,444
689,542.12,0.18901367,-1.1542528,1589.5211782455444,0,445,0.015640778,0.9577620103955269,-0.0015408314,PP02-llm,80.91876397,911360,0.00585602,911360,445
669,544.28,0.22504883,-1.1806325,1592.5813901424408,0,446,0.02031111,0.9874246148392558,-0.0030113326,PP02-llm,85.69359517999999,913408,0.0029844746,913408,446
649,541.7,0.19750977,-1.1952256,1595.7336180210114,0,447,0.020031005,0.9495466724038124,-0.00075627316,PP02-llm,84.86908886,915456,0.0075814845,915456,447
538,547.97,0.16879883,-1.1924479,1599.540498495102,0,448,0.014627422,0.918476939201355,0.0038250764,PP02-llm,84.34380644,917504,0.024091247,917504,448
556,549.43,0.17573242,-1.1756237,1603.2201297283173,0,449,0.015732547,0.8885925933718681,0.0034636694,PP02-llm,77.99423526,919552,0.021938577,919552,449
582,550.67,0.19516602,-1.172949,1606.7369074821472,0,450,0.023061387,0.9584021009504795,-0.0007927669,PP02-llm,77.32738483000001,921600,0.012279192,921600,450
617,551.7,0.1565918,-1.1722806,1610.0522503852844,0,451,0.012624646,0.9192997589707375,0.0035786103,PP02-llm,76.10511039000001,923648,0.0221037,923648,451
683,550.41,0.17124024,-1.1728333,1613.0510683059692,0,452,0.013838299,0.9608097113668919,-0.0006232954,PP02-llm,74.27433131,925696,0.007947842,925696,452
712,550.0,0.1515625,-1.1892347,1615.9241683483124,0,453,0.012819812,0.9621699750423431,0.00018692514,PP02-llm,72.83860245,927744,0.006591021,927744,453
708,551.75,0.21523437,-1.2030604,1618.8161795139313,0,454,0.019862542,0.9070447236299515,0.00036928896,PP02-llm,71.13973083,929792,0.017332379,929792,454
760,550.54,0.17998047,-1.2152847,1621.5111682415009,0,455,0.014321445,0.9526707641780376,-0.0015383422,PP02-llm,71.85976235999999,931840,0.008177323,931840,455
498,552.55,0.22197266,-1.2211567,1625.6221311092377,0,456,0.020045731,0.9665155969560146,-0.0018000774,PP02-llm,69.26473191,933888,0.0023516368,933888,456
675,553.65,0.18354492,-1.223796,1628.654773235321,0,457,0.0186151,0.9174231439828873,0.0010830557,PP02-llm,70.60929811,935936,0.019335344,935936,457
726,543.33,0.18349609,-1.2168263,1631.47474193573,0,458,0.0156002715,0.9377765357494354,0.0016987363,PP02-llm,64.80699562,937984,0.0068381047,937984,458
716,537.99,0.22587891,-1.2245032,1634.3327338695526,0,459,0.01952335,0.9741767421364784,0.0063757645,PP02-llm,63.16627118,940032,0.0040077055,940032,459
870,527.28,0.18720703,-1.2327425,1636.685655593872,0,460,0.014780372,0.9064759090542793,0.0013527831,PP02-llm,56.72322036999999,942080,0.012508894,942080,460
718,520.01,0.19628906,-1.2312138,1639.53710770607,0,461,0.016953455,0.9421750754117966,0.0024212517,PP02-llm,53.59119787,944128,0.00939564,944128,461
726,525.36,0.16777344,-1.2278864,1642.3571863174438,0,462,0.015286835,0.9818871077150106,0.0027713787,PP02-llm,56.99807051999999,946176,0.005297666,946176,462
630,530.77,0.16733399,-1.2290748,1645.6065137386322,0,463,0.013722296,0.9725299570709467,0.0007260069,PP02-llm,58.03911817000001,948224,0.005154663,948224,463
665,532.15,0.19990234,-1.2410392,1648.6828413009644,0,464,0.018086834,0.9739725217223167,0.00032175548,PP02-llm,61.3950079,950272,0.005272936,950272,464
726,523.47,0.19042969,-1.2529716,1651.5019516944885,0,465,0.016579002,0.945216067135334,0.00027243135,PP02-llm,60.18440146,952320,0.009360251,952320,465
623,525.01,0.18769531,-1.2452171,1654.787496805191,0,466,0.016515201,0.9607920981943607,0.0013071335,PP02-llm,64.12902829,954368,0.0075656557,954368,466
591,521.56,0.17016602,-1.2300761,1658.2524342536926,0,467,0.013170177,0.9607241116464138,0.0017082539,PP02-llm,65.61471058000001,956416,0.011166783,956416,467
650,527.04,0.19897461,-1.2258431,1661.4002828598022,0,468,0.019613735,0.9452905133366585,0.009778564,PP02-llm,64.69745596,958464,0.015141952,958464,468
619,526.9,0.19326171,-1.2112032,1664.7082352638245,0,469,0.01689602,0.9383925721049309,0.0038995338,PP02-llm,61.609270859999995,960512,0.009116042,960512,469
542,530.34,0.16708985,-1.1960976,1668.4855289459229,0,470,0.013875164,0.9230999201536179,0.0032159067,PP02-llm,60.308609669999996,962560,0.014624697,962560,470
694,534.41,0.18027344,-1.2038902,1671.436738729477,0,471,0.016193476,0.9606980346143246,-0.00022119415,PP02-llm,62.83914494999999,964608,0.0076912367,964608,471
720,530.45,0.20078126,-1.207176,1674.279614686966,0,472,0.016013684,0.973810600116849,0.0028909391,PP02-llm,59.31670427,966656,0.0039403336,966656,472
759,525.98,0.1864746,-1.2152941,1676.9768409729004,0,473,0.015484335,0.9677633121609688,0.0023506407,PP02-llm,58.670202569999994,968704,0.006462028,968704,473
610,520.53,0.17163086,-1.2277036,1680.329347372055,0,474,0.0141406255,0.9812093302607536,-0.0014311277,PP02-llm,64.41046816,970752,0.004989049,970752,474
715,519.0,0.16469726,-1.2188452,1683.1915774345398,0,475,0.013876948,0.9227883592247963,0.007842453,PP02-llm,63.70434733,972800,0.02295357,972800,475
634,514.41,0.20571288,-1.2057445,1686.4219105243683,0,476,0.025477493,0.9595737047493458,-0.007187444,PP02-llm,62.85361828999999,974848,0.010763863,974848,476
615,509.95,0.19208984,-1.2167609,1689.7486147880554,0,477,0.020734254,0.9420425854623318,-0.0024588895,PP02-llm,59.62193188000001,976896,0.011341271,976896,477
735,520.38,0.15151367,-1.2298114,1692.5326125621796,0,478,0.01186279,0.9539584703743458,0.002587267,PP02-llm,63.43913526999999,978944,0.0070754187,978944,478
669,521.82,0.1974121,-1.2369462,1695.5946156978607,0,479,0.015732605,0.9683083184063435,0.0014794513,PP02-llm,65.20311072,980992,0.0056923954,980992,479
654,527.09,0.1866211,-1.2461894,1698.7222592830658,0,480,0.015205483,0.9166388586163521,0.0008783949,PP02-llm,70.40513457,983040,0.017201178,983040,480
665,530.97,0.19125977,-1.2499266,1701.8001585006714,0,481,0.023514707,0.9172142818570137,0.0008308374,PP02-llm,70.50863489,985088,0.015737673,985088,481
470,540.18,0.18710938,-1.2483156,1706.1493704319,0,482,0.01536143,0.9268525093793869,-0.00014473192,PP02-llm,70.55953528,987136,0.012076834,987136,482
702,524.45,0.18481445,-1.2616618,1709.0637791156769,0,483,0.015578082,0.9571008756756783,0.0004646335,PP02-llm,69.53803312999999,989184,0.006456624,989184,483
749,531.05,0.17021485,-1.2933469,1711.7991530895233,0,484,0.01434272,0.9449851922690868,7.840596e-06,PP02-llm,73.78148476999999,991232,0.00967356,991232,484
659,534.43,0.2208496,-1.3170474,1714.9055745601654,0,485,0.026642025,0.9466997496783733,0.0021107073,PP02-llm,75.08830015999999,993280,0.009667672,993280,485
639,536.76,0.17939453,-1.3256514,1718.10902261734,0,486,0.016763445,0.9723171107470989,0.0019289727,PP02-llm,75.02946199,995328,0.0063261082,995328,486
448,547.27,0.15346679,-1.3205333,1722.6769559383392,0,487,0.01170587,0.9465017281472683,0.0016095608,PP02-llm,75.76399665999999,997376,0.012234768,997376,487
639,550.31,0.18950196,-1.3197086,1725.8813772201538,0,488,0.018050833,0.9696982819586992,-0.005423614,PP02-llm,78.06162524,999424,0.0058850716,999424,488
585,548.02,0.19179687,-1.3157343,1729.3793964385986,0,489,0.016967885,0.9666397571563721,-6.9685047e-06,PP02-llm,77.92881976000001,1001472,0.0064864196,1001472,489
589,552.3,0.16635743,-1.3171728,1732.8540840148926,0,490,0.014270646,0.9138849005103111,0.002633967,PP02-llm,75.24593904,1003520,0.022470761,1003520,490
661,552.44,0.1909668,-1.3015431,1735.9494416713715,0,491,0.021740222,0.9023894444108009,0.0026016447,PP02-llm,74.61721119,1005568,0.022911843,1005568,491
624,558.44,0.21806641,-1.2797036,1739.231009721756,0,492,0.018899208,0.9715701416134834,-0.001425945,PP02-llm,75.44134812,1007616,0.005683632,1007616,492
682,563.48,0.19809571,-1.2868963,1742.2332916259766,0,493,0.017537162,0.9668431915342808,-0.00047462602,PP02-llm,78.42728684,1009664,0.00657415,1009664,493
699,560.29,0.19575195,-1.3038218,1745.162887096405,0,494,0.017067255,0.9843762395903468,-0.0029889664,PP02-llm,76.81760759,1011712,0.0032363844,1011712,494
634,554.27,0.1652832,-1.3091109,1748.3884229660034,0,495,0.015110165,0.9768963493406773,0.0010266028,PP02-llm,75.47507417,1013760,0.0051081115,1013760,495
752,548.11,0.17836913,-1.3110195,1751.1092131137848,0,496,0.014593366,0.9790166933089495,-0.0045182444,PP02-llm,75.01527988999999,1015808,0.0041601034,1015808,496
760,543.96,0.22153321,-1.3152262,1753.803968667984,0,497,0.020940203,0.974300229921937,0.004715367,PP02-llm,76.87824109,1017856,0.0037941807,1017856,497
