gentropy,surrgain,TimeElapsed,EpLenMean,entloss,trial,gmeankl,gsurrgain,gentloss,entropy,gev_tdlam_before,EpRewMean,optimgain,ev_tdlam_before,meankl,GEpLenMean,GEpRewMean,goptimgain,Iteration
1.3972472,0.023837654,144.5187418460846,200.8,0.0,0,0.054508056,0.010027746,0.0,1.4278789,6.109476089477539e-05,-1072.7182876065374,0.023837654,1.1801719665527344e-05,0.03709774,200.8,-1072.7182876065374,0.010027746,118
1.3973086,nan,145.71229314804077,200.8,nan,0,0.044906996,0.033498913,0.0,nan,0.06802314519882202,-1043.0558866039587,nan,3.319978713989258e-05,nan,200.8,-1043.0558866039587,0.033498913,119
1.3973668,0.012452165,146.89279198646545,200.8,0.0,0,0.03685531,0.012287859,0.0,1.4278849,0.05062365531921387,-1038.5764808713097,0.012452165,0.006833136081695557,0.036542058,200.8,-1038.5764808713097,0.012287859,120
1.3973496,0.0059658624,148.0827808380127,200.2,0.0,0,0.04293179,0.060499202,0.0,1.427682,0.05496340990066528,-1045.9234642971078,0.0059658624,0.016112327575683594,0.023317482,195.8,-1045.9234642971078,0.060499202,121
1.3973367,0.021779437,149.29670596122742,205.2,0.0,0,0.047101438,0.021439932,0.0,1.4278585,0.11504733562469482,-1114.6669189091172,0.021779437,0.0024190545082092285,0.023589944,195.8,-1114.6669189091172,0.021439932,122
1.3973305,0.0074898247,150.50124096870422,205.2,0.0,0,0.018815797,0.027415004,0.0,1.4277731,0.02078843116760254,-1112.1440158596315,0.0074898247,0.005694091320037842,0.036810517,195.8,-1112.1440158596315,0.027415004,123
1.397317,0.017882932,151.7193808555603,205.2,0.0,0,0.061180234,0.026124636,0.0,1.4278567,0.05377233028411865,-1109.4265821005943,0.017882932,0.027389585971832275,0.041375,195.8,-1109.4265821005943,0.026124636,124
1.3972676,0.0068874164,152.90527987480164,205.2,0.0,0,0.074626245,-0.0056808023,0.0,1.427806,0.09078502655029297,-1126.6369107596445,0.0068874164,0.024403035640716553,0.038099688,195.8,-1126.6369107596445,-0.0056808023,125
1.3974106,0.04185655,154.1564347743988,205.2,0.0,0,0.052552253,0.043672584,0.0,1.4278159,0.04487001895904541,-1153.1081632815744,0.04185655,0.031776249408721924,0.02353632,195.8,-1153.1081632815744,0.043672584,126
1.3973091,0.021175273,155.39787483215332,205.2,0.0,0,0.045344263,0.010833251,0.0,1.4278558,0.060152530670166016,-1185.4750656311378,0.021175273,0.11110132932662964,0.029061832,195.8,-1185.4750656311378,0.010833251,127
1.3976108,0.025460267,156.61465001106262,205.2,0.0,0,0.026550114,0.02934481,0.0,1.4278537,0.1356809139251709,-1198.1716865891408,0.025460267,0.11429131031036377,0.025863012,195.8,-1198.1716865891408,0.02934481,128
1.3974812,0.06263363,157.82582998275757,205.2,0.0,0,0.030206703,0.021775413,0.0,1.427938,0.027722597122192383,-1181.3289546234832,0.06263363,0.14207983016967773,0.039394774,195.8,-1181.3289546234832,0.021775413,129
1.397309,0.039183833,159.02928495407104,200.8,0.0,0,0.04898125,0.043003015,0.0,1.4278868,0.06216597557067871,-1103.1566271874779,0.039183833,0.11921250820159912,0.040851977,195.8,-1103.1566271874779,0.043003015,130
1.3972886,0.0024104756,160.29183292388916,200.8,0.0,0,0.017355898,0.039733037,0.0,1.4277849,0.059838056564331055,-1111.848992864539,0.0024104756,0.14373677968978882,0.029978648,200.8,-1111.848992864539,0.039733037,131
1.3973306,0.020520955,161.50256609916687,200.8,0.0,0,0.019783478,0.019440006,0.0,1.4278252,0.08900195360183716,-1138.621459039536,0.020520955,0.1951204538345337,0.02392948,200.8,-1138.621459039536,0.019440006,132
nan,0.04491628,162.7342278957367,195.8,0.0,0,nan,nan,nan,1.4278876,0.19232392311096191,-1109.4376044016658,0.04491628,0.16868340969085693,0.035788566,200.8,-1109.4376044016658,nan,133
1.3973383,0.014846481,163.94800400733948,195.8,0.0,0,0.048344,0.03736218,0.0,1.427887,0.16056305170059204,-1101.5738674559825,0.014846481,0.20830214023590088,0.023236714,200.2,-1101.5738674559825,0.03736218,134
1.3973978,nan,165.17932987213135,195.8,nan,0,0.062259577,0.06592576,0.0,nan,0.15305346250534058,-1114.5337800865916,nan,0.1371503472328186,nan,205.2,-1114.5337800865916,0.06592576,135
1.397328,0.052496094,166.4227797985077,195.8,0.0,0,0.02705503,0.0143178385,0.0,1.4279155,0.026524007320404053,-1108.547709059788,0.052496094,0.07534366846084595,0.044922218,205.2,-1108.547709059788,0.0143178385,136
nan,0.0018227762,167.6596338748932,195.8,0.0,0,nan,nan,nan,1.4278178,0.0720069408416748,-1109.0296855763822,0.0018227762,0.15116733312606812,0.04641344,205.2,-1109.0296855763822,nan,137
1.3973672,0.023795195,168.98157596588135,195.8,0.0,0,0.031893466,0.031461157,0.0,1.4278544,0.07955551147460938,-1094.5455026019956,0.023795195,0.10897600650787354,0.040195934,205.2,-1094.5455026019956,0.031461157,138
1.3973187,0.015236686,170.20191884040833,195.8,0.0,0,0.026400086,0.022741605,0.0,1.427804,0.07226836681365967,-1118.6480684849896,0.015236686,0.11491018533706665,0.015385723,205.2,-1118.6480684849896,0.022741605,139
1.3976828,0.018250532,171.42927193641663,195.8,0.0,0,0.035059158,0.041271787,0.0,1.4278159,0.17759990692138672,-1113.9217585286606,0.018250532,0.1660214066505432,0.0323492,205.2,-1113.9217585286606,0.041271787,140
1.3974005,0.028329197,172.66627502441406,195.8,0.0,0,0.03419444,0.034639698,0.0,1.4278669,0.21940696239471436,-1113.4026996111438,0.028329197,0.19041866064071655,0.02218442,205.2,-1113.4026996111438,0.034639698,141
1.3973491,0.012495771,173.88341903686523,195.8,0.0,0,0.033431564,0.035502862,0.0,1.427907,0.30208009481430054,-1124.817668206462,0.012495771,0.16294735670089722,0.025618035,205.2,-1124.817668206462,0.035502862,142
1.3973361,nan,175.1335289478302,200.8,nan,0,0.03391861,0.015656887,0.0,nan,0.27369236946105957,-1130.2258422908455,nan,0.19482886791229248,nan,200.8,-1130.2258422908455,0.015656887,143
1.3972676,nan,176.36321187019348,200.8,nan,0,0.037309416,0.025403686,0.0,nan,0.2332741618156433,-1115.9843732746515,nan,0.03652215003967285,nan,200.8,-1115.9843732746515,0.025403686,144
1.3973091,0.016236547,177.58767294883728,200.8,0.0,0,0.031522594,0.037670195,0.0,1.4278971,0.17179524898529053,-1104.1205883284044,0.016236547,0.15931332111358643,0.041085042,200.8,-1104.1205883284044,0.037670195,145
1.3973687,0.020439222,178.8091208934784,200.2,0.0,0,0.01938262,0.038784392,0.0,1.4668682,0.1663770079612732,-1155.8830310593457,0.020439222,0.06222391128540039,0.014298106,195.8,-1155.8830310593457,0.038784392,146
1.3973476,0.004933847,180.0364499092102,205.2,0.0,0,0.04389666,0.020464,0.0,1.4349755,0.30123889446258545,-1164.8400490341035,0.004933847,0.13568001985549927,0.01055493,195.8,-1164.8400490341035,0.020464,147
1.3973415,0.015735324,181.27976298332214,205.2,0.0,0,0.037203245,0.009761313,0.0,1.4350564,0.22404569387435913,-1169.3134778578385,0.015735324,0.12868326902389526,0.015917502,195.8,-1169.3134778578385,0.009761313,148
1.3973416,0.011300607,182.47668600082397,205.2,0.0,0,0.048951574,0.029686846,0.0,1.4369508,0.22842907905578613,-1170.5400219290207,0.011300607,0.08919841051101685,0.01391814,195.8,-1170.5400219290207,0.029686846,149
nan,0.015092256,183.72976684570312,205.2,0.0,0,nan,nan,nan,1.437683,0.24906498193740845,-1143.9176040982306,0.015092256,0.025958478450775146,0.014456799,195.8,-1143.9176040982306,nan,150
nan,0.00953981,184.95991277694702,205.2,0.0,0,nan,nan,nan,1.4363483,0.1313638687133789,-1142.331323388515,0.00953981,0.061779677867889404,0.013290338,195.8,-1142.331323388515,nan,151
1.3972862,-0.0007521021,186.20297384262085,205.2,0.0,0,0.036687642,0.023587417,0.0,1.4362873,0.15462595224380493,-1163.662877939916,-0.0007521021,0.1099247932434082,0.016910318,195.8,-1163.662877939916,0.023587417,152
1.3973798,0.0095429635,187.42974996566772,205.2,0.0,0,0.041349597,0.03449121,0.0,1.4307536,0.16644859313964844,-1209.7433760474223,0.0095429635,0.2659468650817871,0.013930344,195.8,-1209.7433760474223,0.03449121,153
1.3972676,nan,188.67500376701355,205.2,nan,0,0.048379846,0.00744419,0.0,nan,0.228099524974823,-1211.2441042573494,nan,0.04290306568145752,nan,195.8,-1211.2441042573494,0.00744419,154
1.3972975,nan,189.9173538684845,200.8,nan,0,0.05360031,0.024524901,0.0,nan,0.20597624778747559,-1177.4234001246266,nan,0.07691055536270142,nan,195.8,-1177.4234001246266,0.024524901,155
1.3973105,nan,191.15962481498718,200.8,nan,0,0.04590426,0.027550694,0.0,nan,0.17357802391052246,-1204.0432367905842,nan,0.02201467752456665,nan,200.8,-1204.0432367905842,0.027550694,156
1.3973081,0.009883063,192.39944911003113,200.8,0.0,0,0.04280301,0.016968066,0.0,1.4328288,0.2672487497329712,-1181.0794695081945,0.009883063,0.066070556640625,0.012536965,200.8,-1181.0794695081945,0.016968066,157
1.3973472,0.011414466,193.646831035614,195.8,0.0,0,0.020222936,0.040081993,0.0,1.4686563,0.1201820969581604,-1200.6355905785733,0.011414466,0.0015720129013061523,0.013143686,200.8,-1200.6355905785733,0.040081993,158
1.3974196,0.0038618054,194.8826220035553,195.8,0.0,0,0.06262072,0.020970609,0.0,1.4686563,0.047677457332611084,-1219.5351859865787,0.0038618054,0.07428646087646484,0.018649366,200.2,-1219.5351859865787,0.020970609,159
1.3974327,0.028688367,196.13221979141235,195.8,0.0,0,0.049743112,0.03170421,0.0,1.4687521,0.255695641040802,-1190.647401543595,0.028688367,0.10351496934890747,0.020386979,205.2,-1190.647401543595,0.03170421,160
1.3972696,0.0029302393,197.3699188232422,195.8,0.0,0,0.0515873,-0.0005751812,0.0,1.4686363,0.18758952617645264,-1179.6032015707187,0.0029302393,0.05577737092971802,0.017430548,205.2,-1179.6032015707187,-0.0005751812,161
1.3973802,0.006270908,198.62745189666748,195.8,0.0,0,0.05134976,0.031587273,0.0,1.468742,0.24179577827453613,-1144.1715123205684,0.006270908,0.054585933685302734,0.02062324,205.2,-1144.1715123205684,0.031587273,162
1.3973081,0.008325894,199.86798405647278,195.8,0.0,0,0.043453984,0.032614805,0.0,1.4696676,0.338270366191864,-1139.5786639577834,0.008325894,0.08350694179534912,0.011898385,205.2,-1139.5786639577834,0.032614805,163
1.3972476,0.009824304,201.1282069683075,195.8,0.0,0,0.0360623,0.0010759709,0.0,1.469704,0.2019386887550354,-1149.8034864164558,0.009824304,0.1050025224685669,0.017335486,205.2,-1149.8034864164558,0.0010759709,164
1.39733,0.013923457,202.35195589065552,195.8,0.0,0,0.02459999,0.025621247,0.0,1.4325477,0.27806687355041504,-1140.4359425880061,0.013923457,0.23379284143447876,0.013226479,205.2,-1140.4359425880061,0.025621247,165
1.397339,0.011250008,203.61083388328552,195.8,0.0,0,0.029204173,0.027724862,0.0,1.441284,0.1415398120880127,-1173.5581006212574,0.011250008,0.03440004587173462,0.007532685,205.2,-1173.5581006212574,0.027724862,166
1.3972976,-0.018416852,204.8756639957428,195.8,0.0,0,0.051471353,0.028616838,0.0,1.4407734,0.18705302476882935,-1151.9023746410417,-0.018416852,0.21648699045181274,0.030798405,205.2,-1151.9023746410417,0.028616838,167
nan,0.013554553,206.118714094162,200.8,0.0,0,nan,nan,nan,1.441375,0.26813995838165283,-1163.4826360996442,0.013554553,0.32579243183135986,0.024882276,200.8,-1163.4826360996442,nan,168
nan,0.009786869,207.3525538444519,200.8,0.0,0,nan,nan,nan,1.4165012,0.28608238697052,-1163.588959399968,0.009786869,0.24113696813583374,0.011494076,200.8,-1163.588959399968,nan,169
1.397402,0.010181265,208.5919439792633,200.8,0.0,0,0.051971402,0.054833837,0.0,1.4006851,0.21518009901046753,-1159.5226454282451,0.010181265,0.1427188515663147,0.014772686,200.8,-1159.5226454282451,0.054833837,170
1.3973076,0.004357604,209.84846687316895,200.2,0.0,0,0.024462018,0.009606817,0.0,1.4024746,0.0721588134765625,-1140.6193610116254,0.004357604,0.13382387161254883,0.010700753,195.8,-1140.6193610116254,0.009606817,171
1.397219,0.013664661,211.07831501960754,205.2,0.0,0,0.017979432,0.018040903,0.0,1.4179381,0.23170268535614014,-1144.968212831518,0.013664661,0.18609148263931274,0.014917192,195.8,-1144.968212831518,0.018040903,172
1.3973362,0.014803929,212.32259392738342,205.2,0.0,0,0.044626262,0.03680471,0.0,1.4148233,0.3251025080680847,-1154.2195584554165,0.014803929,0.20519697666168213,0.01334826,195.8,-1154.2195584554165,0.03680471,173
1.3973721,0.025004216,213.55412888526917,205.2,0.0,0,0.030435324,0.021955688,0.0,1.44976,0.2346629500389099,-1121.533098944129,0.025004216,-0.09649372100830078,0.01196257,195.8,-1121.533098944129,0.021955688,174
1.3971246,0.0037704376,214.84520196914673,205.2,0.0,0,0.03652952,0.03173963,0.0,1.3699563,0.3747013807296753,-1159.5390484867708,0.0037704376,0.011497139930725098,0.011189349,195.8,-1159.5390484867708,0.03173963,175
1.4262059,0.01475468,216.0623369216919,205.2,0.0,0,0.012061047,0.025515193,0.0,1.3860471,0.04279744625091553,-1204.1555847203472,0.01475468,0.04609787464141846,0.011097094,195.8,-1204.1555847203472,0.025515193,176
1.4262065,0.0032195805,217.34321308135986,205.2,0.0,0,0.040415112,0.0047938726,0.0,1.3861189,0.31014907360076904,-1216.155954164169,0.0032195805,0.07413184642791748,0.015847333,195.8,-1216.155954164169,0.0047938726,177
1.426219,nan,218.63806891441345,205.2,nan,0,0.039971694,0.049572363,0.0,nan,0.2635858654975891,-1222.4502710276295,nan,0.176378071308136,nan,195.8,-1222.4502710276295,0.049572363,178
1.4262688,0.010798648,219.9067370891571,205.2,0.0,0,0.03269536,0.031661693,0.0,1.3860278,0.3188702464103699,-1235.8750477303054,0.010798648,0.07602697610855103,0.014206044,195.8,-1235.8750477303054,0.031661693,179
nan,0.0075788735,221.18984007835388,200.8,0.0,0,nan,nan,nan,1.3860147,0.41016674041748047,-1227.696098523135,0.0075788735,0.2515221834182739,0.024139795,195.8,-1227.696098523135,nan,180
1.4263101,0.010487543,222.44880604743958,200.8,0.0,0,0.055653356,-6.195274e-05,0.0,1.3860577,0.1412469744682312,-1226.4884225654707,0.010487543,0.23014616966247559,0.018288936,200.8,-1226.4884225654707,-6.195274e-05,181
1.4260659,nan,223.71771693229675,200.8,nan,0,0.045607995,0.0070998715,0.0,nan,0.35260915756225586,-1229.5929046927783,nan,0.17578506469726562,nan,200.8,-1229.5929046927783,0.0070998715,182
1.426292,0.009197623,224.98460388183594,195.8,0.0,0,0.03634029,0.023241213,0.0,1.3861417,0.33715611696243286,-1156.0216455695047,0.009197623,0.2962267994880676,0.029026192,200.8,-1156.0216455695047,0.023241213,183
1.4262363,0.0166231,226.2758469581604,195.8,0.0,0,0.0683062,0.045629375,0.0,1.3858922,0.10697376728057861,-1151.5991865651206,0.0166231,0.34188902378082275,0.019063672,200.2,-1151.5991865651206,0.045629375,184
1.426259,0.01975263,227.5264060497284,195.8,0.0,0,0.032553278,0.0014295718,0.0,1.4278765,0.13348793983459473,-1144.9995482791676,0.01975263,0.38716644048690796,0.014540304,205.2,-1144.9995482791676,0.0014295718,185
1.4262896,0.01206096,228.79550695419312,195.8,0.0,0,0.060661133,0.08844408,0.0,1.4271525,0.26072782278060913,-1150.3650155582623,0.01206096,0.3207050561904907,0.013020348,205.2,-1150.3650155582623,0.08844408,186
1.426389,-0.0013026055,230.05534410476685,195.8,0.0,0,0.033892315,0.0239282,0.0,1.4270318,0.34684181213378906,-1134.2366859049114,-0.0013026055,0.27996349334716797,0.020502847,205.2,-1134.2366859049114,0.0239282,187
1.4263505,0.00014513265,231.3393039703369,195.8,0.0,0,0.054015286,0.074453644,0.0,1.4271036,0.5651703476905823,-1134.038141918292,0.00014513265,0.39635175466537476,0.021597914,205.2,-1134.038141918292,0.074453644,188
1.4262059,0.008740305,232.64705300331116,195.8,0.0,0,0.053237002,0.0033296803,0.0,1.4270543,0.40480417013168335,-1088.2810275312672,0.008740305,0.45482558012008667,0.021583702,205.2,-1088.2810275312672,0.0033296803,189
nan,0.005140609,233.9046700000763,195.8,0.0,0,nan,nan,nan,1.4060452,0.5045518279075623,-1113.9943449755406,0.005140609,0.33693671226501465,0.01233229,205.2,-1113.9943449755406,nan,190
1.4262308,0.0038497366,235.17725682258606,195.8,0.0,0,0.052018292,0.019912526,0.0,1.4167198,0.27472007274627686,-1125.9166554786848,0.0038497366,0.31305253505706787,0.012417604,205.2,-1125.9166554786848,0.019912526,191
1.4262477,-0.00855898,236.45809888839722,195.8,0.0,0,0.03453245,0.05054973,0.0,1.4097066,0.3594261407852173,-1101.8783235415372,-0.00855898,-0.019078493118286133,0.013196091,205.2,-1101.8783235415372,0.05054973,192
1.4262308,0.011924945,237.74480891227722,200.8,0.0,0,0.04573806,0.014113908,0.0,1.4270045,0.36120128631591797,-1137.4773425955034,0.011924945,0.3053765296936035,0.0146808615,200.8,-1137.4773425955034,0.014113908,193
1.4262079,0.00879108,239.0533800125122,200.8,0.0,0,0.051958553,0.019363306,0.0,1.4271017,0.4185497760772705,-1120.376511464611,0.00879108,0.30661898851394653,0.016259525,200.8,-1120.376511464611,0.019363306,194
1.4261143,0.007905744,240.35714197158813,200.8,0.0,0,0.04801979,0.0059250602,0.0,1.4270711,0.3584495782852173,-1136.0459138272568,0.007905744,0.36315733194351196,0.017374583,200.8,-1136.0459138272568,0.0059250602,195
1.4262309,0.0043854616,241.67561602592468,200.2,0.0,0,0.052707896,0.006775559,0.0,1.4100925,0.4578416347503662,-1136.0202278300567,0.0043854616,0.2910386919975281,0.014967678,195.8,-1136.0202278300567,0.006775559,196
1.4261755,0.0012839185,242.95904397964478,205.2,0.0,0,0.018863492,0.042031594,0.0,1.4101585,0.1450427770614624,-1175.6978233308662,0.0012839185,0.3433976173400879,0.016595837,195.8,-1175.6978233308662,0.042031594,197
1.4263206,0.008247974,244.24461698532104,205.2,0.0,0,0.031233601,0.0060875625,0.0,1.4101344,0.2264917492866516,-1135.962778239094,0.008247974,0.3961085081100464,0.02224025,195.8,-1135.962778239094,0.0060875625,198
1.426229,0.003910461,245.51907873153687,205.2,0.0,0,0.035343483,0.002932292,0.0,1.4186118,0.2632547616958618,-1177.510686282482,0.003910461,0.05990201234817505,0.008819487,195.8,-1177.510686282482,0.002932292,199
nan,-0.0060960776,246.81826496124268,205.2,0.0,0,nan,nan,nan,1.4186403,0.28976303339004517,-1184.052623983995,-0.0060960776,0.27164286375045776,0.028632,195.8,-1184.052623983995,nan,200
1.4261256,-0.0043017296,248.10923314094543,205.2,0.0,0,0.055534065,0.0034142223,0.0,1.4185464,0.29361510276794434,-1205.800268842412,-0.0043017296,0.31328409910202026,0.022148795,195.8,-1205.800268842412,0.0034142223,201
1.426261,0.018331258,249.41093802452087,205.2,0.0,0,0.03232126,0.013236554,0.0,1.4186482,0.19753438234329224,-1218.2723719843464,0.018331258,0.26723629236221313,0.029378995,195.8,-1218.2723719843464,0.013236554,202
1.4262003,nan,250.7320909500122,205.2,nan,0,0.03482347,0.0185141,0.0,nan,0.36767125129699707,-1222.0061078374372,nan,0.3280487060546875,nan,195.8,-1222.0061078374372,0.0185141,203
1.426359,0.004471382,252.01843094825745,205.2,0.0,0,0.041105703,0.018007886,0.0,1.4187342,0.47738587856292725,-1242.7796329439218,0.004471382,0.14765310287475586,0.03372757,195.8,-1242.7796329439218,0.018007886,204
1.4263088,-0.015828926,253.31534886360168,200.8,0.0,0,0.054834917,0.044500344,0.0,1.4182746,0.560947835445404,-1211.5794655285972,-0.015828926,0.1121220588684082,0.03597177,195.8,-1211.5794655285972,0.044500344,205
1.4262285,0.016942741,254.60727381706238,200.8,0.0,0,0.020926388,0.020638928,0.0,1.4150383,0.3196116089820862,-1267.2939016749497,0.016942741,0.06364423036575317,0.013599986,200.8,-1267.2939016749497,0.020638928,206
1.4265469,0.00832947,255.9071249961853,200.8,0.0,0,0.045172162,0.028223304,0.0,1.4150693,0.4819682240486145,-1226.8177849712454,0.00832947,0.37029242515563965,0.027527936,200.8,-1226.8177849712454,0.028223304,207
1.4262702,0.002937717,257.2258291244507,195.8,0.0,0,0.02310036,0.00696326,0.0,1.398183,0.2798346281051636,-1180.1422977397333,0.002937717,0.1671215295791626,0.011941519,200.8,-1180.1422977397333,0.00696326,208
1.4261754,0.026876519,258.54302406311035,195.8,0.0,0,0.0703268,0.009410163,0.0,1.3982211,-0.4339393377304077,-1179.7786881382588,0.026876519,0.42503905296325684,0.021336474,200.2,-1179.7786881382588,0.009410163,209
1.4260885,0.0073366803,259.8377687931061,195.8,0.0,0,0.04539205,-0.020550918,0.0,1.3845913,0.5353620052337646,-1163.6096268129552,0.0073366803,0.39918065071105957,0.0124124065,205.2,-1163.6096268129552,-0.020550918,210
1.4261805,0.012674298,261.1433389186859,195.8,0.0,0,0.031585664,0.0020130025,0.0,1.3850319,0.23336106538772583,-1170.0503824885295,0.012674298,0.359177827835083,0.014765381,205.2,-1170.0503824885295,0.0020130025,211
1.4262778,0.010590522,262.4222300052643,195.8,0.0,0,0.03880144,0.016946927,0.0,1.4107254,0.260037899017334,-1162.5988882101205,0.010590522,0.46056240797042847,0.011873718,205.2,-1162.5988882101205,0.016946927,212
1.4263388,0.0032308055,263.7499351501465,195.8,0.0,0,0.042919908,0.038834512,0.0,1.4120151,0.43773984909057617,-1182.2369197147837,0.0032308055,0.3259931802749634,0.013639526,205.2,-1182.2369197147837,0.038834512,213
1.4262167,nan,265.05363512039185,195.8,nan,0,0.036487825,0.0032144962,0.0,nan,0.4910373091697693,-1170.268003279481,nan,0.4012072682380676,nan,205.2,-1170.268003279481,0.0032144962,214
1.4262491,0.0052937465,266.378427028656,195.8,0.0,0,0.051265426,0.009364746,0.0,1.4007671,0.48941928148269653,-1171.3272552305193,0.0052937465,0.5138338208198547,0.008776692,205.2,-1171.3272552305193,0.009364746,215
1.4261473,nan,267.8630609512329,195.8,nan,0,0.04279776,0.0019160444,0.0,nan,0.5663006603717804,-1176.807762070183,nan,0.2760072946548462,nan,205.2,-1176.807762070183,0.0019160444,216
1.4261782,0.017185248,269.1571879386902,195.8,0.0,0,0.054145105,-0.007810988,0.0,1.4038724,0.49011093378067017,-1179.144458476539,0.017185248,0.47245901823043823,0.013543184,205.2,-1179.144458476539,-0.007810988,217
1.4261196,0.015337171,270.4702000617981,200.8,0.0,0,0.056927327,0.013442993,0.0,1.4241838,0.5748693346977234,-1213.2835054107616,0.015337171,0.2715824246406555,0.014288731,200.8,-1213.2835054107616,0.013442993,218
1.4260777,0.009172084,271.7783877849579,200.8,0.0,0,0.063354895,-0.06797826,0.0,1.4242833,0.385978102684021,-1199.0792564560015,0.009172084,0.49027401208877563,0.020175777,200.8,-1199.0792564560015,-0.06797826,219
1.4263219,-0.0009465213,273.06869983673096,200.8,0.0,0,0.05336918,0.023329634,0.0,1.4241946,0.5066332519054413,-1184.017794735595,-0.0009465213,0.39477813243865967,0.021573974,200.8,-1184.017794735595,0.023329634,220
1.4261556,0.016419122,274.44525694847107,200.2,0.0,0,0.043659374,0.012264343,0.0,1.4242222,0.5030475556850433,-1169.1663825131068,0.016419122,0.3831521272659302,0.017668609,195.8,-1169.1663825131068,0.012264343,221
nan,nan,275.7365539073944,205.2,nan,0,nan,nan,nan,nan,0.4797620177268982,-1195.9428912827495,nan,0.46838146448135376,nan,195.8,-1195.9428912827495,nan,222
1.4262064,0.006988988,277.0406379699707,205.2,0.0,0,0.036130663,0.0044346526,0.0,1.4242636,0.2676204442977905,-1170.7894929673087,0.006988988,0.3293231725692749,0.022775732,195.8,-1170.7894929673087,0.0044346526,223
1.4261476,0.00013028458,278.36205196380615,205.2,0.0,0,0.024435388,0.011896083,0.0,1.4202874,0.32815778255462646,-1141.68910302477,0.00013028458,0.4783071279525757,0.0147519335,195.8,-1141.68910302477,0.011896083,224
1.4261806,0.016180705,279.67774415016174,205.2,0.0,0,0.051079974,-0.026017593,0.0,1.4285891,0.44320517778396606,-1144.6978767712476,0.016180705,0.41993194818496704,0.014155723,195.8,-1144.6978767712476,-0.026017593,225
1.4262191,0.01427449,280.9813768863678,205.2,0.0,0,0.034892645,0.011043059,0.0,1.4498621,0.43572843074798584,-1136.4874416495277,0.01427449,0.4016047716140747,0.014151525,195.8,-1136.4874416495277,0.011043059,226
1.4262974,0.0081306845,282.3216288089752,205.2,0.0,0,0.04485985,0.024189621,0.0,1.4417338,0.4402567744255066,-1151.617181959981,0.0081306845,0.5095295906066895,0.01002676,195.8,-1151.617181959981,0.024189621,227
nan,0.014610378,283.6569640636444,205.2,0.0,0,nan,nan,nan,1.4571431,0.41965240240097046,-1198.6781644762389,0.014610378,0.40383291244506836,0.010473438,195.8,-1198.6781644762389,nan,228
1.426095,0.008349743,285.00674700737,205.2,0.0,0,0.037947707,-0.009425439,0.0,1.4571818,0.5079638659954071,-1181.0319534503644,0.008349743,0.37937164306640625,0.019743536,195.8,-1181.0319534503644,-0.009425439,229
1.4261274,0.0046813516,286.34479784965515,200.8,0.0,0,0.049632747,0.019050876,0.0,1.4166259,0.6391087174415588,-1159.4632197797253,0.0046813516,0.3511347770690918,0.01311644,195.8,-1159.4632197797253,0.019050876,230
1.4304506,nan,287.70195388793945,200.8,nan,0,0.012029253,0.0037297327,0.0,nan,0.14583075046539307,-1221.6408235681376,nan,0.051014721393585205,nan,200.8,-1221.6408235681376,0.0037297327,231
1.4302701,0.008569785,289.00947093963623,200.8,0.0,0,0.01384846,0.0260281,0.0,1.3578602,0.2531503438949585,-1296.9120547137977,0.008569785,-0.011922121047973633,0.011928336,200.8,-1296.9120547137977,0.0260281,232
1.4302168,0.016905762,290.4136817455292,195.8,0.0,0,0.033290543,-0.01592068,0.0,1.3579379,0.534264087677002,-1282.4103942325069,0.016905762,0.4608411192893982,0.0415778,200.8,-1282.4103942325069,-0.01592068,233
1.4303063,0.0041597607,291.76422691345215,195.8,0.0,0,0.016314091,0.025662502,0.0,1.3579428,0.3707387447357178,-1305.2446360073857,0.0041597607,0.314373254776001,0.028811494,200.2,-1305.2446360073857,0.025662502,234
1.430306,nan,293.09387493133545,195.8,nan,0,0.054478277,-0.02230078,0.0,nan,0.5359295904636383,-1280.7238666800376,nan,0.4843369722366333,nan,205.2,-1280.7238666800376,-0.02230078,235
1.4302671,-0.00021123164,294.44237303733826,195.8,0.0,0,0.04591586,0.02940957,0.0,1.3579011,0.6164675652980804,-1287.7002150912117,-0.00021123164,0.4019913673400879,0.05052138,205.2,-1287.7002150912117,0.02940957,236
1.4301428,0.005021999,295.8186218738556,195.8,0.0,0,0.049504187,-0.013399157,0.0,1.3579124,0.5546571016311646,-1294.8654240589865,0.005021999,0.37243950366973877,0.056684326,205.2,-1294.8654240589865,-0.013399157,237
1.4303591,0.006956223,297.1426999568939,195.8,0.0,0,0.07006713,0.044236075,0.0,1.358074,0.4245908856391907,-1261.595306948233,0.006956223,0.40280401706695557,0.051877975,205.2,-1261.595306948233,0.044236075,238
nan,0.021256454,298.4690959453583,195.8,0.0,0,nan,nan,nan,1.3578209,0.5525440573692322,-1256.4049314175327,0.021256454,0.37507736682891846,0.03349726,205.2,-1256.4049314175327,nan,239
nan,0.027334927,299.85847902297974,195.8,0.0,0,nan,nan,nan,1.357913,0.4667920470237732,-1216.11374709372,0.027334927,0.5057219862937927,0.045456775,205.2,-1216.11374709372,nan,240
1.4302588,-0.0049766228,301.209853887558,195.8,0.0,0,0.04014317,0.015402933,0.0,1.3577965,0.542913019657135,-1193.8626383939445,-0.0049766228,0.26770341396331787,0.055619746,205.2,-1193.8626383939445,0.015402933,241
