#{"t_start": 1523011842.456168, "env_id": "RockSample"}
r,l,t
-879.337564,200,140.101618
-1224.86285,200,140.169149
-1067.824419,200,140.482987
-759.795735,200,140.550222
-1545.414125,200,140.626724
-1284.977801,200,140.695706
-869.21123,200,140.765861
-985.035855,200,141.10806
-1644.782808,200,141.175722
-1217.221851,200,141.249053
-1737.370406,200,141.316814
-956.025918,200,141.384698
-881.823662,200,141.705352
-1079.084979,200,141.775179
-974.77572,200,141.842302
-1565.787971,200,141.912361
-950.322064,200,141.980122
-1178.201401,200,142.286756
-856.761558,200,142.357097
-937.441735,200,142.429235
-1155.311779,200,142.497237
-1071.62638,200,142.565169
-1206.903249,200,142.874122
-1372.854174,200,142.943255
-1364.615179,200,143.021464
-666.77671,200,143.107563
-1536.306141,200,143.181794
-727.22773,200,143.253101
-1063.15817,200,143.559773
-752.093585,200,143.630422
-968.522838,200,143.696588
-1710.320933,200,143.766555
-875.868768,200,143.835059
-900.471638,200,144.146034
-1471.803593,200,144.229419
-1183.373447,200,144.296944
-893.207974,200,144.363835
-790.505328,200,144.433579
-1019.25591,200,144.744849
-965.16984,200,144.81103
-630.394097,200,144.880009
-858.205317,200,144.949617
-989.419615,200,145.017885
-1204.76797,200,145.32882
-1515.761453,200,145.397369
-882.153402,200,145.463302
-1030.883644,200,145.53086
-858.862255,200,145.599497
-1635.014733,200,145.908881
-1720.596577,200,145.978157
-1686.803364,200,146.049316
-1011.209093,200,146.11908
-1730.984719,200,146.188672
-972.736208,200,146.505058
-880.635661,200,146.572251
-1184.841944,200,146.641931
-1011.883066,200,146.709318
-902.722663,200,146.77869
-909.669776,200,147.09568
-975.127568,200,147.164663
-886.513588,200,147.235692
-846.28475,200,147.301786
-976.58265,200,147.368256
-868.662655,200,147.678381
-881.436645,200,147.749376
-768.90856,200,147.817022
-887.486516,200,147.888019
-742.412293,200,147.956349
-1502.492248,200,148.270254
-871.047077,200,148.337614
-757.860074,200,148.403804
-884.852705,200,148.471559
-966.683574,200,148.540036
-1662.511758,200,148.611866
-1071.272907,200,148.923042
-893.869556,200,148.993225
-1401.953086,200,149.06597
-873.253882,200,149.135724
-1018.930452,200,149.214222
-863.44581,200,149.528574
-1255.642075,200,149.598156
-1737.47464,200,149.667919
-914.950489,200,149.738286
-980.900107,200,149.805053
-751.733519,200,150.122763
-900.718979,200,150.186642
-1038.654151,200,150.256621
-871.673047,200,150.322465
-765.481772,200,150.390866
-1013.715936,200,150.708
-1489.962412,200,150.775823
-749.241387,200,150.844373
-1229.975071,200,150.912814
-1191.980934,200,150.982664
-933.931521,200,151.294413
-944.498192,200,151.361244
-958.51021,200,151.4269
-1257.629822,200,151.496455
-1565.028698,200,151.56284
-876.343753,200,151.873393
-1725.994579,200,151.941889
-1162.65922,200,152.010496
-969.649156,200,152.08263
-962.580206,200,152.151643
-1310.05903,200,152.461124
-1505.222115,200,152.528577
